"DATA_YEAR","VICTIM_ID","INJURY_ID"
2020,141127005,5
2020,141128885,5
2020,141127037,4
2020,141128926,5
2020,141128937,5
2020,141127121,4
2020,141128978,4
2020,141128985,5
2020,141129053,4
2020,141129060,4
2020,141127254,5
2020,141127260,5
2020,141127328,1
2020,141129187,5
2020,141127360,5
2020,141129191,5
2020,141129195,5
2020,141129204,5
2020,141129235,4
2020,141129303,4
2020,141129356,4
2020,141127575,4
2020,141127577,4
2020,141129465,5
2020,141127637,4
2020,141127686,5
2020,141127685,5
2020,141129505,2
2020,141127778,5
2020,141127854,5
2020,141127848,4
2020,141127888,5
2020,141129727,5
2020,141132985,5
2020,141129784,5
2020,141129813,4
2020,141133020,4
2020,141129830,5
2020,141129874,5
2020,141129910,5
2020,141129911,5
2020,141129920,5
2020,141129961,5
2020,141129981,5
2020,141130043,5
2020,141130059,5
2020,141133231,4
2020,141130133,4
2020,141133310,5
2020,141130172,4
2020,141130187,5
2020,141133360,4
2020,141130227,4
2020,141133395,5
2020,141133391,4
2020,141130280,5
2020,141133597,5
2020,141133599,5
2020,141130419,5
2020,141130448,5
2020,141130487,4
2020,141133688,5
2020,141130504,5
2020,141130560,5
2020,141130616,5
2020,141133800,5
2020,141133985,4
2020,141130762,5
2020,141130860,5
2020,141134103,4
2020,141134142,5
2020,141130927,5
2020,141130926,4
2020,141131019,4
2020,141134299,4
2020,141134328,5
2020,141131107,5
2020,141134331,5
2020,141131116,5
2020,141131148,4
2020,141134417,5
2020,141131203,4
2020,141134424,4
2020,141134459,5
2020,141131226,5
2020,141134460,4
2020,141131258,5
2020,141134491,5
2020,141134519,5
2020,141131273,4
2020,141131420,4
2020,141131495,1
2020,141131495,7
2020,141134744,4
2020,141134769,4
2020,141131542,5
2020,141131590,5
2020,141131618,5
2020,141134949,5
2020,141131705,6
2020,141134955,4
2020,141134964,3
2020,141134975,4
2020,141134975,3
2020,141131747,5
2020,141131760,5
2020,141131763,5
2020,141131804,3
2020,141135042,5
2020,141131826,5
2020,141135062,4
2020,141131829,4
2020,141135084,4
2020,141135091,5
2020,141135113,5
2020,141135123,5
2020,141131870,5
2020,141131879,4
2020,141135134,5
2020,141135135,6
2020,141131886,5
2020,141131888,6
2020,141131889,6
2020,141131893,5
2020,141132017,5
2020,141135298,4
2020,141135280,5
2020,141132038,5
2020,141135307,5
2020,141135329,5
2020,141132088,5
2020,141135351,5
2020,141135378,5
2020,141132147,4
2020,141135431,4
2020,141135616,5
2020,141132438,4
2020,141132495,5
2020,141132528,4
2020,141135915,4
2020,141132698,5
2020,141132717,4
2020,141136039,5
2020,141132760,5
2020,141136099,5
2020,141136119,4
2020,141132836,5
2020,141132841,4
2020,141136217,5
2020,141137915,4
2020,141137918,5
2020,141137975,5
2020,141137995,5
2020,141138058,4
2020,141138048,5
2020,141136412,5
2020,139622603,5
2020,139625975,4
2020,139622677,5
2020,139622731,5
2020,139622741,5
2020,139626081,5
2020,139626085,5
2020,139622726,5
2020,139626057,5
2020,139626068,5
2020,139622776,5
2020,139626493,5
2020,139626571,4
2020,139628297,5
2020,139626721,5
2020,139628409,4
2020,139628408,5
2020,139626896,5
2020,139626963,5
2020,139628680,5
2020,139627187,5
2020,139627199,5
2020,139627285,5
2020,139627487,4
2020,139627728,5
2020,139629610,4
2020,139632988,5
2020,139629662,5
2020,139629704,4
2020,139633109,4
2020,139629970,5
2020,139630093,4
2020,139633460,5
2020,139633483,4
2020,139633518,5
2020,139633563,5
2020,139633667,4
2020,139630440,5
2020,139633729,5
2020,139630841,4
2020,139630995,4
2020,141118322,5
2020,141118374,5
2020,141123442,4
2020,141123762,4
2020,141124009,5
2020,141124106,4
2020,141124325,5
2020,141121445,5
2020,141124999,5
2020,141125247,4
2020,141122448,5
2020,141125610,5
2020,141122844,5
2020,141128493,5
2020,141129411,5
2020,141129567,5
2020,141133321,4
2020,141130245,5
2020,141130272,5
2020,141130588,5
2020,141133959,5
2020,141134553,5
2020,141135227,5
2020,141135721,5
2020,141136097,4
2020,141132798,5
2020,141132805,5
2020,141132897,5
2020,141138093,5
2020,141138091,3
2020,141138091,6
2020,141136656,4
2020,141138811,5
2020,141123258,4
2020,141120468,4
2020,141123449,2
2020,141123450,4
2020,141120634,6
2020,141120635,6
2020,141120637,5
2020,141121394,5
2020,141124278,5
2020,141124382,4
2020,141124741,5
2020,141122041,5
2020,141125099,6
2020,141125800,5
2020,141126015,5
2020,141126513,4
2020,141128523,3
2020,141126762,5
2020,141126761,5
2020,141128818,5
2020,141128826,5
2020,141127253,4
2020,141127246,4
2020,141127448,4
2020,141129403,5
2020,141129700,5
2020,141133653,5
2020,141130571,4
2020,141130599,5
2020,141134112,4
2020,141130990,4
2020,141131064,5
2020,141131377,5
2020,141131557,3
2020,141131928,4
2020,141135504,4
2020,141132269,5
2020,141132473,5
2020,141136027,5
2020,141136222,5
2020,141136467,5
2020,141136466,5
2020,141136572,5
2020,141138698,4
2020,141139003,5
2020,141139006,5
2020,141137517,5
2020,141137799,4
2020,141143029,5
2020,141139944,5
2020,141140209,5
2020,141140507,5
2020,141140495,5
2020,141143960,5
2020,141141114,5
2020,141144531,4
2020,141145046,5
2020,141145768,4
2020,141146620,5
2020,141148250,4
2020,141118191,5
2020,141118481,4
2020,141116651,5
2020,141118919,5
2020,141116729,5
2020,141120040,5
2020,141120187,5
2020,141123436,5
2020,141120801,5
2020,141120796,5
2020,141123742,5
2020,141120951,5
2020,141121738,5
2020,141121982,5
2020,141125239,5
2020,141125362,5
2020,141122475,5
2020,141126567,5
2020,141128952,4
2020,141127097,5
2020,141127141,3
2020,141129223,4
2020,141129221,5
2020,139622555,5
2020,139625891,4
2020,139625976,5
2020,139627998,3
2020,139628112,4
2020,139628122,5
2020,139626563,6
2020,139626561,6
2020,139626698,6
2020,139628419,2
2020,139628440,5
2020,139626819,4
2020,139626797,4
2020,139628561,5
2020,139626944,2
2020,139627353,4
2020,139627409,4
2020,139629366,5
2020,139627770,4
2020,139629476,5
2020,139632958,5
2020,139633174,4
2020,139630021,5
2020,139630024,5
2020,139633337,5
2020,139633342,5
2020,139630082,4
2020,139633417,5
2020,139633474,5
2020,139633490,5
2020,139633546,4
2020,139630377,5
2020,139633687,4
2020,139630658,5
2020,139630699,5
2020,139633991,4
2020,139630764,4
2020,139634063,5
2020,139630810,4
2020,139634146,4
2020,139634157,5
2020,139630879,4
2020,139634174,5
2020,139630978,4
2020,141116254,5
2020,141116352,5
2020,141118606,6
2020,141118601,6
2020,141116442,4
2020,141116461,5
2020,141116644,5
2020,141119063,5
2020,141116896,4
2020,141117167,5
2020,141119313,4
2020,141120256,4
2020,141120547,5
2020,141123513,5
2020,141123691,5
2020,141123690,5
2020,141123688,5
2020,141123978,5
2020,141121079,5
2020,141124137,3
2020,141124138,5
2020,141124588,5
2020,141124568,5
2020,141121899,5
2020,141125058,4
2020,141122340,5
2020,141122342,4
2020,141122793,4
2020,141122802,5
2020,141122811,4
2020,141125999,5
2020,141127938,5
2020,141128033,5
2020,141126884,4
2020,141126900,3
2020,141126900,2
2020,141128868,5
2020,141128913,2
2020,141129164,6
2020,141127329,5
2020,141129292,5
2020,141129405,6
2020,141127645,4
2020,141127742,5
2020,141129987,5
2020,141129991,5
2020,141133351,3
2020,141133831,4
2020,141133875,5
2020,141130900,4
2020,141134203,4
2020,141130991,5
2020,141131026,4
2020,141134324,4
2020,141134321,4
2020,141134319,4
2020,141134369,4
2020,141134408,5
2020,141134398,5
2020,141134404,5
2020,141134431,5
2020,141131223,4
2020,141131558,5
2020,141135003,5
2020,141131788,5
2020,141135043,2
2020,141135059,4
2020,141135229,5
2020,141135795,5
2020,141132797,4
2020,141136287,5
2020,141138032,5
2020,141136422,5
2020,141136426,4
2020,141138149,5
2020,141138253,5
2020,141136628,4
2020,141136627,5
2020,141138277,4
2020,141138330,4
2020,141138486,5
2020,141139060,4
2020,141137378,5
2020,141137564,5
2020,141137615,5
2020,141139574,5
2020,141142956,5
2020,141140150,5
2020,141143907,5
2020,141144143,4
2020,141140899,4
2020,141144278,5
2020,141141112,5
2020,141141186,5
2020,141144642,5
2020,141144812,5
2020,141144815,4
2020,141144901,4
2020,141144905,4
2020,141141531,5
2020,141141572,5
2020,141144951,5
2020,141144958,5
2020,141141605,4
2020,141141624,5
2020,141144975,5
2020,141141608,5
2020,141141654,5
2020,141145024,5
2020,141141663,4
2020,141141685,4
2020,141141691,4
2020,141145070,5
2020,141145083,4
2020,141141794,5
2020,141145197,5
2020,141141831,5
2020,141145228,5
2020,141141872,5
2020,141145241,4
2020,141145243,5
2020,141145271,5
2020,141141921,5
2020,141141962,5
2020,141141964,4
2020,141141973,5
2020,141142100,4
2020,141142119,5
2020,141142133,5
2020,141142179,5
2020,141142219,5
2020,141142217,4
2020,141145599,4
2020,141145630,4
2020,141145639,4
2020,141142273,4
2020,141142279,4
2020,141142357,5
2020,141142377,5
2020,141142391,5
2020,141142421,5
2020,141145777,5
2020,141145831,5
2020,141145860,5
2020,141145859,5
2020,141142500,5
2020,141145929,5
2020,141145959,5
2020,141145957,4
2020,141142624,4
2020,141142682,4
2020,141142688,4
2020,141142784,4
2020,141142786,4
2020,141146317,5
2020,141146323,5
2020,141146383,5
2020,141148075,4
2020,141148092,4
2020,141146491,5
2020,141146525,5
2020,141148239,5
2020,141146653,5
2020,141148237,5
2020,141148321,5
2020,141148324,5
2020,141148337,4
2020,141148359,5
2020,141148360,5
2020,141146839,4
2020,141146896,4
2020,141148468,5
2020,141148469,4
2020,141148476,4
2020,141147014,4
2020,141147021,4
2020,141147041,5
2020,141148629,5
2020,141148630,5
2020,141148632,5
2020,141148643,4
2020,141148661,4
2020,141147124,5
2020,141137287,4
2020,141139002,4
2020,141139489,4
2020,141137874,4
2020,141137900,4
2020,141139892,5
2020,141143280,5
2020,141143481,4
2020,141140191,5
2020,141143562,5
2020,141140272,4
2020,141140777,4
2020,141140788,4
2020,141144327,4
2020,141141275,5
2020,141145016,6
2020,141142534,5
2020,141145939,5
2020,141146331,5
2020,141148078,4
2020,141148258,5
2020,141147013,5
2020,141133382,4
2020,141130575,5
2020,141130608,5
2020,141130654,5
2020,141133839,4
2020,141134088,5
2020,141130895,4
2020,141130917,5
2020,141134182,2
2020,141134311,4
2020,141134452,6
2020,141134479,5
2020,141131370,4
2020,141134762,5
2020,141134935,4
2020,141131681,4
2020,141131732,4
2020,141131743,5
2020,141131785,5
2020,141132072,5
2020,141132099,4
2020,141135758,5
2020,141135783,5
2020,141132848,4
2020,141138685,5
2020,141137071,5
2020,141138812,4
2020,141137214,5
2020,141139133,5
2020,141139145,5
2020,141139570,5
2020,141139590,5
2020,141139608,5
2020,141139594,5
2020,141143374,5
2020,141140044,5
2020,141143707,4
2020,141143740,4
2020,141144007,5
2020,141144411,4
2020,141144388,4
2020,141141201,4
2020,141141437,4
2020,141145100,5
2020,141141848,5
2020,141141912,5
2020,141142163,4
2020,141146622,4
2020,141136445,5
2020,141136474,5
2020,141138155,4
2020,141136498,4
2020,141138174,4
2020,141136514,5
2020,141136576,5
2020,141136566,5
2020,141138241,5
2020,141136639,5
2020,141138302,5
2020,141138344,4
2020,141138383,5
2020,141136705,5
2020,141138396,4
2020,141136759,4
2020,141138442,5
2020,141136783,4
2020,141138491,5
2020,141136841,5
2020,141136842,5
2020,141136905,5
2020,141138657,5
2020,141138684,4
2020,141138679,5
2020,141138695,4
2020,141138757,5
2020,141137129,5
2020,141138798,4
2020,141137183,5
2020,141138867,5
2020,141137198,5
2020,141137246,5
2020,141138943,4
2020,141137292,5
2020,141137294,5
2020,141137401,5
2020,141139125,4
2020,141137466,5
2020,141137583,4
2020,141137587,4
2020,141139283,5
2020,141139286,4
2020,141139325,4
2020,141137624,4
2020,141137614,4
2020,141139358,5
2020,141139447,4
2020,141137782,5
2020,141139599,5
2020,141142948,5
2020,141142949,5
2020,141139653,4
2020,141139657,4
2020,141139657,6
2020,141139670,5
2020,141139692,2
2020,141139692,3
2020,141139704,5
2020,141143031,4
2020,141139756,5
2020,141139893,6
2020,141143363,4
2020,141140041,5
2020,141140179,4
2020,141140180,4
2020,141140185,5
2020,141140183,4
2020,141140184,5
2020,141140186,5
2020,141140194,5
2020,141143542,4
2020,141143539,4
2020,141140329,4
2020,141140402,4
2020,141140433,5
2020,141140474,5
2020,141140524,5
2020,141143930,5
2020,141143934,4
2020,141140606,4
2020,141143972,4
2020,141143968,4
2020,141144001,4
2020,141140668,4
2020,141140710,5
2020,141144076,4
2020,141144151,4
2020,141144191,4
2020,141140891,5
2020,141140901,4
2020,141140902,4
2020,141140940,5
2020,141144295,5
2020,141141004,5
2020,141141030,4
2020,141144366,5
2020,141141056,4
2020,141144435,5
2020,141144533,5
2020,141141184,4
2020,141144679,5
2020,141144740,5
2020,141144767,4
2020,141141429,4
2020,141144848,5
2020,141144849,5
2020,141144868,5
2020,141144878,4
2020,141144853,5
2020,141141494,5
2020,141141501,4
2020,141141560,5
2020,141144936,5
2020,141144937,5
2020,146869951,5
2020,138591146,5
2020,138591138,3
2020,138591287,5
2020,138591325,5
2020,138591322,5
2020,138591653,4
2020,138591682,4
2020,138592051,5
2020,138592380,5
2020,138592740,5
2020,138593222,5
2020,138593728,3
2020,138594871,4
2020,138596799,5
2020,138597611,4
2020,138597762,5
2020,138597811,5
2020,138598285,5
2020,138598828,5
2020,138599197,3
2020,138599468,5
2020,138599811,5
2020,138600564,5
2020,138600714,5
2020,138603171,5
2020,138603368,5
2020,138603621,5
2020,138603573,5
2020,138603917,4
2020,138603943,5
2020,138603926,5
2020,138604460,4
2020,138605566,5
2020,138605992,5
2020,138605996,5
2020,138606166,5
2020,138606860,4
2020,138608376,5
2020,138608628,5
2020,138608620,5
2020,138608919,5
2020,138609317,4
2020,138609854,4
2020,138609921,4
2020,138610575,4
2020,138611567,5
2020,138612441,5
2020,138613112,5
2020,138613873,5
2020,138613990,5
2020,138614333,4
2020,138614414,4
2020,138614893,5
2020,138615455,5
2020,138615459,5
2020,138615485,6
2020,138615691,4
2020,138616031,5
2020,138616697,2
2020,138617440,5
2020,138617744,5
2020,138618160,5
2020,138618146,4
2020,138619113,4
2020,138619648,4
2020,138619726,4
2020,138619745,5
2020,138620068,5
2020,138620137,4
2020,138620165,5
2020,138620303,4
2020,138590712,5
2020,138590771,5
2020,138590901,5
2020,138590904,4
2020,138591282,4
2020,138591706,4
2020,138594924,5
2020,138594983,3
2020,138596899,4
2020,138597046,4
2020,138597075,6
2020,138598224,4
2020,138598954,5
2020,138599401,4
2020,138599827,4
2020,138601611,5
2020,138601652,4
2020,138601606,4
2020,138601888,4
2020,138601991,4
2020,138601985,5
2020,138601980,5
2020,138602135,5
2020,138602836,5
2020,138603430,4
2020,138603520,5
2020,138603802,5
2020,138603801,5
2020,138603791,4
2020,138603997,4
2020,138604259,5
2020,138604348,5
2020,138604480,5
2020,138605680,5
2020,138605686,4
2020,138605713,4
2020,138606837,5
2020,138606947,4
2020,138607689,4
2020,138608342,6
2020,138608543,4
2020,138609496,4
2020,138609582,5
2020,138611107,5
2020,138611401,5
2020,138612299,4
2020,138612645,5
2020,138613096,4
2020,138614012,5
2020,138614236,5
2020,138614615,5
2020,138614880,5
2020,138614953,4
2020,138615050,5
2020,138615225,5
2020,138615479,4
2020,138615631,4
2020,138615636,4
2020,138615707,4
2020,138615796,4
2020,138616331,4
2020,138617162,5
2020,138618016,5
2020,138618253,5
2020,138618337,5
2020,138618415,4
2020,138619378,5
2020,138619454,4
2020,138619845,4
2020,138619869,5
2020,138623616,4
2020,138623639,4
2020,138623796,4
2020,138623830,5
2020,138623864,5
2020,138623871,5
2020,138623893,5
2020,138624017,5
2020,138624391,5
2020,138624547,5
2020,138624621,5
2020,143317329,4
2020,143317494,4
2020,143317838,5
2020,143323896,5
2020,143324208,4
2020,143324309,3
2020,143328446,5
2020,143328528,5
2020,143328984,5
2020,143325126,4
2020,143325281,4
2020,143325300,5
2020,143325298,5
2020,143329127,5
2020,143325498,5
2020,143325527,5
2020,143329270,5
2020,143329386,5
2020,143325885,5
2020,143329673,5
2020,143326372,4
2020,143329966,4
2020,143330045,5
2020,143326743,5
2020,143326796,5
2020,143326900,5
2020,143327595,4
2020,143330739,5
2020,143327870,5
2020,143946003,4
2020,143942620,5
2020,143942715,5
2020,143942736,5
2020,143942824,4
2020,143945670,4
2020,143942880,5
2020,143942896,5
2020,143945812,4
2020,143945821,5
2020,143945820,5
2020,143945826,5
2020,143945840,5
2020,143947985,5
2020,143945976,4
2020,143948054,4
2020,143948078,4
2020,143945916,4
2020,143948021,4
2020,143946183,5
2020,143946221,5
2020,143946227,5
2020,143946270,5
2020,143948437,5
2020,143948616,5
2020,143948689,5
2020,143948690,5
2020,143948920,5
2020,143949059,5
2020,143949174,4
2020,143949459,4
2020,143949468,5
2020,143949592,5
2020,143949624,5
2020,143952964,6
2020,143953039,5
2020,143950106,4
2020,143953126,5
2020,143953296,5
2020,143950357,6
2020,143950602,5
2020,143950708,5
2020,143950930,4
2020,143953942,5
2020,143954093,5
2020,143951118,4
2020,143951142,5
2020,143951215,5
2020,143951225,4
2020,143951227,4
2020,143954442,4
2020,143954441,5
2020,143954471,5
2020,143954547,5
2020,143951548,5
2020,143954600,5
2020,143951593,4
2020,143952037,5
2020,143952028,5
2020,143952099,4
2020,143952257,5
2020,143955459,4
2020,143955742,5
2020,143955883,5
2020,143955889,5
2020,143952652,5
2020,143955899,5
2020,143952826,4
2020,143956084,5
2020,143957939,5
2020,143957977,5
2020,143956329,5
2020,143956449,4
2020,143956507,5
2020,143956557,5
2020,143958303,5
2020,143954774,5
2020,143954996,5
2020,143955043,5
2020,143951898,4
2020,143951919,4
2020,143951945,5
2020,143955294,5
2020,143955379,4
2020,143955475,4
2020,143952346,5
2020,143952380,5
2020,143952399,5
2020,143952486,5
2020,143952663,5
2020,143952774,5
2020,143956041,5
2020,143956043,5
2020,143956058,5
2020,143952817,5
2020,143956048,5
2020,143956105,4
2020,143952854,5
2020,143956172,5
2020,143958030,4
2020,143956277,4
2020,143956440,4
2020,143956566,5
2020,144035635,5
2020,144031802,4
2020,144035647,5
2020,144035646,5
2020,144035627,5
2020,144035658,4
2020,144031822,5
2020,144035681,5
2020,144031823,5
2020,143315547,5
2020,143320264,5
2020,143320524,1
2020,143320585,4
2020,143320674,5
2020,143316026,4
2020,143320794,5
2020,143321487,4
2020,143316563,4
2020,143316659,5
2020,143316653,4
2020,143321918,5
2020,143316816,5
2020,143316823,4
2020,143321983,5
2020,143322002,4
2020,143316875,4
2020,143317017,5
2020,143317079,4
2020,143322397,4
2020,143322569,4
2020,143322725,4
2020,143322929,4
2020,143317492,4
2020,143322968,5
2020,143323693,5
2020,143323894,4
2020,143324022,5
2020,143328299,4
2020,143328634,5
2020,143325865,5
2020,143326265,5
2020,143326415,5
2020,143326594,5
2020,143327625,5
2020,146867479,5
2020,146867551,4
2020,146870047,4
2020,146870060,5
2020,146870065,4
2020,146867601,4
2020,146870082,5
2020,146867723,4
2020,146870191,4
2020,146870219,5
2020,146867789,4
2020,146867801,4
2020,146870254,5
2020,146867827,5
2020,146867825,5
2020,146867830,5
2020,146870267,4
2020,144035652,4
2020,145007966,4
2020,145007967,5
2020,145007962,2
2020,145012967,5
2020,145008157,5
2020,145012971,5
2020,145013441,6
2020,145013441,2
2020,145013441,4
2020,145008756,4
2020,145008833,5
2020,145008834,5
2020,145009203,5
2020,145009457,5
2020,145009490,5
2020,145010103,4
2020,145010235,4
2020,145014796,5
2020,145015016,5
2020,145015097,5
2020,145015099,5
2020,145015546,5
2020,145015544,5
2020,145015974,5
2020,145011913,5
2020,145015972,5
2020,145011911,5
2020,145011930,5
2020,145011971,5
2020,145012217,4
2020,145016261,5
2020,145016672,5
2020,145016816,5
2020,145018060,5
2020,145017565,4
2020,145017571,5
2020,145018704,5
2020,145019135,5
2020,145019127,5
2020,145023158,5
2020,145019688,4
2020,145023755,5
2020,145023752,5
2020,145020313,4
2020,145020730,5
2020,145024399,5
2020,145021139,5
2020,145021142,5
2020,145021155,5
2020,145024833,5
2020,145021222,4
2020,145021244,5
2020,145021239,4
2020,145021243,5
2020,145021241,5
2020,145024905,4
2020,145024937,5
2020,145021805,4
2020,145022216,5
2020,145022235,5
2020,145026181,5
2020,145022898,5
2020,145028008,4
2020,145026441,4
2020,145026573,5
2020,145028724,5
2020,145026958,5
2020,145028790,5
2020,145028812,4
2020,145027071,3
2020,145027279,5
2020,145027401,5
2020,145029434,5
2020,145027657,5
2020,145027727,5
2020,145029699,5
2020,145029719,5
2020,145027802,5
2020,145029976,4
2020,145033095,5
2020,145030236,5
2020,145033379,5
2020,145030456,4
2020,145030542,5
2020,145033635,4
2020,145033801,5
2020,145030938,4
2020,145030969,5
2020,145031716,5
2020,145034580,5
2020,145034662,4
2020,145032291,5
2020,145035315,4
2020,145038121,5
2020,145035721,5
2020,145038165,4
2020,145038528,5
2020,145036098,5
2020,145036186,5
2020,145039811,4
2020,145039865,5
2020,145040039,4
2020,145040081,4
2020,145037399,5
2020,145040107,5
2020,145040108,5
2020,145043035,5
2020,145041140,5
2020,145041139,5
2020,145041722,5
2020,145044052,4
2020,145044060,4
2020,145042235,4
2020,146427054,2
2020,146428451,5
2020,146428449,5
2020,146427141,5
2020,145013265,4
2020,145013689,4
2020,145009811,5
2020,145014569,4
2020,145010292,5
2020,145014775,4
2020,145014800,5
2020,145010499,4
2020,145010603,5
2020,145011037,5
2020,145011031,5
2020,145011312,4
2020,145015914,4
2020,145015916,4
2020,145011908,4
2020,145016146,5
2020,145012096,5
2020,145016447,5
2020,145012501,5
2020,145012499,4
2020,145016553,5
2020,145018332,5
2020,145017340,5
2020,145017342,5
2020,145017566,5
2020,145017603,4
2020,145017608,5
2020,145018741,5
2020,145018878,4
2020,145018959,5
2020,145017770,5
2020,145018982,5
2020,145017818,4
2020,145019045,4
2020,145022920,5
2020,145019222,5
2020,145023050,4
2020,145019395,4
2020,145019435,5
2020,145019434,5
2020,145023320,4
2020,145023786,5
2020,145021129,4
2020,145024989,5
2020,145021378,5
2020,145025026,5
2020,145021474,5
2020,145021495,4
2020,145022278,5
2020,145025665,4
2020,145025835,5
2020,145025833,5
2020,145025836,5
2020,145026016,4
2020,145022701,4
2020,145028388,5
2020,145026649,5
2020,145026933,5
2020,145028935,5
2020,145027087,4
2020,145027169,5
2020,145029237,4
2020,145029238,5
2020,145029286,4
2020,145029585,4
2020,145027853,5
2020,145029966,5
2020,145033318,5
2020,145030270,3
2020,145030270,2
2020,145033435,5
2020,145033642,5
2020,145033678,5
2020,145033694,5
2020,145033825,4
2020,145031573,5
2020,145034550,4
2020,145034638,5
2020,145034635,5
2020,145031969,4
2020,145032096,5
2020,145038112,5
2020,145038133,4
2020,145038204,5
2020,145038625,5
2020,145039800,4
2020,145039839,5
2020,145037182,4
2020,145037233,4
2020,145040009,5
2020,145037396,5
2020,145040093,5
2020,145040092,5
2020,145040143,5
2020,145040516,4
2020,145040900,4
2020,145040903,4
2020,145040964,4
2020,145041300,4
2020,145041302,5
2020,145041306,5
2020,145041347,5
2020,145043268,4
2020,145041382,4
2020,145008025,4
2020,145008087,5
2020,145008201,5
2020,145008450,5
2020,145013211,5
2020,145009053,4
2020,145009544,4
2020,145009551,5
2020,145014127,4
2020,145014309,4
2020,145010503,5
2020,145010785,5
2020,145010884,4
2020,145011092,4
2020,145011533,4
2020,145011568,5
2020,145015823,4
2020,145011861,5
2020,145016082,5
2020,145016081,5
2020,145016110,5
2020,145012361,5
2020,145016434,4
2020,145016852,4
2020,145018097,5
2020,145018095,5
2020,145018504,5
2020,145017688,5
2020,145017686,5
2020,145018853,5
2020,145017706,4
2020,145018884,5
2020,145018924,5
2020,145018922,5
2020,145022911,4
2020,145019386,4
2020,145023295,4
2020,145023493,4
2020,145023490,4
2020,145024176,5
2020,145024483,5
2020,145020820,5
2020,145024660,5
2020,145024865,5
2020,145021251,5
2020,145024967,5
2020,145026288,5
2020,145026823,8
2020,145028849,4
2020,145027198,5
2020,145027196,5
2020,145027197,5
2020,145027207,4
2020,145027353,6
2020,145029347,5
2020,145029747,4
2020,145029760,3
2020,145029805,5
2020,145027894,5
2020,145029817,5
2020,145029837,5
2020,145032971,5
2020,145029973,5
2020,145033298,4
2020,145031141,5
2020,145034257,5
2020,145034520,5
2020,145035098,4
2020,145035322,4
2020,145035378,4
2020,145037963,5
2020,145038139,5
2020,145038231,4
2020,145035855,3
2020,145035879,5
2020,145038614,4
2020,145036284,5
2020,145038865,4
2020,145039129,4
2020,145039965,4
2020,145040307,5
2020,145037566,5
2020,145037564,5
2020,145040480,4
2020,145041117,5
2020,145041154,5
2020,145043121,4
2020,145041227,4
2020,145041885,4
2020,145043713,5
2020,145042056,4
2020,145043900,4
2020,145044113,5
2020,145042416,5
2020,145042425,5
2020,145042423,4
2020,145042448,5
2020,145044293,5
2020,145044326,4
2020,145042546,2
2020,145044573,4
2020,145008725,5
2020,145008802,5
2020,145008047,4
2020,145009415,4
2020,145009778,5
2020,145014357,5
2020,145014440,5
2020,145009976,4
2020,145014793,4
2020,145015026,5
2020,145015305,4
2020,145011015,5
2020,145011994,5
2020,145016043,5
2020,145012188,4
2020,145016418,5
2020,145016686,4
2020,145016684,4
2020,145017709,4
2020,145019230,5
2020,145019838,5
2020,145019916,4
2020,145020005,5
2020,145024750,5
2020,145021122,4
2020,145024767,4
2020,145021156,5
2020,145024783,5
2020,145021690,6
2020,146428424,5
2020,146428542,4
2020,146428431,4
2020,145007987,4
2020,145008158,4
2020,145013155,5
2020,145008384,5
2020,145013576,5
2020,145009306,5
2020,145014266,4
2020,145010391,4
2020,145015206,4
2020,145010810,4
2020,145011229,5
2020,145011305,5
2020,145015656,5
2020,145011571,5
2020,145011769,4
2020,145012176,4
2020,145017326,5
2020,145018498,4
2020,145018642,4
2020,145019272,5
2020,145023094,5
2020,145019526,3
2020,145019526,7
2020,145019950,5
2020,145023747,3
2020,145023933,5
2020,145023931,5
2020,145020242,5
2020,145024446,5
2020,145020814,4
2020,145024627,4
2020,145021573,2
2020,145021611,5
2020,145021630,5
2020,145025210,5
2020,145021668,5
2020,145021669,5
2020,145021675,5
2020,145021677,5
2020,145028440,5
2020,145026787,5
2020,145028555,4
2020,145027012,5
2020,145028940,4
2020,145028969,5
2020,145029003,4
2020,145029108,5
2020,145027734,4
2020,145029722,4
2020,145029724,4
2020,145032921,4
2020,145032978,4
2020,145033009,5
2020,145030047,4
2020,145033131,4
2020,145030087,5
2020,145033254,5
2020,145030879,4
2020,145034193,5
2020,145034252,5
2020,145031518,4
2020,145034406,5
2020,145031631,5
2020,145034763,5
2020,145032310,5
2020,145035541,5
2020,145035740,4
2020,145038674,5
2020,145038995,5
2020,145039727,5
2020,145040021,4
2020,145037342,4
2020,145040094,4
2020,145040807,5
2020,145037848,5
2020,145037851,5
2020,145037878,5
2020,145041267,5
2020,146428571,5
2020,146428560,5
2020,146428569,5
2020,145008429,4
2020,145008072,5
2020,145013108,4
2020,145008729,5
2020,145013723,4
2020,145013721,4
2020,145013767,5
2020,145009076,5
2020,145009070,5
2020,145009063,4
2020,145009612,5
2020,145014278,4
2020,145015655,5
2020,145015931,5
2020,145011901,5
2020,145016414,4
2020,145016501,5
2020,145012482,5
2020,145016802,4
2020,145016804,4
2020,145017969,5
2020,145017967,3
2020,145017992,5
2020,145018479,5
2020,145017721,5
2020,145019110,5
2020,145023074,4
2020,145023363,4
2020,145023573,4
2020,145023600,5
2020,145023625,5
2020,145023814,4
2020,145023837,4
2020,145020202,5
2020,145020327,4
2020,145024052,5
2020,145020768,5
2020,145020793,4
2020,145020967,5
2020,145024652,5
2020,145021568,5
2020,145021603,4
2020,145021633,5
2020,145021661,5
2020,145025247,5
