"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2020,5,135634399,1,11,16245639
2020,2,135636173,1,1,16241646
2020,16,135642074,5.5,9,16245953
2020,5,135638922,2,1,16246030
2020,13,135644641,1,11,16242059
2020,5,135649788,1,11,16246237
2020,5,135646641,1,11,16246327
2020,17,135646870,10,9,16242316
2020,16,135652137,1,11,16242412
2020,17,135649254,,,16247561
2020,17,135649314,,,16247564
2020,12,135660022,1,2,16247747
2020,5,135655894,1,11,16247784
2020,9,135660366,40,9,16247789
2020,17,135660366,2,9,16247790
2020,5,135660366,12.1,1,16246845
2020,5,135661528,0.051,1,16246960
2020,12,135661959,0.001,1,16247014
2020,12,135664835,1,9,16247309
2020,8,135664835,7,9,16247306
2020,8,135664835,0.5,1,16247308
2020,5,135664886,1,1,16248239
2020,12,135665502,0.004,1,16247458
2020,5,135665760,1,3,16248422
2020,17,135670674,1,3,16248451
2020,5,135670947,1,9,16252562
2020,5,135666540,3,1,16248506
2020,17,135666564,,,16252586
2020,17,135671529,,,16252614
2020,17,135666937,,,16252624
2020,2,135668172,3,1,16248709
2020,5,135668199,0.002,1,16248719
2020,5,135669258,1,11,16248831
2020,12,133562216,1,11,15907559
2020,8,133562216,1,11,15907558
2020,12,133562843,1,11,15897248
2020,5,133581595,0.5,1,15907723
2020,5,133563471,1,11,15897355
2020,16,133582237,0.043,9,15897368
2020,12,133582237,1.6,1,15897369
2020,2,133563539,556,1,15897374
2020,5,133583637,0.5,1,15907992
2020,5,133585183,1,1,15912552
2020,17,133584002,,,15908054
2020,12,133585818,12,1,15912670
2020,18,133589772,,,15908212
2020,11,133589772,2.28,1,15912675
2020,12,133589772,26.99,1,15912674
2020,5,133586539,1,11,15912790
2020,5,133590512,1,11,15908332
2020,12,133590512,1,11,15908333
2020,16,133590921,1,7,15908384
2020,5,133591226,6.4,1,15908412
2020,17,133591232,1,5,15908413
2020,1,133587810,10.5,1,15908506
2020,5,133588435,0.5,5,15908581
2020,8,133588544,11,9,15912970
2020,15,133588544,1,9,15908591
2020,12,133588746,1,9,15908602
2020,5,133594301,0.003,1,15908659
2020,5,133594905,0.01,1,15913074
2020,12,133599671,1,1,15908707
2020,5,133599854,1,3,15908754
2020,5,133599901,10.25,1,15913148
2020,5,133601850,0.001,3,15913358
2020,12,133597052,0.001,1,15913363
2020,12,133601891,0.001,1,15909048
2020,16,133602589,0.021,9,15909136
2020,11,135046337,12.1,3,16137952
2020,12,135046337,2.3,4,16137951
2020,5,135051445,0.007,1,16137960
2020,12,135051445,0.026,1,16136464
2020,12,133581272,0.001,9,15907675
2020,12,133581428,1,1,15907697
2020,12,133581575,0.001,1,15907718
2020,5,133581823,1,11,15907777
2020,5,133581866,1,11,15907784
2020,12,133582238,4.9,1,15907833
2020,5,133564018,3.3,1,15907872
2020,5,133582782,13,1,15907883
2020,4,133583627,1,11,15912512
2020,5,133584922,0.001,1,15912522
2020,17,133585247,,,15908072
2020,5,133589942,12,1,15908233
2020,17,133590646,,,15908347
2020,17,133590722,,,15912801
2020,5,133587033,2,3,15912847
2020,2,133592308,2,1,15908528
2020,5,133592308,268.3,1,15908527
2020,5,133588797,15.6,1,15908605
2020,12,133589064,,,15908612
2020,5,133593573,1,11,15908616
2020,9,133593573,1,11,15912992
2020,12,133599800,0.002,1,15908740
2020,5,133599800,0.001,1,15913121
2020,8,133599800,0.015,9,15908741
2020,5,133599838,1,9,15908748
2020,12,133595200,12.5,1,15908759
2020,5,133599880,0.001,1,15908761
2020,5,133599938,0.058,1,15913159
2020,12,133600767,0.001,1,15908908
2020,5,133596362,1,11,15908944
2020,5,133596893,1,11,15913342
2020,5,133597108,0.023,1,15909058
2020,11,133597108,0.046,9,15909062
2020,12,133603818,94,1,15909271
2020,12,133604127,0.3,1,15909282
2020,12,134696031,1,4,16085115
2020,16,134696059,1,11,16085129
2020,5,134696059,1,1,16085127
2020,12,133580967,1,11,15907616
2020,5,133562794,1,11,15907647
2020,12,133563019,1,1,15897271
2020,5,133581845,1,3,15907779
2020,5,133583468,1,1,15907966
2020,5,133584051,1,1,15908059
2020,5,133584051,2,9,15908058
2020,12,133585633,0.5,1,15908171
2020,2,133590350,0.003,1,15912745
2020,5,133590350,0.003,1,15912746
2020,12,133590350,0.019,1,15908290
2020,5,133587897,0.66,1,15908514
2020,12,133587897,1,1,15908513
2020,1,133592549,,,15908559
2020,5,133588363,,,15908573
2020,5,133593644,,,15908618
2020,16,133595238,0.011,9,15908774
2020,5,133595344,0.01,1,15913175
2020,5,133595552,1,1,15908828
2020,12,133602600,1,11,15909138
2020,12,133602651,1,11,15913427
2020,5,133603133,1,9,15909203
2020,5,133598346,1,11,15909261
2020,5,135603556,3.8,1,16240021
2020,5,135606195,,,16240188
2020,1,135606216,1,1,16244170
2020,5,135606416,1,11,16240241
2020,5,135610298,1,1,16244310
2020,5,135610606,0.001,3,16240334
2020,5,135608381,14,1,16240423
2020,5,135615265,,,16244640
2020,8,135614329,,,16244657
2020,5,135619657,1,3,16240642
2020,1,135616811,,,16244717
2020,5,135621389,1,11,16240749
2020,16,135621471,0.013,9,16244837
2020,5,135619251,3.1,1,16244954
2020,5,135619271,1,3,16240902
2020,17,133561755,,,15907510
2020,5,133579938,17,1,15907511
2020,5,133580109,39,1,15897100
2020,5,133562252,1,1,15897150
2020,5,133563370,1,11,15897340
2020,5,133563604,114,1,15897378
2020,5,133582486,1,1,15907859
2020,1,133582963,4,1,15907926
2020,8,133583485,1,9,15907969
2020,8,133583485,1,11,15912497
2020,5,133589698,1,11,15908203
2020,12,133589698,1,11,15908201
2020,4,133589817,1,1,15908218
2020,17,133590659,,,15908350
2020,16,133590687,0.5,1,15912796
2020,16,133586718,5,1,15908360
2020,16,133586800,2,9,15912811
2020,5,133586913,29.5,3,15912833
2020,12,133592065,1,9,15908491
2020,5,133588126,,,15908562
2020,12,133588126,,,15912942
2020,5,133593017,0.009,3,15908583
2020,1,133588805,22.8,1,15912981
2020,5,133594157,0.001,2,15913027
2020,16,133594510,,,15908678
2020,12,133594510,,,15908677
2020,4,133599639,0.001,1,15908696
2020,5,133599651,2,1,15908698
2020,17,133599817,,,15913125
2020,5,133595249,0.001,1,15913145
2020,5,133600022,0.001,3,15908801
2020,4,133595661,0.1,1,15908844
2020,5,133581768,1,11,15897341
2020,16,133581768,1,11,15897342
2020,5,133582388,0.001,1,15907852
2020,5,133582773,1,11,15907880
2020,5,133584952,0.006,1,15908013
2020,5,133584443,3,1,15908123
2020,5,133585613,0.25,7,15912627
2020,5,133584561,1,11,15908168
2020,5,133585636,1,11,15908173
2020,5,133585725,73,1,15912654
2020,5,133590309,0.8,1,15908283
2020,5,133590976,0.004,1,15908390
2020,5,133587545,3,1,15908462
2020,2,133593479,0.01,1,15912988
2020,5,133594605,0.001,1,15913035
2020,5,133594637,0.023,1,15908652
2020,5,133594915,0.01,1,15913077
2020,5,133594974,0.001,1,15913088
2020,5,133599723,1,1,15908720
2020,5,133595236,11.4,1,15913153
2020,5,133599984,1,9,15908794
2020,12,133595318,0.043,3,15908797
2020,11,133595318,1,11,15908798
2020,17,133595806,,,15908885
2020,12,133596044,0.1,1,15908913
2020,12,133601752,0.001,1,15909011
2020,4,133601752,0.001,1,15909010
2020,5,133601752,0.002,1,15913343
2020,5,133597133,0.005,3,15913384
2020,12,133602349,1,11,15909103
2020,12,133602674,85,1,15909153
2020,4,133602674,1,1,15909154
2020,5,133598552,58.6,1,15913539
2020,5,133604158,1,3,15909283
2020,8,133561997,5,9,15907528
2020,12,133561997,1,1,15907529
2020,12,133580447,1.3,1,15907553
2020,12,133562304,1,1,15907574
2020,17,133580893,,,15897198
2020,12,133581713,1,11,15897322
2020,5,133581713,1,11,15907746
2020,5,133581717,1,11,15897323
2020,5,133563938,1,11,15897410
2020,5,133564179,1,11,15907915
2020,5,133584833,1,1,15912510
2020,5,133584927,1,11,15912524
2020,5,133584083,5,1,15908062
2020,5,133585223,15,1,15908064
2020,5,133589990,4,1,15912700
2020,12,133586497,1,11,15908330
2020,5,133591151,1,11,15908405
2020,8,133591151,1,11,15908406
2020,5,133594585,0.001,1,15913028
2020,5,133595302,1,1,15913167
2020,5,133595685,1,11,15913220
2020,5,133596053,0.001,3,15908916
2020,5,133596713,3,1,15913312
2020,12,133602652,0.032,1,15909147
2020,5,133597925,1,11,15913468
2020,17,135632633,1,9,16241384
2020,2,135632709,,,16245465
2020,8,135633559,0.007,9,16245536
2020,12,135633653,1,11,16241472
2020,5,135640240,3.5,1,16245752
2020,5,135636634,1,3,16241702
2020,5,135639038,2,9,16246043
2020,16,135639038,283,9,16246041
2020,17,135639038,2,9,16246039
2020,5,135643568,2,4,16246113
2020,12,135643587,6,1,16246114
2020,5,135643587,1,1,16246115
2020,16,135649591,,,16246211
2020,5,135649591,,,16242126
2020,1,135649591,,,16242125
2020,1,135606165,1,1,16240173
2020,5,135606766,15,1,16244300
2020,5,135610451,,,16244341
2020,5,135608529,,,16240433
2020,10,135614702,0.002,9,16240547
2020,12,135614702,0.001,1,16244589
2020,8,135614702,0.006,9,16240546
2020,12,135613377,2,9,16244599
2020,17,135614854,19,9,16244603
2020,12,135614048,30,1,16244646
2020,17,135619991,3,9,16240667
2020,5,135616480,13,1,16244702
2020,12,135620961,1,11,16244762
2020,5,135621039,1,11,16244774
2020,17,135621039,1,9,16240718
2020,12,135617869,0.6,1,16240788
2020,5,135622868,0.5,1,16244961
2020,16,135626231,5,9,16245171
2020,5,135626231,69,1,16241122
2020,1,135629882,1,11,16241123
2020,5,135629882,27,1,16241124
2020,5,135630767,,,16245275
2020,5,135627668,0.01,1,16245329
2020,2,135627924,1,9,16241310
2020,17,135627924,26.5,9,16241309
2020,5,135627972,3,1,16241315
2020,5,135631904,3,1,16245411
2020,12,135633376,1,11,16245507
2020,12,135638904,4,1,16241964
2020,16,135649905,0.07,1,16242166
2020,5,135649905,2.2,3,16246245
2020,5,135645948,17.4,1,16246272
2020,5,135651017,1,11,16242272
2020,5,135647638,5,1,16246465
2020,1,135648558,2.6,1,16247489
2020,5,135648558,10.4,1,16247490
2020,12,135652951,0.5,1,16246582
2020,12,135653902,1,3,16246676
2020,8,135654986,50,9,16247658
2020,8,135609739,3,1,16240176
2020,8,135609795,,,16244181
2020,12,135609816,,,16244186
2020,5,135606427,6.5,1,16240244
2020,5,135606429,,,16240245
2020,2,135606439,1,11,16244236
2020,5,135610355,,,16240304
2020,16,135608967,0.001,9,16240487
2020,5,135608967,0.001,3,16240486
2020,5,135614926,,,16244613
2020,12,135614926,,,16240576
2020,5,135616883,,,16240689
2020,5,135616926,13,1,16240691
2020,8,135621585,3,9,16244853
2020,5,135621740,12,1,16240804
2020,5,135619485,,,16244996
2020,16,135623891,0.001,1,16241030
2020,16,135625656,1,9,16241051
2020,1,135627764,1,11,16245339
2020,5,135633155,,,16245490
2020,12,135634173,1,3,16241520
2020,5,135635887,5,9,16241605
2020,5,135635887,1,1,16241606
2020,8,135635887,1,9,16245690
2020,5,135636097,1,11,16241633
2020,5,135636171,1,3,16245729
2020,12,135637150,0.94,1,16245839
2020,17,135637381,,,16245858
2020,4,135641361,1,11,16245876
2020,2,135641439,1,11,16245883
2020,5,135641439,6,1,16245884
2020,17,135643631,171.5,9,16246120
2020,5,135643631,1,11,16242064
2020,12,135644153,1,11,16246169
2020,4,135644153,1,11,16246170
2020,16,135645600,10,9,16242159
2020,16,135645610,2,9,16242160
2020,2,135645610,1,9,16246240
2020,5,135645610,1,9,16246239
2020,16,135645634,2,9,16246243
2020,12,135648793,0.003,1,16246603
2020,17,135653425,,,16246643
2020,12,135654705,1,3,16247617
2020,5,135654145,3,1,16246704
2020,12,135654145,10,9,16247639
2020,5,135660678,1,11,16246866
2020,5,135657437,1.85,1,16247955
2020,8,135657509,0.25,1,16247962
2020,12,135657546,0.01,1,16247977
2020,12,135663155,0.5,1,16247176
2020,12,135659152,1,1,16247234
2020,2,135663781,1,1,16248152
2020,17,135663781,1,1,16248153
2020,5,135663781,1,1,16247241
2020,4,135664269,1,1,16248193
2020,1,135664269,2,1,16248192
2020,2,135664740,1,11,16247282
2020,2,135664951,0.002,1,16248271
2020,5,135664951,0.001,1,16248272
2020,2,135664979,2,1,16247361
2020,5,135665680,3.1,1,16252484
2020,12,135665844,0.001,1,16248436
2020,2,135666322,2,1,16248472
2020,5,135671139,1,11,16252580
2020,12,135672522,0.134,1,16248618
2020,5,135668594,0.001,3,16252837
2020,2,135668751,0.001,1,16248769
2020,12,135673985,1,11,16252898
2020,5,135603587,3.419,9,16244035
2020,17,135603587,6.5,9,16240033
2020,12,135603587,10,9,16240031
2020,5,135606174,4,1,16240179
2020,1,135606174,38,9,16240178
2020,12,135606174,48,9,16240177
2020,8,135606312,8,1,16240209
2020,12,135610599,0.001,1,16240332
2020,16,135611796,1,4,16240412
2020,4,135612255,1,11,16244491
2020,17,135612255,1,11,16240443
2020,5,135612564,4.6,1,16240483
2020,5,135613722,1,1,16244635
2020,5,135619902,,,16244682
2020,8,135616307,5,1,16244688
2020,12,135621415,1,11,16240752
2020,5,135617651,3.6,1,16240758
2020,4,135617651,2.2,1,16244832
2020,12,135621550,0.9,1,16240776
2020,5,135623726,1,11,16245063
2020,17,135629807,,,16241112
2020,5,135626440,1,1,16241150
2020,16,135634137,1,11,16245600
2020,17,135634295,,,16245621
2020,5,135635919,10,9,16241613
2020,5,135635953,7.58,1,16241616
2020,2,135635999,1,11,16241625
2020,5,135641667,1,1,16241826
2020,5,135638863,0.008,1,16241961
2020,1,135645835,1,11,16242185
2020,1,135650084,16.23,1,16246266
2020,1,135630749,1,1,16241242
2020,5,135627313,19,1,16245288
2020,12,135627869,,,16241300
2020,12,135631433,1.5,1,16245348
2020,12,135627997,,,16241317
2020,11,135631650,0.5,9,16241327
2020,17,135628771,8,9,16241378
2020,2,135635614,4.6,1,16245650
2020,1,135635614,1,11,16245649
2020,8,135635614,12,1,16245651
2020,5,135635853,0.5,3,16241602
2020,12,135635975,1,11,16241619
2020,12,135636134,1,11,16241636
2020,17,135636135,4,9,16241637
2020,5,135636534,7.05,1,16245772
2020,11,135636534,1.64,1,16241691
2020,5,135638144,1,1,16245948
2020,5,135644367,1,11,16242099
2020,8,135645491,242,9,16242147
2020,16,135645491,150,9,16242146
2020,18,135645491,,,16242148
2020,5,135650258,1,11,16246277
2020,16,135650258,119,9,16246278
2020,16,135650258,4,1,16242202
2020,12,135647117,0.001,1,16242328
2020,5,135651547,0.002,3,16242337
2020,5,135651607,,,16246446
2020,16,135648746,1,11,16247516
2020,2,135648746,0.5,1,16247515
2020,11,135648994,0.003,1,16247545
2020,8,135653861,0.001,9,16246671
2020,12,135654244,1,1,16247659
2020,12,135654535,1,11,16246753
2020,5,135661109,0.005,1,16247840
2020,12,135656853,1,11,16247903
2020,16,135657023,1,11,16247918
2020,5,135662304,0.7,1,16247070
2020,5,135662486,4,1,16247087
2020,12,135658516,0.001,1,16248098
2020,12,135663983,1,9,16247255
2020,5,135664184,0.5,3,16247266
2020,5,135664559,0.001,3,16247365
2020,5,135670300,0.002,1,16252473
2020,12,135668429,0.005,1,16252825
2020,5,135673471,15.2,1,16252840
2020,12,135651102,1,11,16242290
2020,5,135652421,2.66,1,16246520
2020,11,135652421,0.54,1,16242434
2020,17,135654906,,,16246710
2020,17,135655085,,,16247671
2020,5,135660382,7.8,1,16246850
2020,1,135656631,1,1,16246926
2020,12,135657350,1.002,1,16246983
2020,1,135657350,2,1,16247947
2020,1,135657750,2,1,16248005
2020,12,135658046,1,9,16247091
2020,5,135664584,2,1,16248183
2020,12,135664800,2,1,16248217
2020,5,135664800,1,1,16248216
2020,5,135665408,0.062,1,16248356
2020,12,135665416,0.005,1,16247445
2020,5,135665578,1,1,16248385
2020,16,135665578,2,9,16247466
2020,5,135666535,1,9,16248505
2020,5,135051286,1,1,16137935
2020,5,135051471,1,11,16136469
2020,5,135654884,0.5,3,16246706
2020,1,135654171,1,11,16246708
2020,5,135655084,116,1,16246736
2020,12,135654430,1,3,16247680
2020,16,135659591,1,1,16246764
2020,5,135659963,3,1,16246799
2020,12,135655599,4,2,16247739
2020,17,135660013,,,16247745
2020,5,135655922,0.001,1,16247791
2020,2,135656495,,,16247836
2020,5,135656509,0.001,1,16247842
2020,1,135656589,1,9,16247861
2020,2,135661294,0.005,1,16246937
2020,12,135661324,0.001,1,16247877
2020,7,135661732,1,1,16247941
2020,15,135661751,1,11,16247944
2020,12,135661751,1,11,16246978
2020,12,135661808,1,1,16247950
2020,17,135661962,1,1,16247971
2020,5,135661962,1,1,16247972
2020,5,135662001,64.89,1,16247979
2020,16,135662001,2,9,16247978
2020,2,135662394,1,1,16248020
2020,5,135662398,1,3,16247077
2020,16,135658091,3,9,16248039
2020,5,135658152,1,1,16247105
2020,5,135662624,3,1,16248048
2020,12,135662624,1,1,16247113
2020,8,135662740,1,1,16247126
2020,12,135662740,1,1,16248074
2020,5,135658314,2,1,16247132
2020,12,135658314,14,1,16247130
2020,4,135658314,3,9,16247131
2020,5,135663192,0.5,3,16248108
2020,12,135658685,1,11,16248110
2020,12,135658763,3,1,16247190
2020,5,135663464,1,1,16248125
2020,11,135659017,1,9,16247206
2020,5,135659017,1,1,16247207
2020,13,135659136,1,11,16247217
2020,16,135659136,1,11,16247218
2020,12,135663663,1,1,16248143
2020,5,135659473,1,1,16248172
2020,1,135664628,1,11,16247264
2020,4,135664732,0.5,1,16247278
2020,5,135664732,3,1,16248199
2020,5,135664855,7,1,16248232
2020,5,135664918,14,1,16248256
2020,8,135669654,1,11,16248314
2020,5,135669654,0.05,1,16248313
2020,16,135669681,9,9,16247398
2020,6,135669681,1,9,16247397
2020,5,135665124,1,11,16248321
2020,12,135669735,0.1,1,16248324
2020,12,135665127,23.8,1,16247405
2020,16,135665127,1,11,16247406
2020,5,135665150,1,1,16248332
2020,12,135665150,1,1,16248333
2020,12,135665150,1,11,16248335
2020,12,135670098,0.001,1,16248360
2020,12,135665571,1.009,3,16248384
2020,5,135670377,28.7,1,16248409
2020,5,135670369,0.2,1,16248407
2020,5,135670396,18,1,16252497
2020,5,135665734,,,16248420
2020,5,135670423,5,3,16252507
2020,5,135670479,1,9,16252518
2020,12,135670566,1,9,16252534
2020,1,135665924,1,1,16248442
2020,14,135665924,10,9,16252541
2020,5,135670792,5,1,16248459
2020,12,135671057,1,11,16248479
2020,5,135666399,2,1,16248494
2020,12,135666531,3,1,16248503
2020,17,135666621,,,16248523
2020,12,135666950,5.3,1,16248563
2020,8,135671617,39,9,16248566
2020,5,135667094,0.2,1,16252639
2020,2,135672516,0.211,1,16252702
2020,12,135672516,0.287,1,16252703
2020,5,135667805,0.5,3,16252715
2020,5,135667843,7.4,1,16248642
2020,12,135667887,2,1,16252726
2020,15,135667887,1,1,16248647
2020,5,135672838,1,11,16248691
2020,5,135672869,0.007,1,16252761
2020,5,135668134,0.005,1,16248699
2020,12,135668148,1,11,16248701
2020,12,135668156,0.002,1,16248704
2020,5,135668156,0.001,3,16248703
2020,5,135668607,0.003,3,16252838
2020,12,135673654,1,9,16252854
2020,5,135668927,0.999,3,16252862
2020,12,135051448,11,1,16136465
2020,5,135046250,1,3,16136440
2020,17,135051479,,,16136472
2020,17,135046427,,,16136471
2020,8,133580681,1,3,15897189
2020,5,133563266,0.001,1,15907730
2020,5,133582366,1,11,15907848
2020,5,133563764,1,11,15897399
2020,17,133582968,,,15907928
2020,4,133584525,2,9,15908145
2020,5,133589865,42.1,1,15912688
2020,2,133589865,0.5,1,15908224
2020,5,133586379,1,11,15912754
2020,2,133586379,1,11,15912753
2020,5,133587184,2.4,1,15912870
2020,16,133587331,2,9,15908451
2020,5,133592088,1,9,15908497
2020,5,133592285,8.76,1,15908521
2020,8,133592285,38,9,15912918
2020,5,133599945,1,1,15908782
2020,2,133596140,0.002,1,15913273
2020,12,133601473,2,1,15913301
2020,5,133601600,1,11,15908978
2020,5,133601793,5.8,1,15909029
2020,5,133601871,0.002,1,15913362
2020,5,133601941,2,3,15913378
2020,8,133597129,1,9,15913383
2020,12,133597129,1,1,15913382
2020,5,133597446,1,11,15909098
2020,12,133597554,1,11,15909134
2020,4,133597554,1,11,15913420
2020,12,133602668,1,11,15909151
2020,5,133603023,1,11,15913456
2020,2,133603343,7,1,15909240
2020,5,133603343,5.9,3,15909241
2020,5,135051474,1,11,16137963
2020,12,135051474,1,11,16137964
2020,15,135051474,32,9,16136470
2020,5,135051363,1.7,1,16137950
2020,17,135046445,,,16137966
2020,5,135650577,1,1,16242229
2020,16,135646700,1,9,16242275
2020,4,135646700,4,9,16242274
2020,12,135646700,1,9,16246342
2020,12,135647228,0.037,1,16246448
2020,5,135651624,2,1,16242348
2020,1,135651666,0.001,1,16246452
2020,5,135653019,2,1,16246589
2020,5,135653358,0.006,3,16247550
2020,12,135653653,1,1,16246655
2020,16,135653907,1,11,16247614
2020,5,135606537,35.4,1,16240258
2020,16,135607207,1,11,16244383
2020,5,135607207,7,1,16244382
2020,16,135607207,4,1,16240345
2020,5,135612819,3,1,16244555
2020,12,135619604,1,1,16244670
2020,5,135620648,,,16244732
2020,5,135617201,1,11,16244750
2020,5,135617493,1,11,16240746
2020,12,135622045,0.001,9,16240836
2020,5,135623570,4,1,16245049
2020,5,135631242,,,16241287
2020,12,135633734,1,11,16241484
2020,5,135633734,1,11,16241485
2020,1,135635533,1,11,16245628
2020,7,135635795,1,11,16241593
2020,5,135635795,1,11,16245675
2020,5,135636478,1.5,1,16245759
2020,5,135636696,21.3,1,16245795
2020,18,135640535,,,16245797
2020,11,135640535,38,9,16241709
2020,5,135640535,3.24,4,16241708
2020,5,135637596,1,1,16241800
2020,5,135637987,2,1,16245927
2020,5,135641926,28,1,16245931
2020,5,135638936,5,1,16241967
2020,2,135639566,1,11,16246102
2020,5,135643934,30,1,16246151
2020,5,135644116,1,1,16246165
2020,17,135650992,,,16246335
2020,17,135647696,1,1,16242401
2020,13,135647696,0.25,1,16242400
2020,5,135647696,1,1,16242398
2020,17,135653586,,,16247562
2020,12,135654838,1,11,16247636
2020,12,137093500,0.001,1,16506544
2020,5,137095456,1,3,16508392
2020,2,137095456,1,3,16508391
2020,5,134696050,43.7,1,16089416
2020,5,137095709,290,1,16508406
2020,12,137095737,31.8,1,16508408
2020,12,137096149,1,1,16506627
2020,2,137094270,0.006,1,16506647
2020,5,137094270,0.001,1,16506648
2020,8,137096252,0.006,9,16506661
2020,5,137094360,0.001,1,16506679
2020,5,137094358,0.01,1,16506678
2020,11,137094358,0.067,9,16506677
2020,5,137096479,,,16506702
2020,5,135046382,0.01,1,16136462
2020,5,135051279,1,3,16137933
2020,11,135051306,1,9,16136447
2020,5,135051306,31.1,1,16136446
2020,16,135051306,55.25,9,16137939
2020,12,135051404,20.28,1,16136458
2020,5,135051404,15.65,1,16137953
2020,5,135605890,1,11,16240141
2020,4,135609962,1,1,16240242
2020,5,135610402,1,11,16244333
2020,5,135607159,1,3,16244373
2020,12,135610921,9,1,16244408
2020,5,135612801,,,16244552
2020,12,135620380,0.3,1,16240681
2020,8,135620832,1,1,16244749
2020,5,135620832,3,1,16244748
2020,5,135621995,,,16244885
2020,12,135622791,0.6,1,16244944
2020,12,135626644,1,11,16245218
2020,17,135631216,,,16245327
2020,17,135627722,,,16241288
2020,5,135627801,1.9,1,16241293
2020,17,135628736,5,9,16241375
2020,17,135632589,4,9,16245459
2020,2,135632726,1,1,16245466
2020,1,135633696,0.4,1,16241470
2020,5,135635685,1,11,16241574
2020,2,135639974,1,1,16241641
2020,4,135638025,1,1,16241855
2020,12,135642778,1,1,16241944
2020,5,135642909,2,1,16246031
2020,5,135646357,1,11,16242235
2020,16,135646697,10,9,16246341
2020,4,135652007,1,9,16242403
2020,5,135648647,1,9,16246579
2020,5,135654095,1,11,16246701
2020,5,135654572,1,11,16246763
2020,12,135660831,,,16246873
2020,8,135656520,0.004,9,16246903
2020,5,135656520,0.005,1,16246904
2020,5,135656645,0.001,1,16246929
2020,5,135661267,0.001,7,16246930
2020,12,135661965,13.62,1,16247017
2020,16,135661992,10,9,16247026
2020,5,135657827,1,1,16248015
2020,9,135662551,2,3,16247099
2020,5,135658349,2.6,1,16247140
2020,1,135658497,1,11,16248093
2020,17,135658604,1,11,16247170
2020,5,135664724,0.001,3,16248194
2020,5,135664309,1,9,16247285
2020,5,135664325,1,1,16248207
2020,5,135664787,2,1,16248214
2020,16,135664822,0.001,1,16248224
2020,2,135664455,0.001,1,16248242
2020,1,135664455,0.001,1,16247332
2020,5,135664472,0.5,1,16247336
2020,8,135664908,27,9,16248249
2020,12,135664908,20,9,16248253
2020,5,135664908,23,1,16247334
2020,4,135664539,0.001,1,16248284
2020,4,135669609,1,11,16248301
2020,17,135669609,1,11,16248302
2020,5,135669738,1,1,16248325
2020,5,135665621,0.001,7,16248389
2020,5,135670427,1,11,16252506
2020,17,135671608,,,16252628
2020,17,135667082,,,16248576
2020,5,135674013,1,3,16252900
2020,5,135674682,800,1,16248857
2020,5,135051332,1,11,16136449
2020,5,135046368,0.001,1,16137957
2020,5,135046383,0.007,1,16137959
2020,8,135046330,3,9,16137949
2020,17,135046389,,,16136463
2020,5,135606246,0.088,3,16244180
2020,12,135610523,0.002,1,16244353
2020,5,135608626,,,16240445
2020,12,135612651,0.001,1,16244539
2020,5,135609094,1,11,16240495
2020,5,135612808,,,16244553
2020,5,135615905,,,16240632
2020,2,135614554,1,1,16240634
2020,5,135620603,0.5,1,16240694
2020,5,135619241,2,3,16244951
2020,2,135619241,1,3,16240895
2020,12,135624876,1.7,1,16240994
2020,5,135625678,1,11,16245102
2020,5,135625800,1,9,16241069
2020,5,135625975,1,1,16241088
2020,5,135626262,2,9,16245175
2020,5,135626485,2,1,16245204
2020,12,135626681,1,1,16241183
2020,5,135630369,3.4,1,16245230
2020,5,135626927,27,1,16245243
2020,5,135631575,1,1,16245373
2020,1,135633480,2,1,16245525
2020,5,135634257,1,11,16241534
2020,2,135634257,1,11,16245613
2020,5,135635951,1,3,16241614
2020,5,135636256,22.6,1,16241662
2020,5,135641267,1,11,16245866
2020,5,135642738,0.004,1,16246012
2020,16,135642947,21,9,16246033
2020,5,135642947,3,9,16246034
2020,17,135643505,1,9,16242050
2020,17,135643883,2,9,16246146
2020,5,135644271,1,1,16246185
2020,5,135645916,1,11,16242193
2020,12,135651612,5,1,16246447
2020,4,135647355,1,9,16242360
2020,16,135652053,1,1,16242410
2020,4,135653076,0.003,1,16246595
2020,12,135653076,0.003,1,16246597
2020,2,135654663,1,1,16247612
2020,12,135660003,1,1,16247744
2020,5,135655761,1,11,16246815
2020,5,135655915,0.001,1,16247788
2020,12,135660549,0.002,7,16246863
2020,8,135660572,1,11,16246865
2020,5,135661415,1,9,16246949
2020,6,135661414,1,11,16247894
2020,16,135661414,1,11,16247895
2020,12,135661414,1,11,16246950
2020,12,135661571,1.27,1,16247926
2020,16,135657538,20,9,16247974
2020,8,135657559,11,9,16247030
2020,18,135657559,,,16247981
2020,5,135657559,112,1,16247031
2020,5,135662116,0.01,1,16247056
2020,5,135657814,1,11,16248011
2020,5,135662380,1,1,16247075
2020,12,135658901,1,1,16247201
2020,5,135658901,1,1,16247200
2020,4,135658901,1,1,16247199
2020,5,135664728,1,1,16248197
2020,5,135664922,0.001,1,16248258
2020,5,135664514,0.001,3,16247349
2020,5,135664518,0.001,1,16248275
2020,5,135664570,1,1,16248291
2020,9,135664570,3,9,16247368
2020,12,135669612,2,1,16248304
2020,5,135665093,1,3,16247389
2020,5,135665205,12.5,1,16248339
2020,5,135665242,3,1,16247432
2020,2,135670360,0.2,1,16248405
