"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2020,3,163741572
2020,6,163741608
2020,6,163738537
2020,6,163741604
2020,6,163742103
2020,6,163739277
2020,6,163742560
2020,6,163743849
2020,2,163743927
2020,6,163740794
2020,6,163744030
2020,6,163747466
2020,6,163747745
2020,6,163746086
2020,6,163712817
2020,6,163710822
2020,6,163712829
2020,8,163716514
2020,6,163713810
2020,9,163714874
2020,6,163714975
2020,6,163718377
2020,9,163716068
2020,9,163716150
2020,6,163719082
2020,6,163719145
2020,6,163722389
2020,6,163722388
2020,9,163720076
2020,9,163722691
2020,9,163722690
2020,6,163723308
2020,9,163726313
2020,6,156936255
2020,6,156936256
2020,9,156932645
2020,9,156932654
2020,8,156932678
2020,6,156936305
2020,6,156936309
2020,6,156932737
2020,8,156932736
2020,2,156936352
2020,6,156932770
2020,6,156936400
2020,9,156936429
2020,6,156936435
2020,9,156936446
2020,6,156936466
2020,9,156936519
2020,9,156932928
2020,9,156932948
2020,6,156932974
2020,6,156936562
2020,6,156936597
2020,5,156936595
2020,6,156936746
2020,6,156933150
2020,6,156933172
2020,5,156933170
2020,6,156933318
2020,9,156933308
2020,9,156936901
2020,7,156936928
2020,9,156936924
2020,6,156936923
2020,6,156933364
2020,6,156933377
2020,9,156933379
2020,6,156936945
2020,6,156933439
2020,8,156937168
2020,1,156933657
2020,6,156937196
2020,6,156933674
2020,6,156937194
2020,6,156937197
2020,9,156933676
2020,9,156937239
2020,9,156937237
2020,9,156937362
2020,9,156937410
2020,9,156937461
2020,6,156937551
2020,6,156933930
2020,8,156937604
2020,6,156934021
2020,9,156934057
2020,6,156937746
2020,6,156934192
2020,9,156937792
2020,9,156937826
2020,9,156937841
2020,6,156937876
2020,9,156937889
2020,6,156934344
2020,6,156934369
2020,6,156934556
2020,9,156934592
2020,3,156934638
2020,6,156934639
2020,6,156938278
2020,6,156938295
2020,9,156938429
2020,6,156938469
2020,6,156934831
2020,6,156934918
2020,9,156934923
2020,6,156938598
2020,6,156934945
2020,3,156938615
2020,6,156934949
2020,9,156938624
2020,6,156934974
2020,6,156934962
2020,9,156938642
2020,9,156935111
2020,6,156938743
2020,6,156935131
2020,6,156935166
2020,9,156935191
2020,6,156935241
2020,6,156938891
2020,6,156935258
2020,6,156938973
2020,6,156939000
2020,6,156935387
2020,8,156935438
2020,9,156939095
2020,6,156935589
2020,6,156939194
2020,6,156939210
2020,9,156939220
2020,6,156939230
2020,8,156935650
2020,6,156935651
2020,6,156935669
2020,6,156935676
2020,9,156935726
2020,3,156935746
2020,12,156939355
2020,14,156939355
2020,6,156939369
2020,2,156939396
2020,3,156939396
2020,6,156939396
2020,9,156939422
2020,6,156935882
2020,6,156935881
2020,9,156935961
2020,6,156939724
2020,9,156939779
2020,9,156941240
2020,9,156939901
2020,6,156939959
2020,6,156940048
2020,9,156940054
2020,9,156941459
2020,6,156940072
2020,6,156941529
2020,9,156941834
2020,9,156940414
2020,9,156941899
2020,9,156942097
2020,6,156942099
2020,9,156942102
2020,3,156942290
2020,6,156940885
2020,6,156940886
2020,9,156942422
2020,6,156942431
2020,9,156940963
2020,9,156942456
2020,8,156941029
2020,9,156942849
2020,9,156946276
2020,3,156942870
2020,9,156946444
2020,6,156943039
2020,6,156946538
2020,9,156946568
2020,6,156946605
2020,6,156943223
2020,6,156943222
2020,9,156946627
2020,9,156946677
2020,3,156943249
2020,6,156946706
2020,6,156946746
2020,9,156946855
2020,6,156946893
2020,1,156943620
2020,9,156943743
2020,9,156943739
2020,6,156947515
2020,6,156947519
2020,9,156943827
2020,6,156943783
2020,6,156943955
2020,3,156943966
2020,8,156943966
2020,6,156943966
2020,8,156947674
2020,6,156947674
2020,8,156947734
2020,1,156947742
2020,9,156947923
2020,8,156944242
2020,8,156944244
2020,8,156947976
2020,9,156944289
2020,6,156944285
2020,9,156948022
2020,4,156948112
2020,12,156944392
2020,12,156944410
2020,12,156944409
2020,12,156944446
2020,8,156944474
2020,9,156948244
2020,6,156948229
2020,6,156948258
2020,9,156944529
2020,12,156948335
2020,6,156948366
2020,6,156944601
2020,3,156948392
2020,6,156948454
2020,6,156944691
2020,6,156948821
2020,6,156945001
2020,9,156949111
2020,6,156949124
2020,9,156949360
2020,6,156949431
2020,6,156945538
2020,9,156945598
2020,6,156945587
2020,9,156949611
2020,6,156949648
2020,8,156945814
2020,9,156949861
2020,6,156945948
2020,6,156945969
2020,9,156949947
2020,6,156945974
2020,8,156946032
2020,8,156950024
2020,3,156946043
2020,7,156950067
2020,9,156946128
2020,9,156950116
2020,9,156951250
2020,6,156951274
2020,6,156951272
2020,9,156951277
2020,8,156950211
2020,6,156950218
2020,6,156950234
2020,6,156951313
2020,9,156951348
2020,6,156950302
2020,6,156950303
2020,6,156950301
2020,9,156951459
2020,6,156951473
2020,8,156951473
2020,9,156951464
2020,6,156950394
2020,6,156951471
2020,6,156951503
2020,6,156951513
2020,9,156950424
2020,9,156950431
2020,6,156950448
2020,9,156951553
2020,6,156951554
2020,6,156950564
2020,9,156950668
2020,9,156950657
2020,6,156950635
2020,9,156951792
2020,6,156950691
2020,8,156950691
2020,9,156950708
2020,9,156950698
2020,9,156951895
2020,6,156951901
2020,2,156950819
2020,1,156951969
2020,6,156950858
2020,6,156950881
2020,6,156952028
2020,6,156950900
2020,9,156952056
2020,6,156956219
2020,9,156956420
2020,9,156952656
2020,9,156952613
2020,9,156952686
2020,9,156952682
2020,6,156952732
2020,6,156906124
2020,6,156906125
2020,6,156915336
2020,5,156918151
2020,6,156921910
2020,6,156920990
2020,6,156926454
2020,6,156926441
2020,6,156928011
2020,3,156925747
2020,3,156929187
2020,8,156926020
2020,5,156929630
2020,6,156930108
2020,6,156931953
2020,1,156932178
2020,3,156930599
2020,9,156932610
2020,8,156936386
2020,6,156936428
2020,6,156933065
2020,6,156936931
2020,6,156937158
2020,6,156933928
2020,6,156933974
2020,9,156938009
2020,6,156938301
2020,6,156938349
2020,9,156938590
2020,9,156935015
2020,8,156935339
2020,4,156935509
2020,8,156939138
2020,8,156935545
2020,6,156939225
2020,9,156935716
2020,6,156936009
2020,6,156936008
2020,5,156940232
2020,6,156940240
2020,6,156941706
2020,3,156940490
2020,3,156940669
2020,9,156942387
2020,8,156942477
2020,5,156942670
2020,9,156943210
2020,6,156946724
2020,9,156946723
2020,9,156943326
2020,14,156946875
2020,6,156945733
2020,3,156945864
2020,6,156949876
2020,9,156950113
2020,9,156951784
2020,6,156953252
2020,6,156957024
2020,9,156957099
2020,9,156957355
2020,9,156953614
2020,9,156957493
2020,9,156957652
2020,6,156957978
2020,9,156954378
2020,1,156954754
2020,6,156955009
2020,8,156958835
2020,8,156958846
2020,9,156959425
2020,9,156960229
2020,1,156960563
2020,1,156960564
2020,9,156961047
2020,6,156916175
2020,1,156918325
2020,14,156921844
2020,1,156919632
2020,6,156922204
2020,6,156919739
2020,1,156926417
2020,8,156926552
2020,6,156927887
2020,3,156931208
2020,6,156931208
2020,6,156931347
2020,9,156931461
2020,6,156932576
2020,9,156936240
2020,6,156936367
2020,6,156936794
2020,9,156934017
2020,9,156934403
2020,4,156938104
2020,3,156934801
2020,3,156938439
2020,3,156934793
2020,6,156934930
2020,6,156934938
2020,9,156935074
2020,8,156938849
2020,8,156935620
2020,6,156935685
2020,6,156939266
2020,9,156939309
2020,6,156936115
2020,6,156936139
2020,9,156941868
2020,9,156940482
2020,6,156942173
2020,9,156942465
2020,9,156941004
2020,9,156942980
2020,9,156946668
2020,6,156946963
2020,6,156946962
2020,3,156947448
2020,6,156947598
2020,6,156944208
2020,9,156947907
2020,12,156944433
2020,12,156944437
2020,6,156944892
2020,3,156944970
2020,6,156944970
2020,6,156945238
2020,6,156945239
2020,6,156945555
2020,6,156949490
2020,9,156945603
2020,8,156945857
2020,6,156949893
2020,9,156950557
2020,9,156950776
2020,6,156956388
2020,6,156957649
2020,6,156953863
2020,9,156953967
2020,9,156957809
2020,6,156954614
2020,9,156955861
2020,9,156960001
2020,6,156961764
2020,6,156960598
2020,8,156960777
2020,8,156963115
2020,6,156966982
2020,4,156914189
2020,6,156914321
2020,6,156916953
2020,6,156914458
2020,6,156916950
2020,6,156922307
2020,2,156922609
2020,6,156920942
2020,8,156920942
2020,6,156923989
2020,6,156927621
2020,6,156925859
2020,6,156929304
2020,8,156926129
2020,6,156931733
2020,6,156930715
2020,6,156932309
2020,8,156930771
2020,6,156931040
2020,6,156931073
2020,6,156931074
2020,8,156932453
2020,6,156936251
2020,6,156932689
2020,6,156936359
2020,2,156932828
2020,5,156932881
2020,6,156933031
2020,1,156933329
2020,9,156933822
2020,6,156933857
2020,6,156933855
2020,6,156937528
2020,6,156937780
2020,6,156937859
2020,6,156937863
2020,9,156934681
2020,6,156938397
2020,9,156938390
2020,9,156938443
2020,9,156938522
2020,9,156938577
2020,9,156935554
2020,9,156935613
2020,6,156939294
2020,6,156939293
2020,6,156935783
2020,6,156939412
2020,6,156939408
2020,9,156935965
2020,9,156940384
2020,9,156942006
2020,9,156942402
2020,6,156942737
2020,9,156942802
2020,9,156946430
2020,9,156946645
2020,1,156943490
2020,6,156947518
2020,8,156943912
2020,3,156947662
2020,3,156947661
2020,4,156947747
2020,9,156944129
2020,12,156948160
2020,6,156948796
2020,6,156948907
2020,8,156949391
2020,1,156945711
2020,1,156949771
2020,6,156951226
2020,6,156951542
2020,6,156950743
2020,9,156956282
2020,9,156957105
2020,9,156957177
2020,9,156957272
2020,9,156953658
2020,9,156954366
2020,1,156958165
2020,6,156954995
2020,6,156955091
2020,8,156955418
2020,6,156955684
2020,6,156955683
2020,6,156959704
2020,6,156960760
2020,9,156961934
2020,9,156962232
2020,8,156962894
2020,8,156966811
2020,6,156963141
2020,6,156963139
2020,8,156963155
2020,6,156963233
2020,2,156967042
2020,2,156967056
2020,3,156967056
2020,1,156917463
2020,5,156915074
2020,6,156917591
2020,3,156922816
2020,6,156924732
2020,6,156928233
2020,6,156925184
2020,6,156925182
2020,6,156930395
2020,9,156936220
2020,6,156932740
2020,6,156932769
2020,6,156936472
2020,3,156936470
2020,6,156936470
2020,6,156936621
2020,6,156933127
2020,6,156936708
2020,9,156933298
2020,6,156937173
2020,6,156937174
2020,6,156937308
2020,9,156937402
2020,6,156933950
2020,8,156933965
2020,9,156934154
2020,1,156937921
2020,9,156937967
2020,6,156934408
2020,9,156938083
2020,6,156938084
2020,9,156938121
2020,3,156938210
2020,1,156934615
2020,6,156934825
2020,8,156938505
2020,6,156938603
2020,9,156938886
2020,9,156935315
2020,8,156935418
2020,8,156939054
2020,6,156939269
2020,6,156935686
2020,6,156935769
2020,6,156935828
2020,8,156935828
2020,9,156935946
2020,6,156940529
2020,9,156940542
2020,6,156940796
2020,8,156942361
2020,9,156942507
2020,6,156941042
2020,6,156941167
2020,6,156942718
2020,6,156941168
2020,9,156946521
2020,6,156943117
2020,6,156946611
2020,3,156943248
2020,3,156947572
2020,9,156944262
2020,6,156948016
2020,6,156945650
2020,9,156949667
2020,9,156951208
2020,9,156950299
2020,8,156950372
2020,6,156950384
2020,6,156950523
2020,9,156950534
2020,9,156951761
2020,9,156950967
2020,8,156952632
2020,9,156953322
2020,8,156954020
2020,9,156954157
2020,9,156954338
2020,6,156958743
2020,6,156959253
2020,9,156955695
2020,9,156955970
2020,6,156905909
2020,6,156913667
2020,6,156913897
2020,8,156916927
2020,6,156919268
2020,6,156921895
2020,6,156919410
2020,8,156923906
2020,6,156926663
2020,7,156924906
2020,6,156924906
2020,1,156924906
2020,7,156924907
2020,6,156924907
2020,1,156924907
2020,6,156925646
2020,6,156925648
2020,6,156929250
2020,6,156929563
2020,6,156929755
2020,8,156930176
2020,6,156930612
2020,8,156930768
2020,8,156930779
2020,6,156932743
2020,6,156936355
2020,6,156936492
2020,6,156936770
2020,8,156936770
2020,6,156936897
2020,6,156933844
2020,9,156933947
2020,6,156934053
2020,1,156934144
2020,6,156934145
2020,6,156934473
2020,9,156938141
2020,9,156934674
2020,1,156934782
2020,6,156934917
2020,1,156935082
2020,6,156935342
2020,6,156935384
2020,6,156935380
2020,9,156935445
2020,6,156939383
2020,9,156935913
2020,9,156939559
2020,9,156939589
2020,6,156939704
2020,9,156939753
2020,9,156936170
2020,4,156941246
2020,1,156939966
2020,6,156941507
2020,6,156941616
2020,6,156941740
2020,1,156940650
2020,9,156942243
2020,3,156942257
2020,6,156942329
2020,8,156942459
2020,9,156946223
2020,4,156943173
2020,1,156943973
2020,9,156947904
2020,9,156947987
2020,9,156944293
2020,12,156948054
2020,12,156944419
2020,9,156944458
2020,6,156948288
2020,9,156948910
2020,9,156945464
2020,9,156949891
2020,6,156949990
2020,9,156945786
2020,6,156951319
2020,9,156951415
2020,6,156951434
2020,9,156950536
2020,8,156951654
2020,9,156950877
2020,6,156952127
2020,6,156956305
2020,6,156956531
2020,6,156952757
2020,9,156953384
2020,9,156953382
2020,9,156953453
2020,9,156953760
2020,3,156957984
2020,6,156958185
2020,6,156958486
2020,6,156958485
2020,6,156958522
2020,1,156958652
2020,9,156959728
2020,6,156961253
2020,6,156961403
2020,6,156961487
2020,3,156962751
2020,9,156914699
2020,6,156921210
2020,1,156919357
2020,6,156920670
2020,6,156924203
2020,6,156926745
2020,6,156924801
2020,9,156924896
2020,6,156925789
2020,6,156925887
2020,6,156925890
2020,6,156929793
2020,6,156929794
2020,6,156929966
2020,6,156930037
2020,6,156930040
2020,6,156931666
2020,6,156930242
2020,6,156931839
2020,6,156931963
2020,7,156932481
2020,3,156932834
2020,6,156936628
2020,6,156933160
2020,9,156933281
2020,9,156933485
2020,6,156933604
2020,6,156937141
2020,6,156937776
2020,8,156937914
2020,6,156938041
2020,6,156938199
2020,3,156934707
2020,6,156938361
2020,6,156938356
2020,9,156938875
2020,9,156939139
2020,6,156939339
2020,6,156939338
2020,9,156935820
2020,8,156935924
2020,6,156935942
2020,6,156936004
2020,6,156941202
2020,9,156941200
2020,6,156941383
2020,6,156941401
2020,6,156941704
2020,6,156940276
2020,6,156940259
2020,1,156940533
2020,9,156942399
2020,9,156940981
2020,4,156940991
2020,8,156942525
2020,6,156942525
2020,9,156941106
2020,6,156946305
2020,3,156946303
2020,6,156943086
2020,8,156943641
2020,12,156948163
2020,9,156944488
2020,6,156948878
2020,8,156946147
2020,6,156950343
2020,9,156951714
2020,6,156956211
2020,9,156952376
2020,6,156956242
2020,9,156956285
2020,9,156953129
2020,9,156957262
2020,9,156957312
2020,9,156953771
2020,9,156953826
2020,9,156957712
2020,8,156953979
2020,6,156957846
2020,6,156958428
2020,6,156954729
2020,9,156954802
2020,6,156955413
2020,6,156955415
2020,9,156914111
2020,6,156921668
2020,6,156921789
2020,3,156920977
2020,6,156924114
2020,6,156924112
2020,8,156927691
2020,8,156924796
2020,8,156927975
2020,6,156925620
2020,6,156925607
2020,2,156925771
2020,6,156929055
2020,14,156925949
2020,6,156926063
2020,6,156929483
2020,6,156929804
2020,6,156931442
2020,6,156930150
2020,8,156930403
2020,6,156930701
2020,6,156930849
2020,6,156930870
2020,9,156932650
2020,9,156936313
2020,6,156932727
2020,9,156932733
2020,9,156936447
2020,9,156936513
2020,6,156933097
2020,6,156936717
2020,1,156933661
2020,8,156933661
2020,6,156937207
2020,3,156933685
2020,6,156937347
2020,6,156933821
2020,6,156937818
2020,6,156937906
2020,6,156938388
2020,6,156934785
2020,9,156938553
2020,8,156938798
2020,6,156935443
2020,6,156935442
2020,6,156935478
2020,6,156935477
2020,6,156935890
2020,9,156939526
2020,6,156936074
2020,6,156939956
2020,9,156940348
2020,9,156941852
2020,7,156942096
2020,7,156940661
2020,9,156940830
2020,6,156942409
2020,9,156942511
2020,9,156941008
2020,6,156943283
2020,4,156944006
2020,9,156947925
2020,9,156944482
2020,6,156944483
2020,6,156948231
2020,6,156948234
2020,6,156945044
2020,9,156945581
2020,9,156945673
2020,6,156945824
2020,9,156950146
2020,6,156951269
2020,6,156951264
2020,6,156951394
2020,6,156950633
2020,6,156951764
2020,7,156952088
2020,6,156952088
2020,4,156952088
2020,9,156956696
2020,9,156956697
2020,6,156953126
2020,9,156956936
2020,9,156957378
2020,9,156953574
2020,9,156957425
2020,9,156957457
2020,9,156953632
2020,9,156953941
2020,9,156958469
2020,6,156955047
2020,6,156955321
2020,6,156958986
2020,9,156960110
2020,6,156961330
2020,6,156960189
2020,6,156961558
2020,6,156962071
2020,7,156913849
2020,5,156917743
2020,6,156917771
2020,6,156918111
2020,6,156918112
2020,6,156918125
2020,6,156921204
2020,3,156926271
2020,8,156923664
2020,6,156926428
2020,6,156926764
2020,6,156926765
2020,6,156928567
2020,6,156925633
2020,9,156929909
2020,6,156931870
2020,8,156931927
2020,6,156930835
2020,1,156932489
2020,6,156936453
2020,6,156933025
2020,6,156933068
2020,6,156936806
2020,9,156933391
2020,6,156933493
2020,6,156937075
2020,6,156934477
2020,1,156938149
2020,6,156934509
2020,9,156938197
2020,6,156934563
2020,6,156938257
2020,9,156938596
2020,9,156938655
2020,6,156935955
2020,6,156936077
2020,6,156939946
2020,9,156941418
2020,3,156941544
2020,9,156941721
2020,9,156941758
2020,9,156941825
2020,9,156941865
2020,6,156941877
2020,6,156940560
2020,1,156940746
2020,9,156940888
2020,8,156941052
2020,4,156942677
2020,9,156947375
2020,9,156947815
2020,9,156944172
2020,9,156944169
2020,6,156944325
2020,8,156948064
2020,6,156948474
2020,8,156944781
2020,6,156948812
2020,6,156948807
2020,6,156949329
2020,6,156949328
2020,3,156949769
2020,9,156949684
2020,3,156946030
2020,6,161741198
2020,6,152682249
2020,6,152682247
2020,6,152682302
2020,9,161741215
2020,9,161738505
2020,6,161738557
2020,1,152683195
2020,6,152683457
2020,6,152683669
2020,6,152683667
2020,1,152683736
2020,1,152683739
2020,6,152683854
2020,6,152683863
2020,6,152683963
2020,6,152684046
2020,1,152684428
2020,6,161741284
2020,6,152685022
2020,9,161741315
2020,9,152685139
2020,9,152685147
2020,9,152685280
2020,6,152685321
2020,9,152685360
2020,7,152685375
2020,8,152685796
2020,8,152685797
2020,6,152686009
2020,6,152686111
2020,6,152686124
2020,6,152686012
2020,9,152686237
2020,6,152686257
2020,1,152686263
2020,6,152686281
2020,9,152686453
2020,6,152686407
2020,9,152686749
2020,8,161741338
2020,6,152686799
2020,6,152686755
2020,9,152686965
2020,4,152686948
2020,9,152687075
2020,9,152687109
2020,9,161738726
2020,9,152687236
2020,9,161741447
2020,6,152687419
2020,1,152687502
2020,9,152687611
2020,6,152687622
2020,6,152687620
2020,9,152687656
2020,9,152687671
2020,6,152687758
2020,9,152687911
2020,9,152688126
2020,8,152688091
2020,6,152688279
2020,6,152688248
2020,6,152688392
2020,6,152688450
2020,6,152688721
2020,6,152688722
2020,8,152688875
2020,8,152688874
2020,9,152688915
2020,6,152689145
2020,1,152689162
2020,3,152689285
2020,1,152689335
2020,8,152689486
2020,8,152689763
2020,6,161741495
2020,9,152689922
2020,6,152689928
2020,6,152689933
2020,9,152690091
2020,3,152690106
2020,6,152690075
2020,3,161741615
2020,9,152690378
2020,6,152690437
2020,6,152690550
2020,6,152690762
2020,6,152690768
2020,6,152690736
2020,9,161739017
2020,6,152690874
2020,9,152691167
2020,9,152691276
2020,9,161741745
2020,6,152691755
2020,6,152691737
2020,6,152691843
2020,6,152691929
2020,6,152692090
2020,6,152692048
2020,2,152692270
2020,9,152692279
2020,9,152692161
2020,9,152692206
2020,3,152692205
2020,6,161739149
2020,6,152692391
2020,3,152692460
2020,1,152692462
2020,7,152692566
2020,6,152692583
2020,6,152692670
2020,9,152692722
2020,8,152692750
2020,6,152692830
2020,8,152692821
2020,6,152693029
2020,6,152693010
2020,8,152693197
2020,6,152693609
2020,8,152693591
2020,6,152693679
2020,6,152693704
2020,6,152693707
2020,6,152693805
2020,8,152693917
2020,6,152693960
2020,6,152694085
2020,8,152694085
2020,6,152694168
2020,6,152694345
2020,6,152694348
2020,9,152694634
2020,8,152694705
2020,6,152694691
2020,6,152694835
2020,1,152694928
2020,6,152694914
2020,7,152695027
2020,6,152695027
2020,7,152695021
2020,6,152695019
2020,9,152695244
2020,6,152695226
2020,6,152695271
2020,9,152695329
2020,9,152695454
2020,3,152695544
2020,9,152695644
2020,6,152695573
2020,6,152695758
2020,6,152695760
2020,6,152695764
2020,9,152695815
2020,8,152695811
2020,6,152695810
2020,9,152695918
2020,6,152695892
2020,6,152695958
2020,8,152695967
2020,6,152696017
2020,6,152696204
2020,9,152696270
2020,6,152696299
2020,6,152696400
2020,6,152696391
2020,6,152696443
2020,6,152696470
2020,1,152696648
2020,9,152696852
2020,9,152696903
2020,9,152696929
2020,6,152696941
2020,6,152696959
2020,3,152697036
2020,9,152697148
2020,9,152697178
2020,6,152697237
2020,6,152697285
2020,6,152697281
2020,9,152697445
2020,9,152697552
2020,6,152697565
2020,9,152697566
2020,9,152697709
2020,6,161739195
2020,9,152697855
2020,6,152697912
2020,9,152697976
2020,9,152698142
2020,1,152698168
2020,9,152698187
2020,8,152698288
2020,9,152698484
2020,1,152698538
2020,6,152698556
2020,6,152698658
2020,6,152698711
2020,6,152698681
2020,12,152698929
2020,12,152698938
2020,12,152699011
2020,6,152699031
2020,9,161741899
2020,9,152699093
2020,9,152699236
2020,9,152699263
2020,6,152699449
2020,6,152699545
2020,6,152699582
2020,6,161739283
2020,9,152699604
2020,6,152699641
2020,6,152699618
2020,6,152699645
2020,9,152700180
2020,6,152700228
2020,6,152700231
2020,6,152700281
2020,6,152700311
2020,6,152700460
2020,6,152700509
2020,6,152700510
2020,6,152700629
2020,6,152700641
2020,6,152700600
2020,6,152700704
2020,7,152682238
2020,5,152682305
2020,1,152682810
2020,1,152682817
2020,1,152683058
2020,6,152683389
2020,6,152683614
2020,6,152683781
2020,6,152683932
2020,6,152684123
2020,6,152684226
2020,1,152684349
2020,1,152684328
2020,6,152684441
2020,6,152684535
2020,6,152684950
2020,6,152685046
2020,9,152685119
2020,6,152685118
2020,6,152685134
2020,6,152700705
2020,9,152700743
2020,6,152700814
2020,6,152700897
2020,3,152701040
2020,9,152701049
2020,6,152701162
2020,9,152701167
2020,6,152701208
2020,6,152701206
2020,9,152701213
2020,9,152701272
2020,6,152701267
2020,6,152701288
2020,6,152701317
2020,9,152701305
2020,6,152701346
2020,6,152701377
2020,6,152701434
2020,9,152701480
2020,6,152701612
2020,1,152701771
2020,6,152701771
2020,9,152701732
2020,9,152701654
2020,9,152701866
2020,6,152701882
2020,6,152701888
2020,9,152701925
2020,9,152701947
2020,8,152702323
2020,8,152702317
2020,3,152702561
2020,6,152702821
2020,6,152702859
2020,3,152703085
2020,9,152703128
2020,9,152703132
2020,9,152703152
2020,3,152703155
2020,9,152703215
2020,9,152703297
2020,6,152703409
2020,6,152703410
2020,9,152703358
2020,6,152703502
2020,9,152703641
2020,9,152703671
2020,6,152703619
2020,6,152703750
2020,9,152703755
2020,9,152703916
2020,6,152703969
2020,6,152704008
2020,6,152704013
2020,9,152704026
2020,6,152704093
2020,9,152704044
2020,6,152704068
2020,6,152704067
2020,6,152704734
2020,1,152704852
2020,1,152704923
2020,6,152705326
2020,9,152705337
2020,9,152705710
2020,6,152705884
2020,9,152706158
2020,9,152706240
2020,2,152706796
2020,6,152706834
2020,6,152706929
2020,6,152707656
2020,6,152707644
2020,9,152707709
2020,5,152707712
2020,9,152707782
2020,8,152707794
2020,6,152707869
2020,8,152707917
2020,9,152707912
2020,6,152707948
2020,9,152707789
2020,1,152707920
2020,6,152708020
2020,9,152708056
2020,9,152708061
2020,9,152708191
2020,6,152708336
2020,9,152708311
2020,9,152708314
2020,9,152708470
2020,3,152708565
2020,9,152708511
2020,6,152708652
2020,6,152708667
2020,6,152708705
2020,9,152708846
2020,6,152708951
2020,6,152709307
2020,9,152709397
2020,9,152709442
2020,9,152709511
2020,9,152709622
2020,6,152709578
2020,6,152709627
2020,9,152709799
2020,6,152709805
2020,9,152709822
2020,6,152709990
2020,1,152710069
2020,6,152710105
2020,9,152710191
2020,6,152710399
2020,1,152710420
2020,6,152710463
2020,3,152710462
2020,1,152710620
2020,9,152710713
2020,1,152710790
2020,1,152711162
2020,9,152711385
2020,9,152711403
2020,6,152711681
2020,6,152711787
2020,9,152712241
2020,1,152712299
2020,1,152712475
2020,6,152712484
2020,6,152712485
2020,6,152712517
2020,8,152712635
2020,6,152712644
2020,8,152712979
2020,1,152713142
2020,6,152713221
2020,1,152713576
2020,6,152713706
2020,6,152713804
2020,6,152713849
2020,6,152713858
2020,8,152713876
2020,6,152713897
2020,1,152714007
2020,6,152714341
2020,1,152714403
2020,1,152714405
2020,6,152714663
2020,9,152714726
2020,2,152714981
2020,1,152715058
2020,7,152715092
2020,9,152715106
2020,1,152715223
2020,6,152715311
2020,5,152715429
2020,6,152715544
2020,6,152715649
2020,6,152715647
2020,9,152717257
2020,1,152717261
2020,6,152717420
2020,6,152717481
2020,6,152717557
2020,6,152717733
2020,1,152717772
2020,1,152718099
2020,8,152682215
2020,6,152682225
2020,6,152682254
2020,6,152682295
2020,8,152682294
2020,6,152682298
2020,1,152683043
2020,6,152683093
2020,6,152683345
2020,9,152683383
2020,8,152683443
2020,6,152683841
2020,6,152683849
2020,6,152684517
2020,8,152684638
2020,6,152684908
2020,9,152685150
2020,9,152685358
2020,6,152685601
2020,6,152685824
2020,6,152685856
2020,6,152686063
2020,9,152686194
2020,6,152686351
2020,6,152686569
2020,6,152686572
2020,6,152686565
2020,9,152686635
2020,6,152686584
2020,9,152686955
2020,9,152686998
2020,6,152686996
2020,6,152687078
2020,9,152686924
2020,8,152687094
2020,6,152687041
2020,8,152687041
2020,6,152687042
2020,8,152687042
2020,6,152687250
2020,6,152687418
2020,6,152687420
2020,9,152687832
2020,6,152687920
2020,9,152688083
2020,6,152688044
2020,1,152688489
2020,9,152688474
2020,6,152688577
2020,6,152688733
2020,9,152688818
2020,9,152688796
2020,9,152688804
2020,2,152689255
2020,1,152689339
2020,1,152689341
2020,8,152689347
2020,3,152689368
2020,6,152689641
2020,6,152689958
2020,13,152690198
2020,6,152690711
2020,6,152690721
2020,8,152690796
2020,8,152690959
2020,3,152691474
2020,6,152691536
2020,9,152691614
2020,9,152691743
2020,6,152691777
2020,6,152691774
2020,9,152691837
2020,8,152691867
2020,1,152691924
2020,6,152691934
2020,9,152692004
2020,6,152692046
2020,9,152692079
2020,9,152692093
2020,6,152692230
2020,8,152692250
2020,6,152692327
2020,9,152692396
2020,9,152692497
2020,9,152692627
2020,6,152692676
2020,6,152692835
2020,6,152692831
2020,6,152692976
2020,6,152693062
2020,6,152693171
2020,9,152693130
2020,9,152693088
2020,9,152693320
2020,6,152693321
2020,9,152693355
2020,6,152693221
2020,6,152693440
2020,6,152693378
2020,6,152693338
2020,6,152693447
2020,6,152693558
2020,6,152693500
2020,9,152693651
2020,6,152693653
2020,6,152693652
2020,6,152693610
2020,6,152693612
2020,6,152693715
2020,9,152693736
2020,9,152693782
2020,6,152693811
2020,6,152693796
2020,1,152693843
2020,9,152693859
2020,3,152693938
2020,9,152694136
2020,9,152694158
2020,9,152694415
2020,1,152694275
2020,1,152694276
2020,8,152694427
2020,6,152694428
2020,7,152694713
2020,9,152694855
2020,9,152694714
2020,9,152694961
2020,6,152695037
2020,1,152695156
2020,6,152695245
2020,9,152695526
2020,1,152695615
2020,3,152695678
2020,3,152695702
2020,6,152695752
2020,9,152695992
2020,1,152696021
2020,6,152696072
2020,9,152696144
2020,9,152696567
2020,9,152696606
2020,6,152696652
2020,1,152696699
2020,9,152696720
2020,6,152685529
2020,9,152685749
2020,9,152685886
2020,8,152685982
2020,8,152685975
2020,9,152686180
2020,9,152686293
2020,9,152686256
2020,9,152686320
2020,6,152686356
2020,9,152686266
2020,9,152686463
2020,3,152686524
2020,6,152686605
2020,6,152686651
