"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2020,144078105,9,
2020,144078122,1,
2020,144079894,10,
2020,144080199,6,
2020,144080199,1,
2020,145504736,1,
2020,145505133,6,
2020,145501187,10,
2020,145501191,10,
2020,145503720,1,
2020,145512455,10,
2020,145512456,10,
2020,145512471,9,
2020,145512640,9,
2020,145512836,10,
2020,144042427,1,
2020,144053289,6,
2020,144049472,1,
2020,144054226,1,
2020,144054321,1,
2020,144050747,9,
2020,144059177,1,
2020,144063517,1,
2020,144064229,6,
2020,144047535,1,
2020,144049130,9,
2020,144049619,6,
2020,144054581,1,
2020,144051439,1,
2020,144052304,1,
2020,144058179,6,
2020,144056781,9,
2020,144058715,9,
2020,144059259,1,
2020,144057255,6,
2020,144059558,6,
2020,144057488,6,
2020,144061429,1,
2020,144061526,1,
2020,144063115,6,
2020,144063759,6,
2020,144064281,1,
2020,144061870,1,
2020,144061971,6,
2020,144064972,9,
2020,144065603,1,
2020,144079639,1,
2020,144079638,1,
2020,144080040,10,
2020,144076966,1,
2020,144081232,1,
2020,144081298,1,
2020,144081486,1,
2020,144081484,1,
2020,144082171,9,
2020,144041788,6,
2020,144048456,6,
2020,144054649,6,
2020,144051162,1,
2020,144051207,1,
2020,144054769,1,
2020,144058201,1,
2020,144057064,6,
2020,144060656,1,
2020,144063328,1,
2020,144060661,1,
2020,144060977,6,
2020,144061302,6,
2020,144061337,6,
2020,144061762,6,
2020,144062034,1,
2020,144053862,6,
2020,144047608,1,
2020,144042860,10,
2020,144049497,6,
2020,144050593,1,
2020,144052073,6,
2020,144056506,6,
2020,144056746,9,
2020,144059445,1,
2020,144059775,1,
2020,144057646,6,
2020,144063098,1,
2020,144060458,6,
2020,144060858,1,
2020,144062595,9,
2020,144062824,6,
2020,144062833,6,
2020,144068863,6,
2020,144070613,1,
2020,144070612,1,
2020,144079147,10,
2020,144072857,10,
2020,144077925,1,
2020,144077925,6,
2020,144079146,10,
2020,144075651,9,
2020,144080090,1,
2020,144076464,1,
2020,144080659,1,
2020,144047854,1,
2020,144054491,1,
2020,144050828,1,
2020,144056824,1,
2020,144057593,1,
2020,144063650,1,
2020,144063941,6,
2020,144059973,6,
2020,144060375,6,
2020,144060425,9,
2020,144061564,1,
2020,144068256,1,
2020,144065511,6,
2020,144068523,9,
2020,144068691,1,
2020,144070432,6,
2020,145509997,6,
2020,144049549,1,
2020,144054192,2,
2020,144054191,2,
2020,144051095,1,
2020,144051901,6,
2020,144061862,1,
2020,144061874,6,
2020,144064455,10,
2020,145509534,10,
2020,145509539,10,
2020,145506771,6,
2020,145510371,10,
2020,145513102,6,
2020,145511724,3,
2020,145511881,6,
2020,145511879,9,
2020,145512406,10,
2020,145512412,10,
2020,145512413,10,
2020,145512414,10,
2020,145512411,10,
2020,145512408,10,
2020,145512410,10,
2020,145512585,10,
2020,145512582,10,
2020,145512584,10,
2020,145512583,10,
2020,145512612,2,
2020,144042093,10,
2020,144042097,10,
2020,144050602,10,
2020,144051979,6,
2020,144050600,10,
2020,144054386,6,
2020,144051982,6,
2020,144052412,1,
2020,144059269,6,
2020,144059395,1,
2020,144060729,9,
2020,144063366,9,
2020,144063363,9,
2020,144060720,9,
2020,144060737,9,
2020,144060735,9,
2020,144063364,9,
2020,144063673,6,
2020,144061296,6,
2020,144061367,1,
2020,144066042,1,
2020,144066065,9,
2020,144047760,1,
2020,144053386,1,
2020,144059065,1,
2020,144054943,9,
2020,144052865,1,
2020,144059067,1,
2020,144057701,1,
2020,144060514,1,
2020,144063331,6,
2020,144060726,9,
2020,144064051,6,
2020,144062022,1,
2020,144064629,10,
2020,144064634,10,
2020,144062167,10,
2020,144064632,10,
2020,144062393,6,
2020,144064804,6,
2020,144064979,9,
2020,144062634,9,
2020,144067931,6,
2020,144068594,9,
2020,144069134,10,
2020,144081628,1,
2020,144080220,1,
2020,144082083,10,
2020,144041727,6,
2020,144042530,1,
2020,144049096,1,
2020,144054712,1,
2020,144051358,1,
2020,144052066,10,
2020,144058524,6,
2020,144056694,9,
2020,144056808,9,
2020,144057317,6,
2020,144057384,1,
2020,144060171,1,
2020,144063435,1,
2020,144061100,6,
2020,144063936,6,
2020,144064866,1,
2020,144068104,6,
2020,144068158,9,
2020,144068156,9,
2020,144066002,1,
2020,144073498,9,
2020,144049948,1,
2020,144056467,6,
2020,144056779,6,
2020,144041762,6,
2020,144059306,1,
2020,144063850,10,
2020,144061343,6,
2020,144071616,9,
2020,144078466,6,
2020,144071937,1,
2020,144071939,1,
2020,144078893,9,
2020,144079168,1,
2020,144079240,1,
2020,144079240,6,
2020,144079272,10,
2020,144079324,1,
2020,144076055,6,
2020,144076659,1,
2020,144081109,1,
2020,144077038,1,
2020,144081758,1,
2020,144049943,10,
2020,144051616,1,
2020,144058226,6,
2020,144059058,6,
2020,144060042,1,
2020,144060069,9,
2020,144057894,9,
2020,144063427,6,
2020,144054002,1,
2020,144050805,6,
2020,144050806,6,
2020,144051127,1,
2020,144061255,9,
2020,144059254,6,
2020,144060415,1,
2020,144062008,1,
2020,144062204,1,
2020,144064924,1,
2020,144068140,6,
2020,144047537,9,
2020,144048733,10,
2020,144052097,6,
2020,144058854,1,
2020,144057210,1,
2020,144059909,1,
2020,144063307,9,
2020,144061684,1,
2020,144061816,6,
2020,144064433,9,
2020,144062608,10,
2020,144065001,1,
2020,144066061,9,
2020,144065165,1,
2020,144065933,9,
2020,144070235,1,
2020,144066734,1,
2020,144066733,1,
2020,144073146,1,
2020,144073147,1,
2020,144072835,9,
2020,144078401,6,
2020,144078401,1,
2020,144079182,1,
2020,144079288,1,
2020,144079479,1,
2020,144079803,10,
2020,144076136,10,
2020,144076138,10,
2020,144076137,10,
2020,144076575,1,
2020,144081088,1,
2020,144077275,1,
2020,144081537,10,
2020,144081668,10,
2020,144082080,10,
2020,144042675,1,
2020,144054510,9,
2020,144051005,1,
2020,144054662,1,
2020,144060066,1,
2020,144061911,1,
2020,144051924,1,
2020,144057260,1,
2020,144041767,1,
2020,144048101,1,
2020,144048103,1,
2020,144063544,1,
2020,144050477,1,
2020,144050462,1,
2020,144050459,1,
2020,144055072,6,
2020,144067998,6,
2020,144068294,9,
2020,144053582,10,
2020,144042141,6,
2020,144051606,1,
2020,144070646,9,
2020,144057503,1,
2020,144059592,6,
2020,144062602,1,
2020,144065115,6,
2020,144069067,2,
2020,144076487,10,
2020,144078108,9,
2020,144079254,6,
2020,144079553,10,
2020,144079928,1,
2020,144080066,10,
2020,144080267,1,
2020,144080729,9,
2020,144081763,1,
2020,144077620,1,
2020,144081957,1,
2020,144081965,6,
2020,144077812,1,
2020,142321978,1,
2020,142327923,9,
2020,144042221,9,
2020,144042221,1,
2020,144055054,6,
2020,144050421,4,
2020,144060033,1,
2020,144059180,6,
2020,144059181,6,
2020,144059318,1,
2020,144057856,1,
2020,144063044,6,
2020,144060589,10,
2020,144063479,1,
2020,144060861,1,
2020,144063483,1,
2020,144064595,6,
2020,144048199,9,
2020,144050734,1,
2020,144051554,1,
2020,144055706,6,
2020,144058278,1,
2020,144058339,6,
2020,144058400,1,
2020,144057118,9,
2020,144059276,1,
2020,144057846,1,
2020,144062983,1,
2020,144060206,1,
2020,144060246,1,
2020,144061333,6,
2020,144062054,1,
2020,144062199,1,
2020,144062442,6,
2020,144068463,1,
2020,144072432,10,
2020,144072453,6,
2020,144072454,6,
2020,144072456,10,
2020,144072457,10,
2020,144074207,10,
2020,144072468,9,
2020,144072470,10,
2020,144072508,10,
2020,144072519,1,
2020,144072522,10,
2020,144072523,9,
2020,144074292,9,
2020,144072538,1,
2020,144072541,10,
2020,144072730,1,
2020,144072729,1,
2020,144076443,10,
2020,144080367,10,
2020,144076452,1,
2020,144080927,1,
2020,144077561,10,
2020,144082187,10,
2020,144082929,10,
2020,144053245,9,
2020,144049214,9,
2020,144049678,10,
2020,144049887,1,
2020,144061632,1,
2020,144064272,2,
2020,144058445,1,
2020,144060714,1,
2020,144064422,6,
2020,144064756,1,
2020,144062846,9,
2020,144062844,9,
2020,144065309,9,
2020,144066410,1,
2020,144056089,9,
2020,144050801,10,
2020,144051756,1,
2020,144058708,6,
2020,144059101,1,
2020,144057090,1,
2020,144059291,6,
2020,144060533,9,
2020,144063388,1,
2020,144057490,6,
2020,144060744,1,
2020,144063384,1,
2020,144061036,6,
2020,144062793,6,
2020,144065162,1,
2020,144067918,1,
2020,144068119,9,
2020,144068552,6,
2020,144066336,1,
2020,144066335,1,
2020,144066337,1,
2020,144071696,1,
2020,144071746,1,
2020,144053065,10,
2020,144049074,1,
2020,144051512,1,
2020,144052040,9,
2020,144058185,6,
2020,144058562,6,
2020,144057435,6,
2020,144062942,1,
2020,144061535,1,
2020,144064507,1,
2020,146267349,1,
2020,146283191,1,
2020,146279338,5,
2020,146279450,6,
2020,146277507,9,
2020,146277513,9,
2020,146280406,1,
2020,146281612,1,
2020,146281740,1,
2020,144049041,6,
2020,144049969,1,
2020,144048669,1,
2020,144053705,6,
2020,144050672,9,
2020,144050977,1,
2020,144054590,1,
2020,144054595,1,
2020,144050980,1,
2020,144051450,1,
2020,144054977,10,
2020,144051914,1,
2020,144059313,2,
2020,144057429,1,
2020,144063629,1,
2020,144059838,1,
2020,144059841,1,
2020,144063146,10,
2020,144068628,9,
2020,144061698,1,
2020,144068221,6,
2020,144065654,6,
2020,144070596,9,
2020,144078611,1,
2020,144071441,10,
2020,144078932,1,
2020,144079063,10,
2020,144079107,1,
2020,144079175,1,
2020,144079245,10,
2020,144079426,10,
2020,144079490,10,
2020,144079646,10,
2020,144076324,1,
2020,144081094,1,
2020,144077558,1,
2020,144082947,1,
2020,144050029,1,
2020,144053865,1,
2020,144053882,1,
2020,144050037,1,
2020,144053869,1,
2020,144056572,1,
2020,144059532,6,
2020,144061201,6,
2020,144066171,6,
2020,144066279,4,
2020,144069076,4,
2020,144070208,9,
2020,144067338,6,
2020,144070570,1,
2020,144070573,1,
2020,144071590,1,
2020,144072828,6,
2020,144072828,1,
2020,144072865,1,
2020,144072865,6,
2020,144072867,1,
2020,144077958,1,
2020,144078536,10,
2020,144079248,1,
2020,144080302,1,
2020,144080393,10,
2020,144080391,10,
2020,144081101,1,
2020,144081399,1,
2020,144081613,9,
2020,144081619,10,
2020,144042334,9,
2020,144042580,10,
2020,144048507,1,
2020,144049600,1,
2020,144049597,1,
2020,144049611,10,
2020,144054020,6,
2020,144050510,1,
2020,144050552,1,
2020,144050549,1,
2020,144050807,6,
2020,144054490,1,
2020,144054492,1,
2020,144050985,6,
2020,144058567,9,
2020,144051085,1,
2020,144055000,6,
2020,144058742,9,
2020,144058756,9,
2020,144057456,1,
2020,144059800,1,
2020,144057676,1,
2020,144060133,1,
2020,144060132,1,
2020,144060671,6,
2020,144060804,1,
2020,144061618,6,
2020,144063921,6,
2020,144061565,9,
2020,144061952,6,
2020,144064573,4,
2020,144062092,4,
2020,144064825,6,
2020,144065817,6,
2020,144068253,2,
2020,144068373,10,
2020,144066067,1,
2020,144068844,1,
2020,144070379,1,
2020,144070528,6,
2020,144042397,1,
2020,144049648,1,
2020,144048459,1,
2020,144052877,9,
2020,144056391,16,
2020,144058448,10,
2020,144063617,1,
2020,144057719,1,
2020,144062920,1,
2020,144063620,1,
2020,144067123,9,
2020,145501140,6,
2020,145501906,6,
2020,145501355,1,
2020,145504989,6,
2020,145503953,1,
2020,145507960,1,
2020,145504889,1,
2020,145505046,6,
2020,145509840,9,
2020,145507080,6,
2020,145510415,9,
2020,145511211,9,
2020,145513749,6,
2020,145512120,1,
2020,145513909,6,
2020,145512124,6,
2020,145512141,1,
2020,145514427,1,
2020,145512572,1,
2020,145512571,1,
2020,145512573,1,
2020,145512627,1,
2020,145518037,10,
2020,145515611,1,
2020,145515611,6,
2020,145523131,10,
2020,145520851,9,
2020,145520888,10,
2020,145525283,6,
2020,145525283,1,
2020,145521835,6,
2020,145525702,9,
2020,145522190,9,
2020,145526918,6,
2020,145528007,1,
2020,145527586,1,
2020,145527586,6,
2020,145533016,1,
2020,145533086,9,
2020,145533412,6,
2020,145533473,1,
2020,145533782,1,
2020,144053437,1,
2020,144049467,1,
2020,144049476,1,
2020,144057686,9,
2020,144057686,1,
2020,144060870,1,
2020,144063904,9,
2020,144063963,6,
2020,144064294,6,
2020,142321916,9,
2020,142328008,9,
2020,141320499,6,
2020,141315060,9,
2020,141315375,10,
2020,141317636,6,
2020,141328182,1,
2020,141326987,1,
2020,144053177,1,
2020,144049141,1,
2020,144054118,2,
2020,144051009,1,
2020,144054614,1,
2020,144055027,1,
2020,144051655,9,
2020,144060550,1,
2020,144061076,6,
2020,144048147,9,
2020,144042891,1,
2020,144049322,10,
2020,144054571,2,
2020,144053900,10,
2020,144054141,1,
2020,144050397,1,
2020,144051455,1,
2020,144051760,9,
2020,144051762,9,
2020,144056336,2,
2020,144057300,6,
2020,144063489,1,
2020,144057842,6,
2020,144063354,9,
2020,144063701,6,
2020,144063694,6,
2020,144061365,6,
2020,144062033,6,
2020,144064198,1,
2020,144062035,6,
2020,144064526,6,
2020,144068422,1,
2020,144068633,6,
2020,144070551,6,
2020,144067691,1,
2020,144067692,1,
2020,144070929,2,
2020,144071220,1,
2020,144071677,9,
2020,144071673,9,
2020,144071712,10,
2020,144075531,1,
2020,144075568,1,
2020,144079353,6,
2020,144079353,1,
2020,144079392,10,
2020,144075721,10,
2020,144079617,3,
2020,144079645,1,
2020,144079824,10,
2020,144076104,1,
2020,144079932,1,
2020,144076146,1,
2020,144080478,6,
2020,144076642,1,
2020,144076664,1,
2020,144080703,10,
2020,144077057,10,
2020,144081466,1,
2020,144081635,1,
2020,144081702,1,
2020,144081759,10,
2020,144047935,1,
2020,144048460,9,
2020,144054139,1,
2020,144054473,1,
2020,144050981,1,
2020,144050981,9,
2020,144058917,9,
2020,144059405,9,
2020,144057663,1,
2020,144060296,1,
2020,144061079,6,
2020,144063822,1,
2020,144063828,1,
2020,144059234,2,
2020,144059568,6,
2020,144059793,1,
2020,144060322,10,
2020,144061098,10,
2020,144061400,9,
2020,144064008,9,
2020,144061808,6,
2020,144064358,6,
2020,144065024,2,
2020,144067995,6,
2020,144065607,9,
2020,144065637,6,
2020,144066126,6,
2020,144066370,6,
2020,144069180,6,
2020,144067344,1,
2020,141316982,6,
2020,141326369,9,
2020,141330897,6,
2020,147850450,1,
2020,147847668,9,
2020,147847862,1,
2020,147851782,10,
2020,147853472,6,
2020,147852311,1,
2020,147855083,6,
2020,141322094,1,
2020,141328615,1,
2020,141330390,1,
2020,141330455,1,
2020,146275974,1,
2020,146268928,6,
2020,146274634,1,
2020,146274634,6,
2020,146277435,1,
2020,146285445,6,
2020,146282604,9,
2020,146281686,6,
2020,146287144,1,
2020,146282606,9,
2020,146282607,9,
2020,146289965,10,
2020,146290295,6,
2020,146290301,6,
2020,146290612,10,
2020,146293911,1,
2020,146293911,6,
2020,146294531,1,
2020,146294719,1,
2020,146291399,1,
2020,146296179,10,
2020,146298316,10,
2020,146297231,1,
2020,146297269,10,
2020,146297293,1,
2020,146297733,10,
2020,146299461,9,
2020,146299522,1,
2020,146303328,10,
2020,146299996,10,
2020,146303329,10,
2020,146305107,1,
2020,146305107,6,
2020,146305812,1,
2020,146306183,1,
2020,146308984,10,
2020,146306724,10,
2020,146309235,10,
2020,146306860,6,
2020,146310128,1,
2020,146312903,6,
2020,146312960,9,
2020,146312967,1,
2020,146310488,9,
2020,146312988,10,
2020,146313101,1,
2020,146313197,1,
2020,146310622,1,
2020,146310621,1,
2020,146310622,9,
2020,146313246,9,
2020,146313250,9,
2020,146313253,10,
2020,146313286,1,
2020,146313320,9,
2020,146313328,10,
2020,146313391,9,
2020,146310805,10,
2020,146310807,10,
2020,146310806,10,
2020,146313430,10,
2020,146313518,9,
2020,146313516,9,
2020,146313591,1,
2020,146313596,10,
2020,146313614,10,
2020,146313617,10,
2020,146313616,10,
2020,146313740,11,5
2020,146315443,10,
2020,146315668,1,
2020,146315899,6,
2020,146315899,1,
2020,146312813,1,
2020,146317930,2,
2020,146316324,2,
2020,146316327,9,
2020,146317928,2,
2020,146316320,2,
2020,146316325,2,
2020,146317929,2,
2020,146316318,2,
2020,146317168,1,
2020,146317179,10,
2020,146317180,10,
2020,146317181,10,
2020,146317565,10,
2020,141315625,1,
2020,141322287,1,
2020,141329203,9,
2020,144049196,1,
2020,144049680,1,
2020,144051743,9,
2020,144056217,10,
2020,144056610,6,
2020,144057360,1,
2020,144057601,1,
2020,144057612,1,
2020,144059822,10,
2020,144063021,1,
2020,144060342,6,
2020,144060848,1,
2020,144064821,9,
2020,144062869,1,
2020,144065803,1,
2020,144068094,1,
2020,144068097,9,
2020,144067591,1,
2020,144074633,10,
2020,144074636,1,
2020,144074669,9,
2020,144078821,10,
2020,144075303,10,
2020,144075672,10,
2020,144075830,1,
2020,144076000,1,
2020,144076373,10,
2020,144080597,10,
2020,144080960,9,
2020,144081078,9,
2020,144077403,10,
2020,144082313,9,
2020,144082348,10,
2020,144082347,10,
2020,144077866,10,
2020,144077867,10,
2020,144082343,10,
2020,144082342,10,
2020,144082345,10,
2020,144077864,10,
2020,144082341,10,
2020,144077863,10,
2020,141315277,1,
2020,141324011,10,
2020,141329674,8,
2020,141329657,8,
2020,149002755,6,
2020,149008332,1,
2020,146272916,1,
2020,146272926,6,
2020,146276405,1,
2020,146271323,1,
2020,146275368,10,
2020,146276407,1,
2020,146280963,2,
2020,146279532,10,
2020,146279529,10,
2020,146279526,9,
2020,146279530,10,
2020,146284919,1,
2020,146285035,1,
2020,146280965,2,
2020,146284131,9,
2020,146285065,9,
2020,146282331,9,
2020,146282329,9,
2020,146282473,10,
2020,146285398,6,
2020,146285544,9,
2020,146282717,9,
2020,146285641,9,
2020,146285640,9,
2020,146285642,9,
2020,146287581,1,
2020,146290939,6,
2020,146294303,9,
2020,146294380,10,
2020,146291504,10,
2020,146298489,1,
2020,146298491,1,
2020,146296883,10,
2020,146297164,10,
2020,146297162,10,
2020,146298949,6,
2020,146298949,1,
2020,146300004,1,
2020,146303830,9,
2020,146305243,1,
2020,146307967,1,
2020,146308117,9,
2020,146307548,1,
2020,146313023,6,
2020,146313086,1,
2020,146313114,1,
2020,146313198,9,
2020,149002039,1,
2020,149004876,10,
2020,149001629,10,
2020,149003949,10,
2020,149009332,1,
2020,149013066,9,
2020,146268203,9,
2020,146275564,6,
2020,146278117,10,
2020,146278115,10,
2020,146279368,1,
2020,146277384,10,
2020,146279536,10,
2020,146283031,6,
2020,146280596,6,
2020,146280929,9,
2020,146283808,9,
2020,146262482,9,
2020,146262709,6,
2020,146282623,9,
2020,146280958,9,
2020,146283805,9,
2020,146280949,9,
2020,146283810,9,
2020,146280925,9,
2020,146283835,9,
2020,146284922,6,
2020,146285322,1,
2020,146286105,10,
2020,146286121,6,
2020,146288464,1,
2020,146286138,1,
2020,146288472,10,
2020,146286246,1,
2020,146286268,9,
2020,146286269,9,
2020,146286290,1,
2020,146288670,1,
2020,146288671,1,
2020,146286298,9,
2020,146286299,9,
2020,146286322,9,
2020,146288710,1,
2020,146286352,9,
2020,146286366,1,
2020,146288750,9,
2020,146286381,1,
2020,146288767,10,
2020,146286398,10,
2020,146286406,10,
2020,146286419,1,
2020,146286455,1,
2020,146286459,9,
2020,146288820,1,
2020,146288820,6,
2020,146286470,1,
2020,146286803,9,
2020,146287456,6,
2020,146287456,1,
2020,146289849,10,
2020,146290623,9,
2020,146293728,10,
2020,146296153,1,
2020,146298959,1,
2020,146297487,10,
2020,146297586,10,
2020,146297889,1,
2020,146300085,9,
2020,146303957,1,
2020,146303958,1,
2020,146308789,1,
2020,146309353,1,
2020,146306883,1,
2020,146307036,10,
2020,146307741,1,
2020,146307756,10,
2020,146307788,9,
2020,146307787,9,
2020,149008994,6,
2020,149008992,6,
2020,149007002,1,
2020,146261588,6,
2020,146261896,1,
2020,146284089,6,
2020,146274432,9,
2020,146275212,10,
2020,146283601,6,
2020,146284875,10,
2020,146284595,6,
2020,146268722,9,
2020,146267463,1,
2020,146273200,2,
2020,146278619,6,
2020,146276492,1,
2020,146281261,6,
2020,146279256,9,
2020,146279685,10,
2020,146284977,9,
2020,146295259,1,
2020,146295259,2,
2020,146295299,2,
2020,146295301,10,
2020,146295305,9,
2020,146295324,6,
2020,146295365,9,
2020,146295501,1,
2020,146295505,1,
2020,146292185,6,
2020,146295544,10,
2020,146295543,10,
2020,146295550,1,
2020,146295564,10,
2020,146295563,10,
2020,146295635,10,
2020,146295672,1,
2020,146295673,1,
2020,146295674,1,
2020,146295687,1,
2020,146295689,10,
2020,146295690,10,
2020,146295688,10,
2020,146295691,10,
2020,146295692,9,
2020,146295710,10,
2020,146295741,1,
2020,146295745,1,
2020,146295801,11,5
2020,146295906,1,
2020,146295906,6,
2020,146292747,6,
2020,146292747,1,
2020,146295974,6,
2020,146298065,10,
2020,146296436,10,
2020,146297170,10,
2020,146297490,1,
2020,146297493,1,
2020,146303222,10,
2020,146303729,10,
2020,146303731,10,
2020,146303730,10,
2020,146306276,1,
2020,146306585,1,
2020,146307156,1,
2020,146307797,10,
2020,146265783,10,
2020,146266061,1,
2020,146266072,1,
2020,146275128,1,
2020,146275882,6,
2020,146281116,9,
2020,146281097,9,
2020,146285521,1,
2020,146285024,10,
2020,146282556,10,
2020,146287722,9,
2020,146287806,1,
2020,146290459,6,
2020,146290621,8,
2020,146293921,8,
2020,146293921,1,
2020,146290810,8,
2020,146290810,1,
2020,146295856,10,
2020,146295859,10,
2020,146295857,10,
2020,146295858,10,
2020,146292626,10,
2020,146292658,2,
2020,146292681,1,
2020,146297113,6,
2020,146298951,2,
2020,146297276,2,
2020,149004031,9,
2020,149004573,1,
2020,149002214,1,
2020,149008192,9,
2020,149008183,10,
2020,149008194,10,
2020,149008190,9,
2020,149008193,9,
2020,149005662,10,
2020,149005661,10,
2020,149005681,9,
2020,149005677,9,
2020,149005666,10,
2020,149008188,9,
2020,149008210,1,
2020,149005692,1,
2020,149005894,1,
2020,149007355,13,
2020,149014006,2,
2020,149014007,2,
2020,149011040,2,
2020,149011051,1,
2020,149003833,9,
2020,149002124,1,
2020,149002541,9,
2020,149005091,1,
2020,149008301,1,
2020,149005807,1,
2020,149007406,9,
2020,149007729,1,
2020,149013169,6,
2020,149013300,10,
2020,149013640,9,
2020,146281848,1,
2020,146262184,10,
2020,146274460,10,
2020,146274459,10,
2020,146284582,9,
2020,146285042,9,
2020,146285044,9,
2020,146285037,9,
2020,146285040,9,
2020,146285427,6,
2020,146285430,9,
2020,146282644,6,
2020,146287331,1,
2020,146293149,10,
2020,146290338,6,
2020,146294393,1,
2020,146291438,1,
2020,146295253,1,
2020,146295252,1,
2020,146291915,1,
2020,146295369,9,
2020,146295410,10,
2020,146292109,9,
2020,146295510,1,
2020,146295551,9,
2020,146295557,10,
2020,146295579,9,
2020,146295595,1,
2020,146295598,10,
2020,146292872,1,
2020,146296274,9,
2020,146298135,6,
2020,146296525,10,
2020,146296687,6,
2020,146296687,1,
2020,146298964,3,
2020,146298964,1,
2020,146298978,10,
2020,146299205,1,
2020,146299205,6,
2020,146297856,10,
2020,146303054,10,
2020,146303342,1,
2020,146300302,6,
2020,146302867,1,
2020,146308468,1,
2020,146308470,1,
2020,146308901,10,
2020,146306505,1,
2020,146309001,1,
2020,146309532,10,
2020,146307483,10,
2020,146309985,10,
2020,146307484,10,
2020,146310062,10,
2020,146307816,10,
2020,146313877,6,
2020,146313876,6,
2020,146311610,1,
2020,146313899,1,
2020,146314472,10,
2020,146311935,9,
2020,146314939,6,
2020,146312485,10,
2020,146315515,1,
2020,146315955,10,
2020,146315956,10,
2020,146316343,9,
2020,146318075,10,
2020,146317405,1,
2020,146317729,9,
2020,146323772,9,
2020,146319161,9,
2020,149001796,1,
2020,149009082,6,
2020,149009086,6,
2020,149006842,1,
2020,149009218,6,
2020,149010280,1,
2020,149013284,16,
2020,146265037,6,
2020,146262603,6,
2020,146266949,9,
2020,146270293,1,
2020,146270326,1,
2020,146272827,6,
2020,146283158,9,
2020,146283537,9,
2020,146280897,10,
2020,146281514,6,
2020,149002173,1,
2020,149002181,1,
2020,149004554,1,
2020,149004556,1,
2020,149004548,1,
2020,149004614,1,
2020,149004618,1,
2020,149004604,1,
2020,149002321,1,
2020,149008123,17,
2020,149008122,17,
2020,149008121,17,
2020,149005985,6,
2020,149008444,6,
2020,149008444,1,
2020,149005985,1,
2020,149004932,1,
2020,149013487,9,
2020,149010985,6,
2020,149005159,9,
2020,149001743,6,
2020,149004345,1,
2020,149005684,1,
2020,149005745,1,
2020,149008376,10,
2020,149006113,6,
2020,149013130,1,
2020,149013330,10,
2020,149013680,10,
2020,149013681,10,
2020,149014019,2,
2020,149011042,2,
2020,149014011,2,
2020,149011043,2,
2020,149014017,2,
2020,149002034,1,
2020,149002205,6,
2020,149004893,10,
2020,149005014,6,
2020,149005593,1,
2020,149008116,1,
2020,149008294,1,
2020,149008292,1,
2020,149005839,9,
2020,149006012,1,
2020,149006146,3,
2020,149006136,3,
2020,149008546,3,
2020,149008584,1,
2020,149008838,1,
2020,149008846,1,
2020,149006474,1,
2020,149006811,1,
2020,149007755,11,3
2020,149012929,6,
2020,149012932,6,
2020,149013065,1,
2020,149010275,1,
2020,149013677,9,
2020,149010758,9,
2020,149013682,9,
2020,149010759,9,
2020,149013676,9,
2020,149013754,1,
2020,149008921,1,
2020,149008919,1,
2020,149009385,6,
2020,149009580,9,
2020,149010322,9,
2020,149010694,10,
2020,149013713,9,
2020,149013708,9,
2020,149013720,9,
2020,149013710,9,
2020,149013709,9,
2020,149010787,9,
2020,149010786,9,
2020,149010792,9,
2020,149010785,9,
2020,149013717,9,
2020,149013706,9,
2020,149013737,1,
2020,149013739,1,
2020,149002008,1,
2020,149004490,10,
2020,142322647,6,
2020,142322345,8,
2020,142322374,1,
2020,142325072,9,
2020,142324821,1,
2020,142328124,1,
2020,142321878,13,
2020,142320532,1,
2020,142321071,2,
2020,142322305,9,
2020,142327902,9,
2020,142324954,9,
2020,142328115,9,
2020,142325108,9,
2020,142325110,9,
2020,142328401,6,
2020,142321940,9,
2020,142321944,9,
2020,142323925,9,
2020,142321945,9,
2020,142324428,1,
2020,146264834,9,
2020,146264835,9,
2020,146264957,9,
2020,146265527,6,
2020,146270511,6,
2020,146273037,1,
2020,146273045,1,
2020,146272541,1,
2020,146272696,9,
2020,146272743,10,
2020,146275613,10,
2020,146272718,1,
2020,146277975,9,
2020,146278791,1,
2020,146284127,9,
2020,146280722,9,
2020,146280726,9,
2020,146283667,1,
2020,146281276,9,
2020,146281291,9,
2020,146281421,10,
2020,146281471,6,
2020,146282175,10,
2020,142319392,6,
2020,142311499,6,
2020,142322153,1,
2020,142324130,1,
2020,142322197,9,
2020,142324491,6,
2020,142322496,10,
2020,142322494,10,
2020,142324661,9,
2020,142325239,1,
2020,142328362,9,
2020,142328363,9,
2020,142311625,6,
2020,142320727,10,
2020,142320729,10,
2020,142321027,10,
2020,142323361,10,
2020,142321987,6,
2020,142323993,10,
2020,142322574,1,
2020,142322577,1,
2020,144058616,1,
2020,144050683,9,
2020,144053232,1,
2020,144053392,2,
2020,144049395,2,
2020,144049424,2,
2020,144052002,9,
2020,144061599,2,
2020,144061936,2,
2020,144064521,1,
2020,144064984,9,
2020,144064995,9,
2020,144064985,9,
2020,144064999,9,
2020,144064993,9,
2020,144068110,6,
2020,144068205,6,
2020,144068667,10,
2020,144072843,6,
2020,144072851,1,
2020,144078322,10,
2020,144075081,1,
2020,144075327,1,
2020,144075327,6,
2020,144075355,1,
2020,144075580,1,
2020,144079439,10,
2020,144079530,10,
2020,144075842,9,
2020,144076128,1,
2020,144076398,1,
2020,144077012,1,
2020,144081799,1,
