"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2020,18,160453623,33043217
2020,3,160453624,33040890
2020,12,160453628,33043218
2020,12,160453649,33043224
2020,3,160453651,33043225
2020,12,160453655,33040901
2020,12,160457054,33040902
2020,12,160457058,33043233
2020,12,160453675,33043235
2020,2,160453694,33043240
2020,2,160453697,33040914
2020,19,160453706,33043243
2020,12,160457093,33043252
2020,12,160457106,33040922
2020,12,160453771,33040925
2020,19,160453799,33043282
2020,12,160453806,33043285
2020,12,160453818,33043287
2020,12,160453821,33043289
2020,12,160453824,33043291
2020,12,160453838,33043299
2020,19,160453849,33043302
2020,3,160457161,33043305
2020,12,160453861,33043307
2020,18,160453898,33043314
2020,12,160453898,33043313
2020,12,160453906,33043315
2020,12,160457201,33043324
2020,2,160453945,33043329
2020,12,160457204,33040948
2020,3,160453986,33043339
2020,3,160454014,33043343
2020,19,160457241,33040955
2020,12,160454027,33043347
2020,12,160457264,33040963
2020,12,160454070,33043349
2020,12,160454071,33040965
2020,12,160457277,33040969
2020,19,160454099,33043359
2020,12,160454103,33040970
2020,3,160457291,33040972
2020,12,160454139,33043367
2020,12,160457307,33040974
2020,3,160457328,33040980
2020,2,160454206,33040981
2020,12,148597742,29581238
2020,19,148589673,29595472
2020,19,148597964,29581287
2020,19,148598041,29581307
2020,19,148589953,29595539
2020,12,158208770,32380988
2020,3,158212754,32376673
2020,10,158213708,32381158
2020,12,158214090,32381227
2020,12,158215409,32381503
2020,19,158216378,32382147
2020,12,158221461,32387084
2020,12,158217374,32382722
2020,12,158217376,32382723
2020,3,158221568,32387151
2020,12,158217389,32382732
2020,12,158221591,32387160
2020,3,158221656,32387170
2020,12,158221670,32387175
2020,18,158221705,32387187
2020,12,158221720,32382770
2020,12,158217505,32382778
2020,12,158221810,32387236
2020,12,158217588,32387246
2020,12,158217649,32382813
2020,12,158217671,32387277
2020,19,158217678,32382824
2020,12,158222052,32387309
2020,3,158222122,32387335
2020,12,158222123,32382859
2020,12,158222142,32387346
2020,12,158222152,32387350
2020,12,158222174,32387354
2020,9,158203233,32379868
2020,12,158203403,32379920
2020,20,158200317,32380001
2020,12,158200419,32380019
2020,10,158200519,32380057
2020,12,158204324,32375925
2020,12,158204377,32380142
2020,18,158204378,32375931
2020,12,158204741,32380234
2020,12,158204795,32380260
2020,18,158206485,32380353
2020,12,158204963,32376069
2020,12,158206326,32380322
2020,12,158206472,32376105
2020,20,158205276,32380402
2020,12,158205277,32380404
2020,22,158206914,32376231
2020,12,158207180,32376283
2020,12,158206113,32380597
2020,12,158207297,32376311
2020,2,158206107,32380595
2020,12,158211351,32380640
2020,20,158207381,32376335
2020,12,158211305,32380631
2020,12,158211361,32380645
2020,12,158207836,32376439
2020,12,158211527,32376398
2020,12,158211653,32380734
2020,12,158207870,32380755
2020,12,158211833,32380780
2020,12,158212143,32376547
2020,3,158208175,32376526
2020,20,158208181,32376527
2020,12,158208536,32380931
2020,12,158212402,32376606
2020,12,158212407,32380932
2020,12,158212482,32380950
2020,12,158212625,32376651
2020,12,158212725,32381005
2020,3,158209158,32376736
2020,12,158209503,32381126
2020,12,158209722,32381808
2020,19,158209774,32381819
2020,12,158210054,32381876
2020,19,158214238,32381259
2020,12,158214515,32381956
2020,19,158214800,32381383
2020,19,158216228,32382110
2020,9,158221440,32387067
2020,12,158221448,32387071
2020,12,158221455,32387078
2020,3,158217304,32382686
2020,18,158221479,32387101
2020,12,158217314,32382690
2020,12,158221485,32387104
2020,12,158221492,32387109
2020,12,158221495,32387112
2020,19,158221497,32387114
2020,12,158221501,32387117
2020,9,158217338,32382709
2020,12,158221516,32387128
2020,12,158217354,32382717
2020,12,158217365,32382719
2020,3,158217446,32387173
2020,3,158217456,32387178
2020,12,158221708,32387189
2020,12,158217492,32387201
2020,12,158221765,32387217
2020,12,158217527,32382786
2020,12,158221809,32387235
2020,12,158221850,32382800
2020,10,158217619,32382808
2020,12,158221980,32387278
2020,12,158222034,32387300
2020,12,158222054,32382837
2020,12,158217770,32387337
2020,12,158217796,32382875
2020,12,158222233,32387370
2020,12,158217853,32382890
2020,3,158222271,32382895
2020,3,158222303,32382900
2020,3,158222349,32387404
2020,12,158217916,32387409
2020,12,158222373,32382916
2020,12,158222416,32387428
2020,12,158217971,32382929
2020,19,158222429,32382934
2020,12,158222439,32382939
2020,12,158222448,32387447
2020,12,158218004,32387449
2020,12,158222486,32382955
2020,12,158222582,32382983
2020,18,158218140,32387513
2020,3,158218155,32387516
2020,3,158222657,32382998
2020,12,158222771,32387557
2020,19,158218260,32383038
2020,12,158218265,32383040
2020,12,158218274,32383047
2020,12,158222853,32387587
2020,2,158222858,32387588
2020,12,158222876,32387598
2020,2,158222913,32387619
2020,3,158222949,32387640
2020,12,158218376,32383088
2020,12,158222971,32387648
2020,12,158218395,32387660
2020,12,158218417,32383107
2020,12,158223059,32387682
2020,3,158223068,32387686
2020,3,158223071,32387690
2020,12,158218455,32383127
2020,12,158218456,32383128
2020,19,158223084,32387696
2020,3,158223109,32387711
2020,3,158223129,32387719
2020,12,158218490,32383140
2020,12,158223151,32387731
2020,12,158223160,32387735
2020,12,158223245,32387770
2020,19,158223260,32383172
2020,12,158223300,32383183
2020,12,158223371,32387808
2020,12,158218668,32383209
2020,12,158223382,32387811
2020,12,158218681,32383213
2020,12,158223405,32387821
2020,10,158223430,32387826
2020,12,158223447,32387831
2020,12,158223484,32383231
2020,9,158218818,32383259
2020,19,158218822,32383261
2020,12,158218825,32383262
2020,9,158223589,32387888
2020,12,158218852,32383269
2020,3,158223631,32387901
2020,12,158218957,32383314
2020,9,158223761,32387933
2020,12,158223801,32387947
2020,12,158223868,32387968
2020,10,158219068,32383343
2020,3,158219070,32387977
2020,9,158223921,32387982
2020,12,158223997,32388009
2020,12,158224002,32388013
2020,12,158219159,32383380
2020,12,158219192,32383394
2020,9,158224118,32383411
2020,12,158219247,32383414
2020,3,158224192,32388079
2020,12,158224267,32388097
2020,3,158224324,32383460
2020,3,158224343,32388108
2020,12,158219539,32383507
2020,19,158219587,32383527
2020,12,158219620,32383538
2020,3,158224610,32388204
2020,12,158219626,32383545
2020,3,158224634,32388213
2020,9,158224657,32388220
2020,12,158224687,32388231
2020,12,158219681,32388236
2020,12,158219753,32383574
2020,12,158225018,32388344
2020,12,158219966,32388375
2020,3,158219992,32383644
2020,12,158220038,32388399
2020,12,158220060,32388404
2020,3,158220071,32383656
2020,12,158225190,32388410
2020,12,158220142,32383667
2020,5,158220152,32388443
2020,3,158225355,32388455
2020,9,158220210,32383682
2020,9,158225386,32388466
2020,4,158225447,32388477
2020,19,158225460,32388480
2020,9,158225505,32383711
2020,9,158220327,32383710
2020,12,158220351,32383721
2020,12,158225568,32388514
2020,3,158220366,32383729
2020,12,158225608,32388525
2020,9,158220409,32388541
2020,3,158220412,32388545
2020,12,158225694,32383749
2020,12,158225728,32388581
2020,3,158220470,32383760
2020,12,158225751,32383761
2020,12,158225773,32388594
2020,12,158225777,32388595
2020,12,158220507,32383771
2020,12,158217808,32382878
2020,19,158222188,32387358
2020,12,158222196,32387360
2020,3,158222199,32387362
2020,12,158217831,32382886
2020,12,158222232,32387369
2020,3,158222246,32387376
2020,12,158217856,32382891
2020,12,158222301,32387391
2020,12,158217880,32387393
2020,12,158222322,32387398
2020,12,158222324,32382908
2020,12,158217890,32382906
2020,3,158222330,32382909
2020,18,158222354,32387406
2020,19,158222369,32382914
2020,3,158222394,32387417
2020,12,158222394,32387418
2020,12,158217950,32382922
2020,12,158222420,32382928
2020,12,158217987,32382937
2020,19,158218002,32387448
2020,12,158218016,32382950
2020,12,158222489,32382957
2020,12,158222496,32387466
2020,3,158218043,32382965
2020,3,158218072,32382980
2020,12,158222606,32387494
2020,12,158218124,32382991
2020,12,158222649,32387514
2020,12,158218157,32382999
2020,12,158218162,32383001
2020,3,158222681,32387524
2020,18,158218175,32383008
2020,12,158218175,32383007
2020,3,158222691,32387528
2020,3,158222698,32387530
2020,12,158222734,32387535
2020,12,158218228,32383025
2020,18,158222760,32387550
2020,3,158218231,32383027
2020,3,158218235,32383030
2020,12,158218240,32383033
2020,12,158222808,32387571
2020,10,158218255,32383035
2020,12,158222816,32387575
2020,12,158222840,32383050
2020,18,158218298,32387591
2020,12,158218298,32387590
2020,12,158222868,32387593
2020,12,158222871,32387595
2020,3,158185915,32378156
2020,12,158186055,32378177
2020,10,158191470,32374435
2020,12,158189545,32374439
2020,12,158191586,32378279
2020,12,158190216,32374616
2020,12,158192516,32378521
2020,12,158192357,32374622
2020,12,158193879,32378842
2020,12,158190856,32378636
2020,12,158193183,32378653
2020,12,158194743,32379022
2020,12,158193232,32378668
2020,12,158195043,32379095
2020,3,158195328,32379180
2020,12,158195462,32379216
2020,20,158195636,32379254
2020,12,158195907,32379321
2020,12,158201642,32379499
2020,12,158202144,32379611
2020,12,158199280,32379663
2020,12,158211349,32380639
2020,12,158199982,32379882
2020,12,158203389,32379917
2020,12,158200037,32379918
2020,12,158204040,32375867
2020,9,158204040,32380073
2020,12,158204202,32380106
2020,12,158204461,32380158
2020,12,158200881,32380159
2020,12,158205371,32380436
2020,12,158206946,32376238
2020,12,158205841,32380534
2020,12,158207490,32376349
2020,12,158211457,32380674
2020,12,158211544,32380697
2020,12,158207973,32376479
2020,20,158208761,32376657
2020,12,158213701,32381156
2020,12,158213958,32381826
2020,12,158215115,32381459
2020,20,158210652,32381995
2020,12,158210811,32382037
2020,12,158218344,32383072
2020,12,158218308,32383059
2020,12,158222879,32387600
2020,12,158218327,32387608
2020,12,158222901,32387613
2020,12,158222903,32387614
2020,12,158218342,32387617
2020,3,158222931,32387626
2020,19,158222943,32387636
2020,12,158222957,32387644
2020,12,158222979,32387652
2020,10,158222990,32387656
2020,4,158223002,32383102
2020,12,158223034,32387676
2020,12,158223044,32387678
2020,12,158218439,32383118
2020,12,158223102,32387709
2020,12,158218471,32387712
2020,12,158223138,32387725
2020,12,158218492,32383141
2020,12,158223149,32387730
2020,9,158223156,32387734
2020,19,158223173,32387741
2020,12,158223164,32387738
2020,3,158218516,32383153
2020,12,158223197,32387751
2020,12,158223224,32387763
2020,3,158218553,32383163
2020,12,158223244,32387769
2020,12,158218575,32387777
2020,12,158223273,32387781
2020,2,158218626,32383190
2020,12,158223310,32387793
2020,12,158218632,32387796
2020,3,158223322,32387801
2020,12,158223335,32387804
2020,12,158223379,32387810
2020,3,158223403,32387820
2020,12,158218703,32383221
2020,12,156455454,31875478
2020,12,156464504,31871324
2020,19,156455793,31871352
2020,12,156466459,31871466
2020,2,156466226,31875654
2020,12,156465215,31875704
2020,12,156467295,31875857
2020,12,156467338,31871671
2020,2,156472231,31876866
2020,3,156472708,31876983
2020,20,156472982,31877055
2020,11,156473426,31877180
2020,3,156473555,31876337
2020,12,156473723,31877266
2020,12,156473874,31877305
2020,12,156469809,31876416
2020,12,158218710,32383223
2020,12,158223424,32387824
2020,3,158223467,32387841
2020,2,158218750,32383233
2020,12,158218772,32383241
2020,14,158223518,32387869
2020,12,158223515,32387868
2020,12,158218789,32383247
2020,3,158218800,32383254
2020,3,158223535,32387875
2020,3,158223540,32387877
2020,12,158218851,32383268
2020,16,158218863,32383274
2020,12,158223619,32387896
2020,12,158218901,32383288
2020,12,158223682,32387909
2020,3,158223683,32383293
2020,3,158218925,32383298
2020,3,158223695,32387912
2020,3,158223697,32383302
2020,10,158223695,32383300
2020,12,158223695,32383301
2020,12,158218937,32383309
2020,12,158223712,32387924
2020,12,158223723,32387926
2020,12,158223771,32387935
2020,9,158223792,32387943
2020,12,158223800,32387946
2020,12,158219004,32387950
2020,12,158219061,32383338
2020,12,158223873,32387972
2020,12,158223879,32387974
2020,4,158223881,32387975
2020,12,158219087,32383346
2020,3,158219089,32383348
2020,12,158223931,32387983
2020,12,158223936,32383354
2020,12,158223969,32387996
2020,12,158223978,32387999
2020,3,158219135,32383367
2020,12,158223987,32388004
2020,12,158223992,32388007
2020,3,158219146,32383371
2020,12,158223998,32388010
2020,12,158219151,32383374
2020,12,158224014,32388023
2020,12,158224013,32383379
2020,12,158219163,32388024
2020,10,158224042,32388034
2020,12,158224042,32388035
2020,12,158224045,32388036
2020,12,158224067,32388048
2020,12,158224081,32388054
2020,12,158219202,32388053
2020,12,158224087,32388055
2020,12,158224092,32388057
2020,12,158219264,32383423
2020,12,158219286,32383428
2020,3,158224225,32388087
2020,12,158219338,32388094
2020,3,158219343,32388096
2020,3,158224269,32388098
2020,12,158224268,32383453
2020,2,158224303,32383458
2020,3,158219466,32383485
2020,19,158224447,32388134
2020,3,158224457,32383500
2020,3,158219525,32388143
2020,12,158224472,32388148
2020,12,158219532,32383502
2020,9,158224477,32383503
2020,12,158224520,32388170
2020,12,158219582,32383521
2020,10,158224554,32388188
2020,3,158224573,32388194
2020,12,158224584,32388197
2020,12,158219607,32383535
2020,12,158219628,32383546
2020,12,158224642,32388214
2020,4,158224692,32383562
2020,3,158224760,32388253
2020,3,158224801,32388274
2020,12,158219778,32383579
2020,12,158224844,32383580
2020,9,158224857,32388286
2020,12,158224888,32388297
2020,12,158219825,32383589
2020,12,158224912,32388304
2020,18,158224912,32388305
2020,9,158219830,32383592
2020,12,158219842,32383596
2020,12,158224932,32388315
2020,3,158219855,32388319
2020,12,158224958,32388322
2020,3,158219890,32383606
2020,12,158219902,32383613
2020,4,158225053,32388356
2020,12,158225060,32388362
2020,3,158225061,32388363
2020,2,158225100,32388380
2020,12,158225121,32388388
2020,12,158225183,32383655
2020,3,158220075,32383659
2020,12,158225239,32383661
2020,3,158220149,32388438
2020,12,158220150,32383669
2020,3,158225302,32388446
2020,19,158225304,32388447
2020,12,158225335,32383675
2020,3,158225338,32388453
2020,4,158220247,32383690
2020,12,158225445,32383694
2020,19,158220288,32383700
2020,3,158225461,32388481
2020,19,158225466,32388484
2020,19,158225495,32388495
2020,12,158225500,32388497
2020,5,158225549,32388506
2020,12,158225558,32388510
2020,19,158225627,32388532
2020,12,158225632,32388537
2020,12,158225643,32388544
2020,12,158225658,32388548
2020,3,158225680,32383747
2020,12,158225690,32388561
2020,12,158186019,32374364
2020,12,158186171,32378189
2020,19,158189385,32378210
2020,12,158189378,32378209
2020,20,158191369,32374413
2020,18,158191646,32378298
2020,12,158192070,32378414
2020,12,158190169,32378456
2020,20,158193112,32378643
2020,12,158196695,32378903
2020,12,158196795,32378935
2020,12,158196279,32374824
2020,18,158194068,32378880
2020,20,158197182,32375005
2020,2,158195641,32379258
2020,20,158195598,32379246
2020,19,158195741,32379278
2020,12,158198507,32379445
2020,12,158198704,32379501
2020,12,158201761,32379532
2020,12,158198858,32375413
2020,9,158199010,32375453
2020,12,158199181,32375489
2020,12,158202311,32379643
2020,12,158202516,32375529
2020,20,158199769,32379804
2020,12,158203073,32375654
2020,20,158203274,32379883
2020,2,158203369,32379913
2020,12,158203436,32375737
2020,18,158203491,32375758
2020,11,158200367,32380009
2020,12,158200367,32375821
2020,12,158203858,32380020
2020,3,158204200,32380105
2020,12,158206389,32376087
2020,12,158206604,32376146
2020,19,158205443,32380452
2020,12,158206872,32376218
2020,12,158225718,32388574
2020,9,158220460,32383757
2020,3,158225726,32388579
2020,12,158225766,32383765
2020,12,158225781,32388597
2020,3,158225812,32388603
2020,12,158220555,32388616
2020,20,158191890,32378369
2020,3,158191745,32378315
2020,12,158191859,32378358
2020,10,158192056,32378409
2020,12,158190035,32374579
2020,12,158192123,32378423
2020,12,158190344,32374638
2020,5,158190294,32378493
2020,18,158192539,32378527
2020,12,158192518,32378519
2020,12,158193099,32374724
2020,12,158192631,32374668
2020,3,158193388,32378718
2020,20,158193123,32378645
2020,12,158191054,32378731
2020,3,158193267,32378681
2020,20,158190965,32374751
2020,12,158196174,32374799
2020,12,158193693,32378793
2020,20,158194020,32378868
2020,12,158196406,32378825
2020,12,158196558,32374869
2020,18,158196558,32374871
2020,12,158196587,32374878
2020,12,158196675,32378898
2020,19,158196715,32378907
2020,20,158196730,32374913
2020,12,158196867,32374941
2020,12,158194431,32374944
2020,3,158197064,32379009
2020,12,158194556,32378989
2020,12,158194561,32378991
2020,12,158194672,32379011
2020,12,158197095,32374987
2020,12,158197153,32379027
2020,12,158194769,32374996
2020,12,158197255,32375024
2020,3,158197283,32375031
2020,12,158197477,32375075
2020,20,158197537,32375095
2020,20,158195247,32379155
2020,12,158198451,32379421
2020,3,158197615,32375119
2020,12,158197624,32375120
2020,12,158195299,32375122
2020,3,158195330,32375133
2020,18,158197647,32375134
2020,3,158197679,32375145
2020,20,158197685,32379198
2020,3,158197692,32375148
2020,12,158195448,32379214
2020,19,158197844,32375185
2020,3,158195724,32375213
2020,20,158198014,32375222
2020,12,158195852,32379309
2020,12,158198072,32379316
2020,12,158198158,32375254
2020,12,158198330,32375303
2020,2,158198352,32375309
2020,19,158202873,32379771
2020,20,158201396,32375345
2020,12,158201560,32375371
2020,12,158201619,32379490
2020,10,158201812,32379542
2020,3,158201824,32379545
2020,12,158199041,32375463
2020,12,158202141,32379610
2020,12,158202302,32375501
2020,18,158202314,32379640
2020,12,158202546,32379696
2020,12,158202618,32379711
2020,18,158202699,32375566
2020,18,158202801,32379753
2020,12,158199597,32379759
2020,18,158199715,32375625
2020,12,158199736,32375628
2020,3,158202976,32379794
2020,12,158202983,32379795
2020,12,158203112,32375665
2020,12,158203117,32379831
2020,12,158203169,32379848
2020,12,158203204,32379859
2020,12,158203226,32379866
2020,12,158203253,32375700
2020,12,158206856,32376214
2020,12,158203321,32379895
2020,20,158203329,32375717
2020,20,158200140,32379945
2020,12,158200147,32375769
2020,12,158203561,32375777
2020,12,158206348,32376076
2020,20,158203625,32379970
2020,18,158200257,32379989
2020,12,158200308,32375814
2020,3,158203786,32380010
2020,3,158203860,32380021
2020,20,158200442,32380037
2020,12,158200441,32375835
2020,12,158200476,32375843
2020,20,158203971,32380050
2020,3,158204013,32380068
2020,12,158200555,32375862
2020,12,158204110,32375878
2020,12,158200655,32375882
2020,12,158200720,32380114
2020,12,158200727,32375908
2020,20,158204285,32375919
2020,12,158204541,32380182
2020,12,158205158,32376131
2020,12,158205230,32380390
2020,12,158205239,32376155
2020,10,158206763,32376192
2020,12,158206763,32376193
2020,12,158206828,32376208
2020,12,158207026,32380504
2020,12,158208062,32380799
2020,12,158205661,32380497
2020,20,158206147,32376337
2020,3,158207234,32376299
2020,18,158206154,32380607
2020,12,158211348,32380638
2020,18,158207564,32376371
2020,18,158211382,32380654
2020,20,158211411,32380664
2020,12,158207620,32376382
2020,12,158211473,32376391
2020,12,158211479,32380683
2020,12,158211493,32380686
2020,12,158207668,32380685
2020,12,158211512,32380688
2020,3,160456189,33040574
2020,3,160453108,33043040
2020,11,160453140,33043049
2020,3,160456246,33040586
2020,3,160456260,33040595
2020,2,160456276,33040601
2020,10,160456276,33040602
2020,11,160456276,33040603
2020,18,160456287,33043067
2020,12,160456289,33040612
2020,10,160456289,33040611
2020,17,160456290,33040616
2020,17,160456289,33040613
2020,10,160456290,33040614
2020,12,160456290,33040615
2020,2,160453204,33043070
2020,2,160456310,33040620
2020,2,160456323,33043075
2020,2,160456346,33040629
2020,2,160456367,33040641
2020,12,160456390,33040652
2020,10,160456389,33040651
2020,9,160456393,33040654
2020,3,160456463,33040671
2020,18,160456470,33040674
2020,2,160456471,33040675
2020,12,160456474,33040677
2020,12,160456489,33040679
2020,12,160456490,33040680
2020,10,160456510,33040683
2020,12,160456511,33040684
2020,19,160456520,33040686
2020,3,160456541,33040692
2020,3,160456559,33040695
2020,3,160456568,33040700
2020,3,160456582,33040706
2020,12,160456599,33040712
2020,3,160456624,33040721
2020,3,160456641,33040725
2020,12,160456643,33040727
2020,3,160453397,33043126
2020,2,160456692,33040740
2020,15,160453432,33043139
2020,18,160453456,33043146
2020,10,160456767,33040752
2020,12,160456771,33040756
2020,12,160456774,33040757
2020,2,160456784,33040763
2020,12,160456785,33040764
2020,12,160456796,33040771
2020,2,160456803,33040776
2020,12,160456816,33040785
2020,12,160456827,33040791
2020,12,160456830,33040793
2020,12,160456852,33040807
2020,12,160456862,33040814
2020,12,160456865,33040816
2020,9,160456874,33040820
2020,12,160456878,33040822
2020,3,160456889,33040829
2020,12,160456911,33040839
2020,12,160456926,33040845
2020,18,160453491,33040846
2020,19,160456931,33040848
2020,12,160453498,33043162
2020,12,160456943,33040854
2020,12,160453505,33043165
2020,12,160456970,33040869
2020,3,160453554,33043186
2020,12,160457018,33043209
2020,3,160453631,33043220
2020,12,160453744,33043259
2020,3,160453792,33043278
2020,12,160453835,33043298
2020,4,160457200,33043323
2020,12,160457200,33040945
2020,3,160457200,33043322
2020,12,160454117,33043365
2020,12,160454163,33040975
2020,3,160454180,33043375
2020,3,160457387,33040994
2020,12,160457392,33040995
2020,12,160454349,33043420
2020,12,160454358,33043423
2020,2,160457475,33043449
2020,3,160457475,33043450
2020,12,160457483,33041021
2020,18,160457486,33041024
2020,12,160457486,33041023
2020,3,160454523,33043476
2020,19,160457545,33043485
2020,3,160457663,33041074
2020,12,160457683,33041080
2020,12,160454881,33041089
2020,12,160454898,33043563
2020,5,160454901,33041096
2020,3,160457747,33043570
2020,12,160455136,33043639
2020,22,160455175,33043653
2020,10,160455287,33043695
2020,12,160455296,33043698
2020,3,160457935,33043699
2020,12,160455355,33043723
2020,9,160455575,33043783
2020,12,160455605,33041197
2020,12,160455628,33041202
2020,3,160455781,33041224
2020,12,160455924,33043856
2020,19,160456081,33043892
2020,12,160458400,33041266
2020,12,160461369,33043977
2020,3,160461457,33043991
2020,12,160458589,33043996
2020,12,160458716,33041353
2020,12,160458760,33041366
2020,18,160461859,33044122
2020,12,160461859,33044121
2020,4,160461864,33044123
2020,12,160461923,33044150
2020,12,160462093,33044201
2020,12,160462099,33044203
2020,12,160462176,33044226
2020,3,160462352,33044279
2020,12,160462422,33044296
2020,19,160459301,33041540
2020,20,161956676,33417621
2020,20,161956774,33417641
2020,3,161961232,33417656
2020,12,161961296,33416297
2020,12,161961356,33416308
2020,12,161961380,33416314
2020,12,161957147,33417726
2020,12,161957348,33417763
2020,12,161957352,33417767
2020,19,161957383,33417769
2020,19,161961696,33417783
2020,20,161961748,33417802
2020,3,161961758,33416398
2020,12,161961782,33416402
2020,12,161957539,33416405
2020,12,161961886,33417836
2020,12,161957667,33417837
2020,12,161957684,33417842
2020,12,161961939,33417855
2020,12,161957775,33417861
2020,20,161957809,33417866
2020,20,161957819,33417868
2020,3,161962016,33416451
2020,3,161962114,33417888
2020,20,161957987,33417890
2020,12,161962137,33416470
2020,12,161962198,33416479
2020,12,161958327,33417945
2020,12,161958359,33417951
2020,12,161958356,33417953
2020,12,161962423,33416519
2020,12,161962499,33417985
2020,9,161962632,33416575
2020,12,161962644,33418009
2020,3,161962729,33418039
2020,12,161958776,33418041
2020,3,161962760,33416590
2020,12,161962797,33418047
2020,12,161962813,33418048
2020,19,161962849,33416609
2020,18,161962897,33416619
2020,18,161958890,33418065
2020,12,161962976,33418097
2020,12,161959052,33418105
2020,3,161959147,33416654
2020,18,161959337,33418165
2020,3,161959391,33418172
2020,18,161959449,33418191
2020,12,161963284,33416704
2020,18,161959638,33418247
2020,20,161959796,33416721
2020,12,161959818,33418292
2020,12,161959830,33418298
2020,19,159685318,32823356
2020,12,159689810,32828832
2020,12,159689702,32828811
2020,12,159685371,32823370
2020,19,159685396,32823381
2020,3,159685409,32828856
2020,3,159689954,32828875
2020,3,159689965,32828881
2020,19,159689969,32828884
2020,10,159690138,32828918
2020,12,159690353,32828982
2020,12,159690402,32829002
2020,12,159685730,32823480
2020,12,159690677,32829079
2020,3,159690856,32829143
2020,18,159685946,32829144
2020,12,159690896,32829152
2020,3,159691032,32829189
2020,2,159691071,32829200
2020,2,159691106,32823597
2020,3,159691206,32823613
2020,12,159696207,32823624
2020,12,159696217,32823626
2020,3,159691300,32829297
2020,12,159691365,32823640
2020,18,159696323,32823651
2020,12,159696323,32823650
2020,9,159691475,32829341
2020,18,159691548,32823667
2020,12,159691579,32829374
2020,12,159696429,32823676
2020,12,159696430,32823677
2020,3,159691650,32829387
2020,12,159691645,32829386
2020,12,159691830,32829448
2020,12,159691833,32829450
2020,3,159691910,32829477
2020,19,159692012,32829510
2020,19,159692074,32829534
2020,12,159696760,32823758
2020,3,159692188,32829576
2020,3,159697016,32823820
2020,12,159692601,32829702
2020,12,159692609,32823830
2020,12,159692716,32823855
2020,3,159697173,32823877
2020,12,159692843,32823881
2020,12,159697225,32823902
2020,3,159693047,32829810
2020,12,160408169,33026570
2020,18,160408169,33026571
2020,20,160408244,33026585
2020,12,160404825,33029198
2020,12,160408602,33029255
2020,12,160408628,33029261
2020,12,160406065,33031859
2020,12,160409735,33031911
2020,12,160409668,33029513
2020,12,160411605,33029601
2020,12,160409985,33031948
2020,19,160411982,33032064
2020,12,160411615,33031979
2020,10,160412143,33029732
2020,12,160412136,33032098
2020,9,160412760,33029830
2020,12,160412287,33032127
2020,12,160412373,33029767
2020,3,160412392,33029772
2020,12,160412541,33032190
2020,12,160411105,33029802
2020,19,160412602,33032201
2020,12,160411131,33032204
2020,12,160416866,33029954
2020,12,160412760,33029833
2020,12,160416594,33032300
2020,12,160417553,33032509
2020,9,160414137,33030099
2020,12,160416720,33029930
2020,12,160417032,33029987
2020,12,160413770,33030006
2020,3,160413938,33030039
2020,3,160417378,33032462
2020,3,160414463,33032582
2020,3,160421092,33030980
2020,20,160414580,33032612
2020,3,160418034,33030187
2020,3,160414827,33030253
2020,12,160418574,33030326
2020,12,160415196,33032770
2020,12,160418637,33030346
2020,12,160418702,33030371
2020,19,160418706,33030373
2020,12,160418748,33032817
2020,12,160415381,33032827
2020,12,160418951,33032874
2020,12,160415693,33030481
2020,12,160419367,33032967
2020,12,160419406,33032977
2020,12,160419451,33030535
2020,3,160415996,33030539
2020,12,160419561,33030557
2020,12,160416137,33033027
2020,12,160419625,33033040
2020,12,160421191,33030572
2020,20,160419656,33033051
2020,18,160419675,33030587
2020,12,160419756,33033089
2020,12,160419786,33030615
2020,12,160421621,33033131
2020,20,160420024,33030674
2020,3,160421884,33030720
2020,12,160422041,33030745
2020,18,160420378,33033259
2020,12,160422141,33033264
2020,12,160422151,33033268
2020,12,160422152,33033267
2020,12,160422307,33033297
2020,12,160420673,33030844
2020,2,160420641,33033321
2020,18,160427429,33031367
2020,12,160422983,33033513
2020,3,160426279,33031045
2020,12,160423207,33031098
2020,12,160426565,33031136
2020,12,160426689,33033653
2020,12,160423599,33033718
2020,3,160423630,33033724
2020,20,160426924,33033729
2020,12,160426997,33031261
2020,12,160423957,33033821
2020,12,160424073,33031355
2020,12,160427433,33031368
2020,2,160425197,33034149
2020,12,160427487,33033877
2020,12,160427772,33031461
2020,12,160427866,33031486
2020,12,160424519,33031500
2020,12,160428691,33031698
2020,3,160427933,33031516
2020,12,160424578,33033987
2020,9,160428268,33034047
2020,12,160428276,33034050
2020,12,160424921,33034070
2020,12,160425045,33031645
2020,12,160428465,33031649
2020,12,160429410,33036965
2020,2,160425271,33031708
2020,12,160428710,33034179
2020,12,160428718,33031712
2020,3,160428722,33031715
2020,12,160425316,33031718
2020,2,160425331,33034197
2020,12,160425370,33034204
2020,2,160425399,33034213
2020,9,160425491,33034238
2020,12,160428845,33034246
2020,12,160428852,33031747
2020,12,160428913,33034279
2020,3,160428919,33036767
2020,3,160425658,33034281
2020,12,160428952,33034287
2020,3,160425678,33034289
2020,12,160428980,33034302
2020,12,160428992,33034307
2020,12,160425780,33034312
2020,12,160425849,33034337
2020,19,160429423,33036967
2020,19,160429311,33036929
2020,12,160429313,33036930
2020,12,160429314,33036931
2020,12,160429316,33036932
2020,12,160429322,33036934
2020,12,160429326,33036935
2020,3,160429327,33036936
2020,12,160429358,33036947
