"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2020,146287148,151317344,3,48131879
2020,139389951,144254527,3,45015815
2020,146289673,151312625,18,48131928
2020,139386023,144254564,24,45015837
2020,139386023,144257841,24,45015838
2020,139386023,144254566,24,45015839
2020,146289673,151312624,18,48129717
2020,139390003,144254585,3,45019525
2020,139386169,144257978,3,45015882
2020,139386214,144258022,3,45015901
2020,139386238,144254652,21,45015905
2020,146289677,151312627,3,48131929
2020,139386443,144258243,3,45015974
2020,139390196,144258322,3,45019601
2020,139386551,144258343,16,45016008
2020,146287322,151317515,14,48129730
2020,139390271,144254855,18,45019625
2020,139386665,144258462,24,45016045
2020,139386665,144258461,24,45016044
2020,146287359,151317556,18,48131954
2020,139390329,144258479,9,45019652
2020,139386707,144258509,3,45016055
2020,139386743,144258547,18,45016065
2020,139386782,144258588,18,45016071
2020,146289716,151317570,1,48129758
2020,139390386,144258603,24,45016075
2020,146289719,151312668,3,48129761
2020,146289724,151312674,18,48131968
2020,139386818,144258627,1,45016098
2020,139386822,144258629,24,45016100
2020,139386823,144258629,24,45016101
2020,146287382,151317585,9,48129768
2020,146287385,151317588,16,48129769
2020,139387020,144260192,3,45016168
2020,146287385,151317589,16,48129770
2020,146287392,151317597,1,48129774
2020,146287396,151317600,24,48129777
2020,146287405,151312687,18,48129785
2020,146289780,151317686,14,48129835
2020,146287494,151317702,18,48132003
2020,146287508,151317717,15,48129851
2020,139387182,144258998,3,45016231
2020,139387218,144259034,21,45016239
2020,146287529,151312760,24,48129862
2020,139387885,144259692,3,45021491
2020,139393084,144259879,24,45021559
2020,139393113,144259905,5,45021572
2020,139393113,144259904,15,45021571
2020,139393157,144259952,3,45021590
2020,139393169,144259958,3,45021596
2020,139393172,144259962,3,45021598
2020,139393175,144259967,18,45021600
2020,139393176,144259967,18,45021601
2020,139393283,144265081,24,45021622
2020,139392292,144261882,3,45020353
2020,139393312,144265118,3,45021626
2020,139393346,144261911,9,45020361
2020,146287529,151312759,18,48129861
2020,146287598,151312804,24,48132039
2020,139394197,144266006,3,45021816
2020,146287552,151317763,3,48129878
2020,146287554,151317758,24,48129879
2020,139394483,144266301,16,45021903
2020,139394589,144266409,1,45021925
2020,139394589,144266408,1,45021924
2020,139394595,144266413,9,45021926
2020,139394613,144266429,3,45021936
2020,139394901,144266704,8,45021973
2020,139394908,144266711,3,45021974
2020,139394926,144266731,3,45021984
2020,139394928,144266733,16,45021985
2020,139394960,144266766,3,45022001
2020,139394969,144266774,3,45022006
2020,146287556,151312771,16,48132024
2020,146287554,151312771,24,48129880
2020,139395216,144267033,3,45022058
2020,146302314,151324879,17,48141678
2020,146302315,151324879,18,48141679
2020,146302317,151330198,18,48141681
2020,146302319,151330200,18,48141683
2020,146302320,151330201,18,48141684
2020,146302321,151330202,18,48141685
2020,146302322,151330203,18,48141686
2020,146302326,151324889,18,48141687
2020,146302327,151330208,18,48141688
2020,146302329,151330207,18,48141690
2020,146302331,151330215,18,48141692
2020,146302332,151330216,18,48141693
2020,146302335,151324913,18,48141695
2020,146302335,151324912,18,48139134
2020,146302337,151330218,18,48141697
2020,146302338,151324916,18,48141698
2020,146302336,151330217,18,48141696
2020,146302339,151330219,18,48141699
2020,146302340,151330221,18,48141700
2020,146302343,151330223,18,48141702
2020,146302342,151330223,18,48141701
2020,146304821,151324921,18,48139140
2020,146304821,151324920,18,48139139
2020,146302344,151330224,18,48141703
2020,146302345,151330225,18,48141704
2020,146302346,151330226,18,48141705
2020,146302347,151330228,18,48141706
2020,146302348,151330230,18,48141707
2020,146302351,151330231,18,48141709
2020,146304830,151324929,18,48139147
2020,146302353,151330234,18,48141712
2020,146304835,151324933,1,48139151
2020,146304835,151324934,1,48139152
2020,146302355,151330236,18,48141713
2020,146302356,151330237,16,48141714
2020,146302356,151324940,16,48141715
2020,146302357,151324941,18,48141716
2020,146302358,151330240,18,48141718
2020,146302358,151330241,18,48141719
2020,146302358,151330239,18,48141717
2020,146302360,151330242,18,48141720
2020,146302360,151330243,18,48141721
2020,146304842,151324944,16,48139162
2020,146304841,151324944,16,48139160
2020,146304841,151324943,16,48139159
2020,146304842,151324943,16,48139161
2020,146302361,151330244,18,48141722
2020,146302362,151330246,18,48141723
2020,146304847,151324948,18,48139167
2020,146302363,151330249,18,48141724
2020,146302364,151330247,18,48141725
2020,146302364,151330248,18,48141726
2020,146302365,151324950,18,48141727
2020,146302366,151330251,3,48141728
2020,146302367,151330253,18,48141730
2020,146302367,151330252,18,48141729
2020,146302368,151330254,18,48141731
2020,146302371,151330256,18,48141732
2020,146302372,151330259,18,48141735
2020,146302372,151330258,18,48141734
2020,146302372,151330257,18,48141733
2020,146302373,151324955,18,48141736
2020,146302374,151324958,18,48141738
2020,146304858,151330262,18,48139176
2020,146302376,151330263,3,48141739
2020,146304859,151324959,18,48139177
2020,146302377,151330264,18,48141740
2020,146302378,151330265,18,48141741
2020,146302380,151330268,18,48141743
2020,146302385,151324961,18,48141745
2020,146302386,151330272,18,48141746
2020,146302388,151330275,18,48141748
2020,146302392,151330278,18,48141752
2020,146302393,151330279,18,48141753
2020,146302393,151330280,18,48141754
2020,146302397,151330284,18,48141758
2020,146302398,151330286,18,48141759
2020,146302400,151330288,18,48141762
2020,146302402,151330290,18,48141763
2020,146302401,151330289,3,48141761
2020,146302404,151330294,18,48141765
2020,146302405,151330295,18,48141766
2020,146302412,151330303,18,48141773
2020,146302417,151330308,18,48141778
2020,146302415,151330306,18,48141776
2020,146302408,151330298,18,48141768
2020,146302407,151330296,18,48141767
2020,146304878,151334974,18,48139197
2020,146302416,151330307,18,48141777
2020,146302418,151330309,18,48141779
2020,146302419,151330309,18,48141780
2020,146302420,151330310,27,48141781
2020,146302421,151330311,18,48141782
2020,146302422,151330312,18,48141783
2020,146302422,151330313,18,48141784
2020,146302424,151330315,18,48141786
2020,146304881,151334976,18,48139199
2020,146302426,151334977,18,48141788
2020,146302427,151330318,18,48141789
2020,146302433,151330325,18,48141799
2020,146302429,151330320,18,48141791
2020,146302430,151330323,18,48141794
2020,146302431,151330321,18,48141795
2020,146302430,151330321,3,48141792
2020,146302431,151330323,18,48141797
2020,146302431,151330322,18,48141796
2020,146302430,151330322,18,48141793
2020,146302432,151330324,18,48141798
2020,146302434,151330326,18,48141800
2020,146302435,151330328,18,48141801
2020,146302436,151330329,18,48141802
2020,146302437,151330330,3,48141803
2020,146302440,151330332,5,48141805
2020,146302441,151330334,18,48141807
2020,146302442,151330335,3,48141808
2020,146302443,151334983,18,48141809
2020,146302444,151330337,18,48141810
2020,146302445,151330336,18,48141811
2020,146302446,151330339,18,48141812
2020,146302447,151330340,18,48141813
2020,146302449,151330342,18,48141815
2020,146302448,151330341,18,48141814
2020,146302451,151334986,18,48141817
2020,146302454,151330348,18,48141822
2020,146302454,151330347,18,48141821
2020,146302453,151330347,18,48141819
2020,146302453,151330348,18,48141820
2020,146302455,151334987,18,48141823
2020,146302457,151334989,18,48139213
2020,146302458,151330350,18,48141825
2020,146302460,151330352,18,48141826
2020,146302462,151330354,9,48141828
2020,146302463,151330355,1,48141829
2020,146302465,151330357,3,48141830
2020,146302467,151330358,3,48141833
2020,146302466,151330359,3,48141832
2020,146302467,151330359,3,48141834
2020,146302466,151330358,3,48141831
2020,146302475,151330365,18,48141842
2020,146302476,151330366,3,48141843
2020,146302478,151334996,3,48141846
2020,146302477,151334996,1,48141844
2020,146302478,151330368,16,48141847
2020,146302477,151330368,24,48141845
2020,146302480,151330370,3,48141849
2020,146302482,151330372,24,48141851
2020,146302482,151330373,18,48141852
2020,146302483,151330374,21,48141853
2020,146302485,151330376,21,48141854
2020,146302486,151330377,24,48141855
2020,146302489,151330380,14,48141858
2020,146302494,151330384,4,48141862
2020,146302496,151330387,24,48141864
2020,146302499,151330390,18,48141866
2020,146302499,151330391,18,48141867
2020,146302498,151330392,16,48141865
2020,146302501,151330395,5,48141868
2020,146302502,151330396,24,48141869
2020,146302506,151330400,16,48141871
2020,146302507,151330401,3,48141872
2020,146302510,151330403,24,48141874
2020,146302511,151330403,24,48141875
2020,146302512,151330404,3,48141876
2020,146302513,151335023,1,48141877
2020,146302514,151335024,3,48141878
2020,146302515,151330409,14,48141879
2020,146302518,151330413,24,48141881
2020,146302519,151330413,24,48141882
2020,146304935,151335028,18,48139245
2020,146302521,151330418,19,48141883
2020,146302525,151330423,24,48141885
2020,146302529,151330421,24,48141886
2020,146302531,151330426,3,48141888
2020,146302530,151335035,18,48141887
2020,146302537,151330431,18,48141894
2020,146302536,151330431,18,48141893
2020,146304963,151330448,1,48141903
2020,146304970,151335059,1,48141905
2020,146304970,151335058,3,48139265
2020,146302552,151330451,18,48141909
2020,146302551,151330452,18,48141908
2020,146302552,151330452,18,48139266
2020,146302551,151330451,18,48141907
2020,146302550,151335060,1,48141906
2020,146304979,151335070,21,48139281
2020,146302574,151335074,15,48141918
2020,146302575,151335074,15,48141919
2020,146304981,151335074,15,48141915
2020,146302572,151335074,15,48139283
2020,146302579,151330474,18,48141921
2020,146302587,151330479,3,48141926
2020,146302588,151330480,18,48141927
2020,146304991,151330483,24,48139293
2020,146304990,151335088,19,48139290
2020,146304990,151335089,18,48139291
2020,146304990,151335086,16,48139288
2020,146304990,151335087,19,48139289
2020,146302591,151335087,16,48139294
2020,146302591,151335089,16,48141930
2020,146302591,151335088,16,48139295
2020,146302591,151335086,16,48139292
2020,146302598,151330486,16,48141932
2020,146304995,151330487,21,48139298
2020,146302605,151335101,16,48141939
2020,146302613,151335108,1,48141943
2020,146302609,151335105,3,48139307
2020,146305010,151330500,5,48139314
2020,146305010,151335110,10,48139315
2020,146305010,151330499,15,48139313
2020,146305014,151335114,18,48139318
2020,146302627,151330510,3,48141950
2020,146305025,151335123,1,48139324
2020,146302631,151335126,3,48141951
2020,146302633,151335127,11,48141952
2020,146302635,151330515,19,48139330
2020,146305032,151330514,18,48139331
2020,146302645,151330520,1,48141959
2020,146302645,151330521,18,48141960
2020,146305041,151330527,21,48139338
2020,146302648,151335146,8,48141965
2020,146302648,151335147,8,48141966
2020,146302655,151335156,24,48141971
2020,146305051,151335155,18,48139345
2020,146305055,151330539,1,48141972
2020,146302659,151335160,24,48141973
2020,146302659,151335161,24,48141974
2020,146302661,151330550,24,48139352
2020,146302661,151335166,24,48141978
2020,146302662,151335165,3,48139353
2020,146302662,151335167,24,48139354
2020,147858502,152839429,24,48798719
2020,147858510,152839429,24,48798722
2020,147858528,152841538,24,48798730
2020,147858546,152841560,24,48798737
2020,147858533,152841560,24,48798732
2020,146827436,151861184,18,48367166
2020,147858619,152841655,16,48798763
2020,147858601,152839459,27,48798754
2020,147854389,152839551,21,48801424
2020,147858688,152839556,21,48801425
2020,147858701,152839565,5,48801428
2020,147858718,152841725,19,48801434
2020,147854413,152841725,17,48801433
2020,147854416,152839583,16,48801435
2020,147854441,152839605,24,48798802
2020,147858745,152839605,24,48801443
2020,147854432,152839605,24,48801439
2020,147858835,152839667,19,48798826
2020,147858786,152839635,19,48798810
2020,147854499,152841841,18,48801461
2020,147858832,152839667,3,48801460
2020,147854563,152841936,24,48801473
2020,147859010,152841992,1,48798872
2020,147854656,152842027,20,48801490
2020,147854655,152842027,21,48798882
2020,147859074,152842077,21,48798887
2020,147854874,152845052,27,48798902
2020,147854949,152845119,25,48801546
2020,147859238,152845120,25,48798917
2020,147854949,152845120,16,48798919
2020,147859238,152845119,16,48798918
2020,147859248,152842246,24,48798920
2020,147859366,152842366,3,48798939
2020,147859371,152845256,24,48798941
2020,147859374,152842381,16,48798942
2020,147859394,152842399,18,48798950
2020,147859405,152842416,1,48798951
2020,147859439,152845325,27,48798965
2020,147859505,152842520,5,48798978
2020,147855365,152842724,1,48801625
2020,147859703,152842726,16,48799011
2020,147859715,152842741,18,48799016
2020,147855386,152845596,16,48799023
2020,147859822,152842847,9,48801642
2020,147859822,152842849,18,48801641
2020,147859960,152845792,18,48799071
2020,147860124,152843153,3,48801706
2020,147855712,152845926,27,48801707
2020,147860128,152843156,1,48799108
2020,146299674,151327554,24,48137887
2020,146299674,151327556,24,48137888
2020,146299674,151323111,24,48134776
2020,146299674,151327551,24,48134775
2020,146299692,151327581,3,48134784
2020,146299725,151327624,1,48134795
2020,146303123,151323176,1,48137924
2020,146303125,151323178,15,48137925
2020,146303138,151323193,24,48137933
2020,146299779,151327674,3,48134834
2020,146303150,151323204,16,48137938
2020,146303155,151327681,18,48137941
2020,146299786,151327681,18,48134839
2020,146299792,151323215,24,48137948
2020,146299792,151323216,24,48134842
2020,146299792,151323213,24,48137947
2020,146299794,151327685,24,48137949
2020,146303160,151327685,24,48134843
2020,146299811,151327705,5,48134851
2020,146303194,151327729,16,48134872
2020,146299840,151327729,3,48134869
2020,146299874,151323280,17,48137980
2020,146303232,151323303,17,48137989
2020,146299967,151323368,14,48138015
2020,146299889,151323289,18,48137985
2020,146299897,151327774,3,48137987
2020,146299984,151327851,24,48134943
2020,146300018,151323420,18,48134966
2020,146300018,151327889,18,48134968
2020,146300018,151327887,18,48138050
2020,146300018,151327888,18,48134967
2020,146300031,151327898,3,48138055
2020,146300031,151327899,3,48138056
2020,146300033,151327898,3,48134974
2020,146300033,151327899,3,48134975
2020,146303357,151327904,24,48134978
2020,146303357,151327902,24,48134977
2020,146303414,151327952,21,48135008
2020,146303445,151327976,16,48135015
2020,146300117,151327991,18,48135030
2020,146300117,151323524,18,48135029
2020,146303457,151323523,18,48135031
2020,146303457,151323524,18,48135032
2020,146303457,151327991,18,48135033
2020,146300117,151323523,18,48135027
2020,146300127,151328007,24,48135039
2020,146300130,151328010,18,48138132
2020,146300153,151323552,21,48138135
2020,146300173,151323569,17,48135060
2020,146300178,151323577,1,48135063
2020,146300178,151323576,1,48138142
2020,146300184,151328061,9,48135064
2020,146300189,151328067,3,48138146
2020,146303522,151323592,16,48138149
2020,146303537,151328076,22,48138157
2020,146300209,151328083,21,48135074
2020,146300211,151323618,16,48135076
2020,146300211,151328086,16,48135075
2020,146300214,151328090,7,48135078
2020,146300216,151328091,18,48135080
2020,146303554,151323624,21,48135081
2020,146303566,151323634,9,48138179
2020,146300232,151328111,3,48138180
2020,146303611,151323673,18,48138202
2020,146303638,151323698,24,48135122
2020,146303638,151323697,24,48138215
2020,146300306,151328191,3,48138226
2020,146303676,151328213,21,48138242
2020,146300336,151328221,16,48135142
2020,146303699,151323754,16,48138249
2020,146300363,151328246,24,48138253
2020,146300378,151323783,24,48135161
2020,146300381,151323783,24,48135162
2020,146300401,151328279,24,48135166
2020,146300401,151328280,24,48135167
2020,146303753,151328302,18,48138281
2020,146303756,151328305,18,48138283
2020,146300447,151328336,16,48138301
2020,146303796,151328342,24,48138305
2020,146303796,151328340,24,48138304
2020,146300453,151328345,17,48135189
2020,146300471,151323861,18,48135197
2020,146300478,151328369,18,48135201
2020,146300500,151328385,9,48135211
2020,146303842,151323894,3,48138324
2020,146300519,151328403,3,48135222
2020,146303855,151323908,17,48138332
2020,146303876,151323935,24,48138345
2020,146303912,151328466,17,48138355
2020,146303925,151328476,1,48138363
2020,146300608,151323985,24,48135265
2020,146300611,151328499,18,48135268
2020,146300626,151328515,16,48138381
2020,146300801,151328690,18,48135443
2020,146300802,151328691,18,48135444
2020,146300805,151328693,18,48135446
2020,146300806,151328695,18,48135447
2020,146300810,151328699,18,48135453
2020,146300815,151328701,18,48135457
2020,146300815,151328702,18,48135458
2020,146300828,151324165,18,48135472
2020,146300826,151328718,18,48135470
2020,146300831,151328719,18,48135476
2020,146300828,151324167,18,48135475
2020,146300828,151324166,18,48135474
2020,146300834,151328720,18,48135478
2020,146304116,151324176,18,48138543
2020,146300844,151328736,18,48135493
2020,146300846,151328738,1,48135495
2020,146300852,151328744,18,48135500
2020,146300852,151328742,18,48135499
2020,146300855,151328746,18,48135502
2020,146300857,151328748,24,48135504
2020,146300856,151328748,24,48135503
2020,146300859,151328751,18,48135506
2020,146300862,151328754,18,48135509
2020,146300864,151328757,18,48135511
2020,146300872,151328763,9,48135520
2020,146300878,151324198,18,48135527
2020,146300877,151324198,18,48135526
2020,146304145,151328769,24,48135533
2020,146300918,151328819,18,48135579
2020,146300943,151328857,18,48135603
2020,146300943,151328858,18,48135604
2020,146300943,151328856,18,48135602
2020,146300950,151328863,3,48135616
2020,146300970,151328892,18,48135639
2020,146300971,151328892,18,48135640
2020,146300975,151328896,18,48135643
2020,146300975,151328898,18,48135645
2020,146300975,151328897,18,48135644
2020,146300981,151328904,18,48135650
2020,146300989,151328912,18,48135658
2020,146301003,151328924,18,48135668
2020,146301003,151328925,18,48135669
2020,146301005,151328928,18,48135671
2020,146301006,151328930,18,48135673
2020,146301007,151328929,18,48135674
2020,146301006,151328929,18,48135672
2020,146301007,151328930,18,48135675
2020,146301009,151328933,18,48135678
2020,146301009,151328934,18,48135679
2020,146301018,151328942,18,48135687
2020,146301022,151328946,3,48135693
2020,146301020,151328946,3,48135690
2020,146301020,151328945,3,48135689
2020,146301022,151328945,3,48135691
2020,146301024,151328948,18,48135697
2020,146301023,151328947,18,48135694
2020,146301024,151328947,18,48135696
2020,146301023,151328948,18,48135695
2020,146301027,151328951,18,48135700
2020,146301029,151328953,18,48135701
2020,146301034,151328958,18,48135705
2020,146301035,151328960,18,48135706
2020,146301037,151328961,26,48135707
2020,146301041,151328967,18,48135712
2020,146301043,151328970,18,48135715
2020,146301046,151328973,18,48135718
2020,146301049,151328977,18,48135722
2020,146301050,151328978,18,48135723
2020,146301055,151328984,18,48135728
2020,146304174,151324237,16,48138611
2020,146301061,151328996,18,48135734
2020,146301064,151324247,18,48138624
2020,146301066,151329000,3,48135737
2020,146304189,151324254,18,48138628
2020,146301070,151329003,18,48135741
2020,146301074,151329006,18,48135745
2020,146301078,151329009,18,48135750
2020,146301081,151324259,18,48138631
2020,146301083,151329012,18,48135752
2020,146301085,151329013,18,48135754
2020,146301084,151329013,18,48135753
2020,146301087,151329015,18,48135755
2020,146301088,151329016,18,48135756
2020,146301089,151329017,18,48135757
2020,146301091,151329019,18,48135759
2020,146301093,151329021,18,48135761
2020,146301093,151329022,18,48135762
2020,146301098,151329025,18,48135766
2020,146301099,151329026,18,48135767
2020,146301105,151329033,18,48135774
2020,146301109,151329038,18,48135779
2020,146301118,151329049,18,48135788
2020,146301118,151324262,18,48135789
2020,146301120,151329052,18,48135790
2020,146301121,151329054,18,48135791
2020,146301123,151329053,18,48135793
2020,146301124,151329056,18,48135794
2020,146301129,151329061,18,48135799
2020,146301130,151329061,18,48135800
2020,146301131,151329062,18,48135801
2020,146301134,151329066,18,48135804
2020,146301137,151329069,18,48135807
2020,146301139,151329071,18,48135809
2020,146301150,151329079,18,48135819
2020,146301152,151329080,18,48135821
2020,146301151,151329080,18,48135820
2020,146301156,151329086,18,48135829
2020,146301156,151329084,18,48135828
2020,146301156,151329082,18,48135827
2020,146301156,151329081,18,48135826
2020,146301163,151329095,18,48135834
2020,146301164,151329096,18,48135835
2020,146301167,151329098,18,48135838
2020,146301171,151329102,3,48135842
2020,146301172,151329102,18,48135843
2020,146301174,151324296,18,48135845
2020,146301175,151329104,18,48135846
2020,146301176,151324300,18,48135847
2020,146301181,151329107,18,48135851
2020,146301182,151329108,18,48135852
2020,146301185,151329110,18,48135854
2020,146301187,151329112,18,48135855
2020,146304242,151324312,18,48138680
2020,146301190,151324314,18,48135859
2020,146301203,151329139,16,48135873
2020,146301217,151329153,18,48135883
2020,146301225,151329164,18,48135889
2020,146301232,151329170,18,48135894
2020,146301235,151329172,18,48135897
2020,146301236,151329173,18,48135898
2020,146284729,151310176,3,48125153
2020,146282014,151315054,21,48128153
2020,146284856,151310308,27,48125208
2020,146282081,151310302,3,48125198
2020,146282085,151310299,25,48125200
2020,146282082,151310299,3,48125197
2020,146282085,151315120,3,48125202
2020,146282082,151315120,25,48128186
2020,146284857,151310307,3,48128189
2020,146284872,151315143,9,48125215
2020,146282108,151315140,15,48125217
2020,146282123,151310334,24,48128197
2020,146282209,151310402,26,48125261
2020,146282211,151315237,18,48125264
2020,146284954,151315237,18,48125265
2020,146282207,151315237,18,48125260
2020,146284957,151310409,14,48125268
2020,146282223,151310409,14,48125269
2020,146284957,151315241,14,48128237
2020,146282223,151315241,14,48125270
2020,146282324,151310515,3,48125325
2020,146285070,151315360,1,48125330
2020,146285103,151310533,18,48128324
2020,146285108,151315392,18,48128329
2020,146285108,151315391,18,48128327
2020,146285155,151315438,1,48128344
2020,146285184,151315468,18,48128357
2020,146285186,151315468,18,48128359
2020,146282386,151315468,18,48128360
2020,146285185,151315468,18,48128358
2020,146282397,151315489,21,48125358
2020,146285224,151315513,1,48128374
2020,146285226,151315513,17,48128375
2020,146282453,151310614,3,48128399
2020,146282475,151310635,18,48125391
2020,146282480,151310640,18,48128417
2020,146285315,151310640,18,48128415
2020,146282489,151310651,18,48128422
2020,146285382,151315682,1,48128442
2020,146285392,151310688,18,48125409
2020,146282563,151315723,18,48128460
2020,146282563,151315722,18,48128461
2020,146282576,151310727,3,48128465
2020,146282582,151310730,3,48128471
2020,146282583,151315748,14,48125434
2020,146285471,151310747,18,48128486
2020,146285471,151315779,18,48128485
2020,146282622,151315792,18,48128490
2020,146282639,151315827,3,48125454
2020,146285525,151310773,3,48128509
2020,146285527,151315834,14,48128510
2020,146282646,151310780,3,48125460
2020,146282649,151310780,5,48125462
2020,146282651,151315845,3,48125463
2020,146285555,151310790,3,48125466
2020,146282679,151310810,19,48125473
2020,146285594,151310810,18,48125475
2020,146285593,151310810,17,48125474
2020,146285616,151315915,1,48128553
2020,146288007,151311080,24,48125731
2020,146288010,151311081,24,48125733
2020,146288009,151311081,24,48125732
2020,146288019,151311090,16,48125735
2020,146288042,151311109,6,48128829
2020,146288048,151311112,16,48125748
2020,146288047,151311112,16,48125746
2020,146288047,151311113,16,48125747
2020,146288048,151311113,16,48125749
2020,146288057,151311121,1,48125756
2020,146288074,151311136,18,48125769
2020,146288073,151311136,18,48125768
2020,146288077,151311140,18,48125770
2020,146288086,151311147,7,48125772
2020,146288090,151311151,18,48125773
2020,146288094,151311158,24,48125777
2020,146288094,151311156,24,48125775
2020,146288094,151311157,24,48125776
2020,146288105,151311172,18,48125784
2020,146288105,151311173,18,48125785
2020,146261530,151284703,18,48115202
2020,146261808,151289989,9,48118527
2020,146262429,151295468,1,48115580
2020,146262446,151290667,3,48118746
2020,146262450,151290667,3,48115595
2020,146262450,151290662,3,48115592
2020,146262446,151290662,3,48118745
2020,146265398,151295509,1,48115599
2020,146262515,151295563,1,48115629
2020,146262523,151290753,1,48118796
2020,146265513,151295622,18,48118822
2020,146262768,151295797,5,48118906
2020,146262789,151295821,24,48115788
2020,146266741,151292077,16,48121431
2020,146265848,151291153,11,48115869
2020,146266677,151291987,3,48121402
2020,146266806,151296961,24,48119557
2020,146269130,151292350,24,48121563
2020,146267041,151292350,24,48119667
2020,146269309,151297367,25,48121649
2020,146269316,151297368,25,48119746
2020,146269309,151297368,24,48121651
2020,146269316,151297367,24,48121652
2020,146270080,151298158,1,48122020
2020,146273396,151293697,18,48120252
2020,146267425,151292748,1,48119829
2020,146267702,151293005,1,48119957
2020,146273396,151293698,18,48122183
2020,146273411,151293697,18,48122186
2020,146273411,151293698,18,48122197
2020,146273411,151298549,18,48122185
2020,146273396,151298549,18,48120251
2020,146270744,151293953,3,48120346
2020,146270586,151293822,18,48120293
2020,146270723,151298789,16,48120340
2020,146273675,151294000,24,48122331
2020,146273675,151298866,24,48120363
2020,146273793,151294112,24,48120433
2020,146271201,151294351,18,48122508
2020,146271195,151294351,18,48122506
2020,146271384,151299412,18,48122582
2020,146274433,151299603,16,48122661
2020,146274605,151299732,1,48120809
2020,146271709,151299732,1,48120804
2020,146274586,151299797,18,48122738
2020,146274586,151299798,18,48122740
2020,146271947,151300135,14,48122881
2020,146271961,151305050,24,48122890
2020,146271953,151305048,24,48120925
2020,146271953,151305050,24,48120927
2020,146271961,151305048,24,48122887
2020,146272069,151300253,1,48122939
2020,146272069,151300252,1,48122930
2020,146272069,151300246,1,48122929
2020,146274985,151300322,3,48122968
2020,146272430,151300636,18,48123147
2020,146275484,151305705,19,48121248
2020,146272619,151305705,13,48121250
2020,146275520,151300888,18,48123241
2020,146275779,151301176,3,48126377
2020,146278123,151306208,3,48123425
2020,146276183,151301518,9,48123474
2020,146276195,151301516,3,48126545
2020,146278583,151301782,18,48123589
2020,146278798,151306963,2,48123667
2020,146277543,151302896,16,48127171
2020,146277075,151307441,27,48126919
2020,146277448,151307802,5,48127115
2020,146279730,151307929,27,48127188
2020,145516298,150424261,16,47765886
2020,145516301,150426180,5,47765888
2020,145519529,150424339,24,47765928
2020,145519562,150424373,18,47765953
2020,145516431,150424406,1,47765969
2020,145516445,150424416,24,47765976
2020,145516445,150426326,24,47765977
2020,145516460,150424430,3,47767328
2020,145519640,150424460,1,47767339
2020,145516505,150426389,24,47767346
2020,145516505,150424476,24,47766014
2020,145516507,150424476,24,47766017
2020,145516507,150426388,24,47766015
2020,145516505,150426388,24,47766012
2020,145516507,150426389,24,47766018
2020,145516507,150424475,24,47767347
2020,145516505,150424475,24,47766013
2020,145516545,150424519,18,47767364
2020,145516580,150424547,24,47766055
2020,145516602,150424572,17,47767397
2020,145516887,150424870,18,47766219
2020,145517082,150430044,3,47766348
2020,145520361,150430328,3,47767748
2020,145517553,150430528,18,47767779
2020,145517681,150430650,16,47771636
2020,145520537,150430765,16,47767835
2020,145517864,150427352,15,47767868
2020,145517896,150427372,1,47767878
2020,145517896,150427371,18,47767877
2020,145522949,150427400,1,47771781
2020,145520653,150430948,14,47771801
2020,145520698,150431020,21,47767925
2020,145523102,150427487,18,47767937
2020,145523118,150431075,18,47771869
2020,145520771,150431134,17,47767956
2020,145523277,150427594,17,47767986
2020,145520850,150431265,18,47771948
2020,145523418,150431372,18,47768019
2020,145520917,150427681,18,47768022
2020,145520917,150427682,18,47768024
2020,145525256,150428465,3,47773144
2020,145521719,150428470,24,47773166
2020,145525290,150428475,16,47773173
2020,145521733,150428493,25,47768570
2020,145521732,150428493,9,47768569
2020,145521733,150428492,9,47773199
2020,145521732,150428492,25,47768568
2020,145525368,150433358,24,47773235
2020,145525366,150433358,24,47773231
2020,145525368,150433357,24,47773233
2020,145525366,150433357,24,47773229
2020,145525366,150433355,24,47768584
2020,145525368,150433355,24,47773232
2020,145521766,150433374,24,47768593
2020,145521768,150433373,15,47768595
2020,145521768,150433374,15,47768596
2020,145521766,150433373,24,47768592
2020,145525417,150428552,24,47773280
2020,145525441,150433441,3,47773301
2020,145525446,150433445,16,47773306
2020,145521832,150428586,3,47768642
2020,145525524,150433532,24,47773365
2020,145525548,150428643,16,47773386
2020,145521893,150428650,3,47768684
2020,145521891,150428650,16,47773394
2020,145525635,150433637,15,47768721
2020,145525635,150433636,15,47768720
2020,145521977,150433710,16,47773472
2020,145525836,150433836,18,47773563
2020,145525843,150433838,1,47773565
2020,145525901,150433896,17,47773595
2020,145526010,150428949,16,47768830
2020,145522254,150429026,24,47768868
2020,145522254,150434129,24,47768869
2020,145522264,150434144,16,47773745
2020,145526136,150434144,3,47773744
2020,145526237,150434261,18,47773806
2020,145526276,150434302,14,47773828
2020,145526288,150434317,24,47773844
2020,145526288,150429120,9,47773843
2020,145522407,150434382,18,47773875
2020,145526458,150434481,21,47773923
2020,145522479,150429239,24,47773946
2020,145522480,150429239,24,47768971
2020,145526520,150434548,18,47773960
2020,145526520,150434547,18,47768983
2020,145526520,150429252,18,47773959
2020,145526614,150434661,1,47769018
2020,145526675,150434713,21,47769035
2020,145522600,150434733,17,47774069
2020,145522606,150434742,3,47774074
2020,145526809,150429410,1,47774133
2020,145522733,150434937,18,47769113
