"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2020,4,158220028
2020,4,158220067
2020,4,158225192
2020,4,158225215
2020,4,158220093
2020,4,158225268
2020,4,158225297
2020,4,158220174
2020,4,158225337
2020,4,158220191
2020,4,156565439
2020,4,156568413
2020,4,162206445
2020,4,162201510
2020,4,162201508
2020,3,162206595
2020,4,162201549
2020,4,162206605
2020,4,162201609
2020,4,162206693
2020,1,162201678
2020,4,162206764
2020,4,162206822
2020,4,162206903
2020,4,162206812
2020,4,162201770
2020,1,162207073
2020,4,162207085
2020,4,162207100
2020,4,162201853
2020,4,162207117
2020,4,162207121
2020,4,162201832
2020,4,162207119
2020,4,162207143
2020,4,162207157
2020,4,162207171
2020,4,162201894
2020,4,162201912
2020,4,162207270
2020,4,162202022
2020,4,162202081
2020,4,162202061
2020,4,162202072
2020,4,162207355
2020,4,162207359
2020,4,162202096
2020,4,162207407
2020,4,162202140
2020,3,162207386
2020,3,162207387
2020,4,162202133
2020,4,162207456
2020,4,162202192
2020,4,162207462
2020,4,162202302
2020,4,162207515
2020,3,162207531
2020,4,162207464
2020,4,162207457
2020,4,162207557
2020,4,162202216
2020,4,162207547
2020,4,162202194
2020,4,162203200
2020,4,162208429
2020,4,162208430
2020,4,162203756
2020,4,162203333
2020,2,162209238
2020,4,162209355
2020,3,162209379
2020,4,162204878
2020,1,162209762
2020,4,162204803
2020,4,162210188
2020,4,162210217
2020,4,162211186
2020,4,162204916
2020,4,162205048
2020,4,162205073
2020,4,162210442
2020,4,162205096
2020,4,162205134
2020,1,162205334
2020,4,162210747
2020,4,162205380
2020,4,162211143
2020,3,162212485
2020,1,162211610
2020,4,162216188
2020,4,162216267
2020,4,162211746
2020,3,162216319
2020,3,162216320
2020,4,162216437
2020,4,162216501
2020,4,162216583
2020,3,162212088
2020,4,162212087
2020,1,162212105
2020,4,162216626
2020,4,162217587
2020,4,162216831
2020,3,162212483
2020,4,162217058
2020,4,162217104
2020,4,162212633
2020,4,162217457
2020,4,162212960
2020,4,162212976
2020,4,162217526
2020,4,162217527
2020,4,162213307
2020,1,162217586
2020,4,162213159
2020,4,162213209
2020,4,162217768
2020,4,162217793
2020,4,162213251
2020,4,162218110
2020,4,162213623
2020,4,162213349
2020,4,162213350
2020,4,162217929
2020,4,162213423
2020,4,162213432
2020,4,162218050
2020,4,162213497
2020,4,158190571
2020,4,158190614
2020,4,158192923
2020,4,158192868
2020,4,158190771
2020,4,158192979
2020,4,158190807
2020,4,158193649
2020,3,158193709
2020,3,158193712
2020,4,158193164
2020,4,158193207
2020,4,158193328
2020,4,158193647
2020,3,158193797
2020,3,158193711
2020,3,158196280
2020,4,158196308
2020,3,158193904
2020,3,158193902
2020,3,158196387
2020,4,158193788
2020,4,158193825
2020,4,158193838
2020,4,158196655
2020,4,158193880
2020,4,158196478
2020,2,158196495
2020,4,158194018
2020,4,158196557
2020,4,158196580
2020,3,158196609
2020,4,158196623
2020,4,163139691
2020,4,163139791
2020,4,163139839
2020,4,163143958
2020,4,163140012
2020,4,163140013
2020,4,163140037
2020,4,163144107
2020,3,163140140
2020,3,163140134
2020,4,163144247
2020,3,163144268
2020,4,163140595
2020,2,163144810
2020,4,162209899
2020,4,162204645
2020,4,162204682
2020,4,162210131
2020,4,162210153
2020,4,162205064
2020,3,162205160
2020,3,162210531
2020,3,162210764
2020,3,162205424
2020,4,162210833
2020,4,162210864
2020,4,162211208
2020,4,162211520
2020,4,162211571
2020,4,162211679
2020,1,162211690
2020,4,162211861
2020,4,162216426
2020,4,162211884
2020,4,162216533
2020,4,162216549
2020,4,162216552
2020,4,162216591
2020,4,162212099
2020,4,162216628
2020,4,162216640
2020,4,162212164
2020,4,162212169
2020,4,162212205
2020,4,162212204
2020,4,162216826
2020,4,162212298
2020,1,162217138
2020,1,162212626
2020,4,162217422
2020,4,162217449
2020,4,162217780
2020,4,162217907
2020,4,162217841
2020,3,162213406
2020,2,162218003
2020,4,162213604
2020,4,162213607
2020,4,162218172
2020,4,162218334
2020,1,162214201
2020,2,162214039
2020,4,162218635
2020,4,162218962
2020,4,162219052
2020,4,162219081
2020,4,162219150
2020,4,162219287
2020,4,162214754
2020,4,162214836
2020,4,162214868
2020,4,162214881
2020,4,162219577
2020,4,162215084
2020,4,162215117
2020,4,162219697
2020,4,162215225
2020,4,162219708
2020,4,162219750
2020,4,162215285
2020,4,162219766
2020,4,162219958
2020,4,162219826
2020,4,162219854
2020,4,162215516
2020,4,162215750
2020,4,162215653
2020,4,162220254
2020,4,162215816
2020,4,162221184
2020,4,162216113
2020,4,162220856
2020,4,162226217
2020,4,162221741
2020,4,162226365
2020,4,162226304
2020,4,162221841
2020,4,162226482
2020,4,162222245
2020,4,162226756
2020,4,162222244
2020,4,162209939
2020,4,162210076
2020,4,162210086
2020,4,162210262
2020,4,162204898
2020,4,162204948
2020,4,162205032
2020,4,162210407
2020,4,162205071
2020,4,162205094
2020,4,162210496
2020,4,162210679
2020,4,162210695
2020,4,162205328
2020,4,162205368
2020,4,162205396
2020,4,162210770
2020,4,162210772
2020,4,162211409
2020,4,162206014
2020,4,162206066
2020,4,162211578
2020,3,162211654
2020,4,162211806
2020,3,162211841
2020,4,162212182
2020,3,162212195
2020,4,162216896
2020,4,162216898
2020,4,162217091
2020,4,162217156
2020,4,162217184
2020,4,162217467
2020,4,162213076
2020,2,162217614
2020,2,162217676
2020,1,162217827
2020,1,162213276
2020,4,162213319
2020,4,162217913
2020,4,162217937
2020,4,162217984
2020,4,162217982
2020,1,162213456
2020,4,162218040
2020,4,162213472
2020,4,162218057
2020,4,162218058
2020,3,162213511
2020,3,162213512
2020,3,162213513
2020,4,162213557
2020,4,162218121
2020,4,162218182
2020,4,162218179
2020,4,162213670
2020,4,162213690
2020,4,162218313
2020,4,162218337
2020,4,162218380
2020,4,162213995
2020,4,162218453
2020,4,162218594
2020,4,162218593
2020,4,162214139
2020,4,162218654
2020,4,162218669
2020,4,162214247
2020,4,162218714
2020,4,162214279
2020,4,162218782
2020,4,162218801
2020,4,162218839
2020,2,162214354
2020,4,162214390
2020,4,162218910
2020,4,162214455
2020,4,162219176
2020,4,162214873
2020,2,162219314
2020,4,162219317
2020,4,162215190
2020,4,162219517
2020,4,162219636
2020,4,162219662
2020,4,162215208
2020,4,162219689
2020,4,162215232
2020,4,162219780
2020,3,162219768
2020,4,162215292
2020,4,162219811
2020,4,162215280
2020,4,162219821
2020,4,162215393
2020,4,162219867
2020,4,162215428
2020,4,162220051
2020,4,162220136
2020,4,162220079
2020,4,162215887
2020,4,162215683
2020,4,162220415
2020,4,162220470
2020,4,162216015
2020,4,162216013
2020,4,162216081
2020,4,162220746
2020,4,162221297
2020,4,162221463
2020,4,162221410
2020,4,162221512
2020,4,162221953
2020,4,162221950
2020,1,162226461
2020,4,162226537
2020,4,162222201
2020,3,162226901
2020,3,162222397
2020,4,163135672
2020,3,163141245
2020,3,163141286
2020,4,163137276
2020,4,163141438
2020,4,163141484
2020,4,163137303
2020,4,163137338
2020,3,163141552
2020,3,163137375
2020,4,163141731
2020,4,163137606
2020,4,163137605
2020,3,163141933
2020,4,163142337
2020,1,163142053
2020,4,163137931
2020,4,163138161
2020,4,163142531
2020,4,163142529
2020,4,163138683
2020,4,163138730
2020,4,163138753
2020,3,163142951
2020,3,163142952
2020,4,163138809
2020,4,163138883
2020,4,163143052
2020,4,163143069
2020,4,163143070
2020,4,163138944
2020,4,163138943
2020,4,163143170
2020,4,163143208
2020,4,163139099
2020,4,163139197
2020,4,163139201
2020,4,163143325
2020,4,163139293
2020,4,163143379
2020,1,163139372
2020,4,163139448
2020,4,163143542
2020,4,163139518
2020,4,163139553
2020,4,163139670
2020,4,163139671
2020,4,163143692
2020,4,163143809
2020,4,163139853
2020,4,163139854
2020,4,163140096
2020,4,163144087
2020,4,163144089
2020,4,163140120
2020,4,163140122
2020,4,163140139
2020,4,163140138
2020,4,163144156
2020,4,153757628
2020,4,153757629
2020,4,153753863
2020,4,153753876
2020,4,153753884
2020,3,153753887
2020,3,153757648
2020,4,153753904
2020,4,153753911
2020,4,153753918
2020,1,153753919
2020,4,153757669
2020,4,153753833
2020,4,151549953
2020,4,151551814
2020,2,151550012
2020,2,151551644
2020,4,151551767
2020,1,151551778
2020,4,151551824
2020,4,151551825
2020,4,151550457
2020,4,151552030
2020,4,151550595
2020,4,151552764
2020,4,151550803
2020,4,151552381
2020,1,151556434
2020,4,151552632
2020,4,151552734
2020,4,151553133
2020,4,151553056
2020,4,151558826
2020,4,151557311
2020,4,151553135
2020,4,151553351
2020,4,151557687
2020,4,151557800
2020,4,151557825
2020,4,151557828
2020,4,151557961
2020,4,151558018
2020,4,151558024
2020,4,151558144
2020,4,151558145
2020,4,151558159
2020,4,151558316
2020,4,151558332
2020,4,151553836
2020,4,151558459
2020,4,151558553
2020,4,151558585
2020,4,151558638
2020,4,151554217
2020,4,151554084
2020,4,151558839
2020,4,151558875
2020,4,151558888
2020,4,151558893
2020,4,151558928
2020,4,151558960
2020,4,151554279
2020,4,151554220
2020,4,151554219
2020,4,151554252
2020,4,151559088
2020,1,151559102
2020,3,151559102
2020,4,151554271
2020,4,151553989
2020,4,151553990
2020,4,151558772
2020,4,151558842
2020,4,151558914
2020,4,151554244
2020,4,151559101
2020,4,151554207
2020,4,151554282
2020,4,151559164
2020,4,151559159
2020,4,151559180
2020,4,151559179
2020,4,151554335
2020,4,151554336
2020,1,151559238
2020,4,151554364
2020,4,151559281
2020,4,151559296
2020,4,151559347
2020,4,151559455
2020,4,151559454
2020,4,151554482
2020,4,151559533
2020,4,151559530
2020,4,151559539
2020,4,151559558
2020,4,151559587
2020,4,151559608
2020,4,151559644
2020,4,151559654
2020,4,151559652
2020,4,151559687
2020,4,151559702
2020,4,151554570
2020,4,151559737
2020,4,151554588
2020,4,151554593
2020,4,151559777
2020,4,151559791
2020,4,151559790
2020,4,151554609
2020,4,151559849
2020,1,155439239
2020,4,155436019
2020,4,155439229
2020,4,155439334
2020,4,155436017
2020,4,155439325
2020,4,155439346
2020,4,155439364
2020,4,155436037
2020,4,155436036
2020,4,155439391
2020,4,155439398
2020,4,155439407
2020,4,155439410
2020,4,155439411
2020,4,155436051
2020,4,155439460
2020,4,155439461
2020,4,155439467
2020,1,155439507
2020,4,155439508
2020,4,155439532
2020,4,155439531
2020,4,155439538
2020,4,155439553
2020,4,155436133
2020,4,155436138
2020,4,155439573
2020,4,155439578
2020,4,155436144
2020,4,155436162
2020,4,155436160
2020,4,155439630
2020,4,155441190
2020,4,155439647
2020,4,155439658
2020,4,155441207
2020,4,155441206
2020,4,155441217
2020,4,155441256
2020,4,155441259
2020,4,155439743
2020,4,155441265
2020,4,155441307
2020,4,155441300
2020,4,155441305
2020,4,155439797
2020,4,155439808
2020,4,155441308
2020,4,155441334
2020,4,155441357
2020,4,155441360
2020,4,155439836
2020,4,155439853
2020,4,155441373
2020,4,155439858
2020,4,155441385
2020,4,155441380
2020,4,155441391
2020,4,155441409
2020,4,155439898
2020,4,155441408
2020,3,155439903
2020,4,155439924
2020,4,155439937
2020,4,155439934
2020,4,155439938
2020,4,155439935
2020,4,155441466
2020,1,155441454
2020,4,154311697
2020,3,154331931
2020,4,154332085
2020,4,154311926
2020,4,154311934
2020,4,154332219
2020,4,154331980
2020,4,154332034
2020,4,154311773
2020,4,154332056
2020,4,154332057
2020,4,154311785
2020,4,154311812
2020,4,154311817
2020,4,154332073
2020,4,150248820
2020,4,150257667
2020,4,150257668
2020,4,150249598
2020,4,150249640
2020,4,150249740
2020,4,150257783
2020,4,150249837
2020,4,150249845
2020,4,150249846
2020,3,150257885
2020,3,150257883
2020,4,150257912
2020,2,150249982
2020,2,150250004
2020,4,150250232
2020,4,150250235
2020,4,150250233
2020,4,150258309
2020,4,150258314
2020,4,150250575
2020,4,150258649
2020,4,150258651
2020,3,150250754
2020,3,150250755
2020,4,150258676
2020,4,150250967
2020,4,150261258
2020,4,150261278
2020,4,150261306
2020,4,150259305
2020,4,150259364
2020,4,150259405
2020,4,150259414
2020,4,150259456
2020,4,150261821
2020,4,150261832
2020,4,150261845
2020,4,150259553
2020,4,150259626
2020,4,150259637
2020,4,150259638
2020,4,150259641
2020,4,150261991
2020,4,150261995
2020,4,150262017
2020,4,150262058
2020,4,150262116
2020,4,150262233
2020,4,150262275
2020,4,150262277
2020,4,150262278
2020,4,150262297
2020,4,150262302
2020,4,150262316
2020,4,150262317
2020,4,150262330
2020,1,150259800
2020,4,150262439
2020,4,150262469
2020,4,150262472
2020,1,150262481
2020,4,150262498
2020,4,150262502
2020,4,150262542
2020,4,150262547
2020,4,150262630
2020,4,150262632
2020,4,150262639
2020,4,150262645
2020,4,150259938
2020,4,150262669
2020,4,150262672
2020,4,150262683
2020,4,150262716
2020,4,150262724
2020,4,150262737
2020,4,150262739
2020,4,150262745
2020,4,150262805
2020,4,150262821
2020,4,150260057
2020,4,150262832
2020,4,150262843
2020,4,150262848
2020,4,150262868
2020,4,158185802
2020,4,158189018
2020,4,158185821
2020,4,158189036
2020,3,158185856
2020,4,158185893
2020,4,158185892
2020,3,158185906
2020,3,158189070
2020,4,158185908
2020,4,158189088
2020,4,158189087
2020,4,158189085
2020,3,158185927
2020,4,158185937
2020,4,158189122
2020,3,158186096
2020,4,158189148
2020,4,158186043
2020,4,158189250
2020,3,158189215
2020,4,158189208
2020,4,158186056
2020,4,158191348
2020,3,158189241
2020,4,158189248
2020,4,158186101
2020,4,158186081
2020,4,158186097
2020,4,158189299
2020,4,158189285
2020,4,158189311
2020,4,158189395
2020,4,158191234
2020,3,158189305
2020,4,158189381
2020,4,158189372
2020,4,158189436
2020,4,158191338
2020,4,158189460
2020,4,158191277
2020,4,158191233
2020,4,158189351
2020,4,158189391
2020,4,158191265
2020,4,158189527
2020,4,158191307
2020,4,158189409
2020,4,158189403
2020,3,158189419
2020,4,158189477
2020,4,158191378
2020,4,158189533
2020,4,158189554
2020,1,158189558
2020,4,158189505
2020,4,158191449
2020,4,158191602
2020,4,158191647
2020,4,158189522
2020,4,158191458
2020,4,158191457
2020,4,158191617
2020,4,158191536
2020,4,158191698
2020,4,158191526
2020,4,158191525
2020,4,158189614
2020,4,158191699
2020,4,158191687
2020,4,158191630
2020,4,158191637
2020,4,158191762
2020,4,158191697
2020,4,158189742
2020,4,158189749
2020,4,158191765
2020,4,158189830
2020,4,150257664
2020,4,150249563
2020,4,150249642
2020,4,150250100
2020,4,150250201
2020,4,150258323
2020,4,150258425
2020,4,150250435
2020,4,150250535
2020,1,150250766
2020,4,150258742
2020,4,150250884
2020,4,150263623
2020,4,150261035
2020,4,150263633
2020,4,150263649
2020,4,150263660
2020,4,150263665
2020,4,150261070
2020,4,150263695
2020,4,150263700
2020,4,150263705
2020,4,150261129
2020,4,150263734
2020,4,150263738
2020,4,150266207
2020,4,150263758
2020,4,150263761
2020,4,150263771
2020,4,150263781
2020,4,150263791
2020,4,150263790
2020,4,150263799
2020,4,150263801
2020,4,150266284
2020,4,150263806
2020,4,150263807
2020,4,150266286
2020,4,150263813
2020,4,150266287
2020,4,150266293
2020,4,150263821
2020,4,150263824
2020,4,150263825
2020,4,150263880
2020,4,150263892
2020,4,150263907
2020,4,150266433
2020,4,150266435
2020,4,150263920
2020,4,150263921
2020,3,150263923
2020,4,150263925
2020,4,150263926
2020,4,150263930
2020,4,150263931
2020,4,150266457
2020,4,150263934
2020,3,150263935
2020,3,150263936
2020,4,150263948
2020,4,150263966
2020,4,150263974
2020,4,150264000
2020,4,150266529
2020,4,150264008
2020,4,150264021
2020,4,150264032
2020,4,150264034
2020,4,150264054
2020,4,150264077
2020,4,150264078
2020,4,150264087
2020,4,150264098
2020,4,150264113
2020,4,150264197
2020,4,150264203
2020,4,150266955
2020,4,150264403
2020,4,150264404
2020,4,150264410
2020,4,150264415
2020,4,150264420
2020,4,150264422
2020,4,150264423
2020,4,150264547
2020,3,150264552
2020,4,150264578
2020,4,150264726
2020,4,150264731
2020,4,150264779
2020,4,150267466
2020,4,150264837
2020,4,150264870
2020,4,150264881
2020,4,150264883
2020,4,150264885
2020,4,150264889
2020,4,150264891
2020,4,150264896
2020,4,150264902
2020,3,150264906
2020,4,150264923
2020,4,150264930
2020,4,150264998
2020,4,150265005
2020,4,150265008
2020,4,150265065
2020,4,150267664
2020,4,150267691
2020,4,150265117
2020,4,150265116
2020,4,150265124
2020,4,150265139
2020,4,150265146
2020,4,150265181
2020,4,150265197
2020,4,150265201
2020,4,150265244
2020,4,150265247
2020,4,150265262
2020,4,150267786
2020,4,150265356
2020,4,150265362
2020,4,150265365
2020,4,150265378
2020,4,150265459
2020,4,150265474
2020,4,150265481
2020,4,150265492
2020,4,150267904
2020,4,150265498
2020,4,150265508
2020,4,150267914
2020,4,150265534
2020,4,150267943
2020,4,150265591
2020,4,150265611
2020,4,150265655
2020,4,150265658
2020,4,150265724
2020,4,150265734
2020,4,150265742
2020,4,150257221
2020,4,150257248
2020,4,150257369
2020,3,150249356
2020,1,150249356
2020,4,150257507
2020,4,150257534
2020,4,150257765
2020,4,150249783
2020,4,150250088
2020,3,150250135
2020,4,150250334
2020,1,150258414
2020,4,150258480
2020,4,150258548
2020,4,150258597
2020,4,150250672
2020,1,150250800
2020,4,150258773
2020,4,150248938
2020,4,150249220
2020,4,150251156
2020,1,150257412
2020,4,150249309
2020,4,150257687
2020,4,150249870
2020,4,150258051
2020,3,150250086
2020,4,150250366
2020,4,150250364
2020,4,150250365
2020,3,150258367
2020,4,150250434
2020,4,150250607
2020,4,150250631
2020,4,150250632
2020,4,150250645
2020,4,150258621
2020,4,150258659
2020,4,150250906
2020,4,150250907
2020,1,150250959
2020,4,150258810
2020,4,150251009
2020,4,150258907
2020,4,150251152
2020,4,150261317
2020,4,150259073
2020,4,150261426
2020,2,150261018
2020,4,150263654
2020,4,150263670
2020,4,150263675
2020,4,150261089
2020,4,150263681
2020,4,150263710
2020,4,150263712
2020,4,150263715
2020,3,150263717
2020,1,150263730
2020,4,150261168
2020,4,150263747
2020,4,150263766
2020,4,150263767
2020,4,150263768
2020,4,150263774
2020,4,150263777
2020,4,150263785
2020,4,150263786
2020,4,150263794
2020,4,150263795
2020,4,150263811
2020,4,150263823
2020,4,150263828
2020,4,150263830
2020,4,150263829
2020,4,150263835
2020,4,150266311
2020,4,150266313
2020,4,150266312
2020,4,150266355
2020,4,150263861
2020,4,150263873
2020,4,150266377
2020,4,150263883
2020,4,150266467
2020,4,150263962
2020,4,150263990
2020,4,150263992
2020,4,150263997
2020,4,150266527
2020,4,150264009
2020,4,150264010
2020,4,150264039
2020,4,150264065
2020,4,150264084
2020,4,150264106
2020,4,150264110
2020,4,150264138
2020,4,150264140
2020,3,150264141
2020,4,150264145
2020,4,150264150
2020,4,150266661
2020,4,150266671
2020,4,150264178
2020,4,150264183
2020,4,150264198
2020,4,150266734
2020,4,150264209
2020,4,150266766
2020,4,150264247
2020,4,150264250
2020,4,150264251
2020,4,150264255
2020,4,150264272
2020,4,150264274
2020,4,150264286
2020,4,150264301
2020,4,150266864
2020,4,150264334
2020,3,150264388
2020,4,150264387
2020,4,150264417
2020,4,150264427
2020,4,150266985
2020,4,150267013
2020,4,150264455
2020,4,150267032
2020,4,150264459
2020,4,150267054
2020,4,150267086
2020,4,150264494
2020,4,150264507
2020,4,150264508
2020,4,150264511
2020,4,150264512
2020,4,150264521
2020,4,150264528
2020,4,150267184
2020,4,150264540
2020,4,150264543
2020,4,150264563
2020,4,150264565
2020,4,150267255
2020,4,150264626
2020,4,150264641
2020,4,150264653
2020,4,150264652
2020,4,150264656
2020,4,150264677
2020,4,150267350
2020,4,150264683
2020,4,150264691
2020,4,150264697
2020,4,150264702
2020,4,150267421
2020,4,150264773
2020,4,150264775
2020,4,150264778
2020,4,159688412
2020,4,159688418
2020,4,158217249
2020,4,158217253
2020,4,156469362
2020,4,156473409
2020,4,158221345
2020,4,158221346
2020,4,156469425
2020,4,158217294
2020,4,156469448
2020,4,158221458
2020,4,156473529
2020,4,156473525
2020,4,158217320
2020,4,156469538
2020,4,158217324
2020,4,156473584
2020,1,158217329
2020,4,158217342
2020,4,156473607
2020,4,158217356
2020,4,156469573
2020,4,156473621
2020,4,156473625
2020,4,156473624
2020,4,156473623
2020,4,156473640
2020,4,156469596
2020,4,156469599
2020,4,156473648
2020,4,156469605
2020,4,156473670
2020,4,156469620
2020,4,156473685
2020,4,156469639
2020,4,156473716
2020,4,156473724
2020,4,156469647
2020,4,156473736
2020,4,156469656
2020,4,156469657
2020,4,156469664
2020,4,156469667
2020,4,156469668
2020,4,156473761
2020,4,156473764
2020,4,156473762
2020,4,156473780
2020,4,156469700
2020,4,156469701
2020,4,156469702
2020,4,156469705
2020,4,156473810
2020,4,156469723
2020,4,156469732
2020,4,156469756
2020,4,156473828
2020,4,156469763
2020,4,156469764
2020,4,156469769
2020,4,156473848
2020,4,156469776
2020,4,156469777
2020,4,156469774
2020,4,156473862
2020,4,156473870
2020,4,156469789
2020,4,156469805
2020,4,156469811
2020,4,156473890
2020,1,158217366
2020,4,158221561
2020,4,158217382
2020,4,158217384
2020,1,158217385
2020,4,158217387
2020,4,158217398
2020,4,158217400
2020,4,158221592
2020,4,158217404
2020,4,158217411
2020,4,158217415
2020,4,158217437
2020,4,158217444
2020,4,158217451
2020,4,158217459
2020,4,158221689
2020,4,158217484
2020,4,158217483
2020,4,158221721
2020,4,158221727
2020,4,158221730
2020,4,158217495
2020,4,158217500
2020,4,158221752
2020,4,158217511
2020,4,158217509
2020,4,158217518
2020,4,158217525
2020,3,158217530
2020,4,158221768
2020,4,158221774
2020,4,158217539
2020,4,158221784
2020,4,158217548
2020,4,158217552
2020,4,158221795
2020,4,158221805
2020,4,158217562
2020,4,158221826
2020,4,158217575
2020,4,158217576
2020,4,158221844
2020,4,158221845
2020,4,158221846
2020,4,158217593
2020,4,158221862
2020,4,158217606
2020,3,156455199
2020,3,156455198
2020,4,156455203
2020,4,156455205
2020,4,156455206
2020,4,156455211
2020,4,156464023
2020,4,156464028
2020,4,156455216
2020,4,156464035
2020,4,156464034
2020,4,156455214
2020,1,156455261
2020,1,156455259
2020,4,156464091
2020,4,156455301
2020,4,156455319
2020,4,156455348
2020,4,156464139
2020,2,156455360
2020,3,156455336
2020,1,156455345
2020,3,156455345
2020,1,156464145
2020,3,156464145
2020,3,156455357
2020,3,156455355
2020,4,156464168
2020,4,156464158
2020,4,156464157
2020,4,156464178
2020,4,156464182
2020,4,156455375
2020,4,156464208
2020,4,156464223
2020,4,156455414
2020,4,156455419
2020,4,156455431
2020,2,156455444
2020,4,156455436
2020,4,156455439
2020,4,156464315
2020,4,156464307
2020,4,156464301
2020,3,156464311
2020,3,156464312
2020,2,156464319
2020,4,156464306
2020,4,156464313
2020,4,156455458
2020,4,156455482
2020,4,156455476
2020,4,156464331
2020,4,156455490
2020,4,156464388
2020,3,156455495
2020,4,156464318
2020,3,156455483
2020,4,156455503
2020,4,156464361
2020,4,156464349
2020,4,156464363
2020,4,156455509
2020,3,156455499
2020,4,156464327
2020,4,156455517
2020,4,156464427
2020,4,156464472
2020,4,156464451
2020,4,156464397
2020,4,156464458
2020,4,156464323
2020,1,156455622
2020,4,156455542
2020,4,156455583
2020,1,156455590
2020,3,156455622
2020,4,156455632
2020,4,156464416
2020,4,156455579
2020,4,156455592
2020,4,156455576
2020,4,156455627
2020,4,156464434
2020,4,156455602
2020,4,156455603
2020,4,156455604
2020,4,156455621
2020,4,156464464
2020,4,156455618
2020,1,156455631
2020,3,156455631
2020,4,156455633
2020,4,156464474
2020,4,156464484
2020,4,156455609
2020,4,156464445
2020,4,156455613
2020,2,156464514
2020,4,156464492
2020,4,156455635
2020,4,156464519
2020,4,156455706
2020,4,156464525
2020,4,156464522
2020,4,156455639
2020,4,156464517
2020,4,156464521
2020,4,156464574
2020,4,156455663
2020,4,156455660
2020,4,156464535
2020,4,156455737
2020,4,156464539
2020,4,156455767
2020,4,156464552
2020,1,156455686
2020,4,156455690
2020,4,156464549
2020,4,156455679
2020,4,156464553
2020,4,156464540
2020,4,156455716
2020,4,156455751
2020,4,156464594
2020,4,156455744
2020,4,156455755
2020,4,156464572
2020,4,156464690
2020,2,156455753
2020,4,156464666
2020,4,156455771
2020,4,156464614
2020,4,156455774
2020,4,156455778
2020,4,156464596
2020,4,156464624
2020,4,156455773
2020,4,156455785
2020,2,156455792
2020,4,156455789
2020,4,156464724
2020,4,156455782
2020,4,156464620
2020,4,156464648
2020,3,156464650
2020,4,156455809
2020,4,156464621
2020,4,156455825
2020,4,156464718
2020,4,156464673
2020,4,156464681
2020,4,156464622
2020,4,156455882
2020,4,156464683
2020,1,156464688
2020,4,156464691
2020,4,156455853
2020,4,156464759
2020,4,156464684
2020,4,156455873
2020,4,156464717
2020,4,156464686
2020,4,156464687
2020,4,160426929
2020,4,160426977
2020,4,160427008
2020,4,160423686
2020,4,160423779
2020,1,160423807
2020,4,160423825
2020,4,160423837
2020,4,160427215
2020,4,160427212
2020,4,160427301
2020,4,160427333
2020,4,160427335
2020,4,160424017
2020,4,160424065
2020,4,160427373
2020,4,160427412
2020,4,160424106
2020,4,160427551
2020,4,160424254
2020,3,160427805
2020,4,160427809
2020,4,160427689
2020,4,160424356
2020,4,160427640
2020,4,160424436
2020,4,160424474
2020,4,160427846
2020,4,160424481
2020,4,160427843
2020,4,160427839
2020,4,160424476
2020,4,160424499
2020,4,160424496
2020,4,160424494
2020,4,160427891
2020,4,160427916
2020,4,158217611
2020,4,158217616
2020,4,156455210
2020,4,156464025
2020,4,158217617
2020,4,160427920
2020,3,156464112
2020,4,156464120
2020,4,156455344
2020,4,156455347
2020,4,156464411
2020,3,156464438
2020,4,156464457
2020,4,156464468
2020,4,156464501
2020,4,160427955
2020,4,156455748
2020,2,160427977
2020,4,156455776
2020,4,156464616
2020,4,156464644
2020,4,156455801
2020,4,156464669
2020,4,156455865
2020,4,156455868
2020,4,160428028
2020,2,156464818
2020,4,156456117
2020,2,156464805
2020,4,158221900
2020,4,156456104
2020,4,156464917
2020,1,156464940
2020,4,156466247
2020,4,156464962
2020,1,156464990
2020,3,156464990
2020,1,156464992
2020,3,156464992
2020,1,156464995
2020,3,156464995
2020,1,156466279
2020,3,156466279
2020,4,156465009
2020,4,156465080
2020,4,156465099
2020,4,156466426
2020,4,156465336
2020,4,156465268
2020,4,156465296
2020,4,156465346
2020,4,156466598
2020,4,156465606
2020,4,156465616
2020,4,156466706
2020,4,156465448
2020,4,156466749
2020,4,156465617
2020,4,156465681
2020,4,160428001
2020,4,156466886
2020,4,158221912
2020,4,156466904
2020,4,156466939
2020,4,156465777
2020,4,156465790
2020,1,156466995
2020,4,156465811
2020,4,156465841
2020,4,156467072
2020,3,156465915
2020,3,156465916
2020,3,156465913
2020,4,156465993
2020,4,156467149
2020,4,156467175
2020,4,156467246
2020,4,156466126
2020,3,156466107
2020,3,156466112
2020,3,156466113
2020,4,156466144
2020,4,156467288
2020,4,156467314
2020,4,158217638
2020,3,156471244
2020,3,156471243
2020,4,156467387
2020,3,156467367
2020,4,156467385
2020,4,158217648
2020,4,156471337
2020,4,156471342
2020,4,156471366
2020,4,156467528
2020,4,156467537
2020,4,156467552
2020,4,156471421
2020,3,156467589
2020,4,156467588
2020,4,156467626
2020,4,156467648
2020,4,156471528
2020,4,156471527
2020,3,156467667
2020,4,156471540
2020,4,158221932
2020,4,158221939
2020,4,156471592
2020,4,158221940
2020,4,158221958
2020,4,158221982
2020,4,158221997
2020,4,158222014
2020,4,158222035
2020,1,158222047
2020,4,158222051
2020,4,158222053
2020,4,158222067
2020,4,156471907
2020,4,158222126
2020,4,158222144
2020,4,158222181
2020,4,158222189
2020,4,158217817
2020,4,158217818
