"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2020,12,126644199,4.98,1,14493021
2020,12,126649755,3,1,14493074
2020,4,126645181,1,9,14487420
2020,4,126645182,2.2,1,14487421
2020,5,126645221,1,5,14487428
2020,17,126645486,1,9,14487448
2020,2,126645498,12,1,14487452
2020,5,126645753,5,1,14497482
2020,12,126645767,28.93,1,14497483
2020,2,126645769,1,1,14497484
2020,12,126646208,0.5,1,14497528
2020,12,126646299,0.5,1,14497534
2020,5,126646412,6,4,14497546
2020,4,126646606,2,1,14497563
2020,2,126646878,0.58,1,14497588
2020,17,126646914,1,9,14497594
2020,8,126646955,1,9,14497602
2020,8,126651084,26,9,14493181
2020,8,126647226,120,9,14497613
2020,5,126647419,2,1,14497623
2020,17,126647510,70,1,14497638
2020,4,126648020,1,1,14493263
2020,12,126648032,2,1,14497692
2020,11,126648090,3,1,14497699
2020,12,126648161,,,14497703
2020,12,126652038,2,1,14493271
2020,5,126648175,1,1,14497705
2020,12,126648179,2,4,14497706
2020,8,126648747,4,9,14497758
2020,8,126648757,1,7,14497759
2020,12,126652445,5,1,14493315
2020,11,126649209,2,9,14497797
2020,12,126649293,2,1,14497806
2020,4,126649410,2,1,14497818
2020,17,126654742,1,1,14497839
2020,11,126655126,1,9,14497871
2020,2,126655144,0.1,1,14497872
2020,2,126655376,30,1,14497893
2020,5,126655388,1,1,14497894
2020,1,126655936,2,1,14497940
2020,5,126656105,3,1,14497960
2020,1,126656225,0.5,1,14497976
2020,5,126656238,33.35,1,14497977
2020,5,126656610,1,1,14498022
2020,12,126656624,1,1,14498024
2020,12,126656760,10.41,1,14498033
2020,4,126656772,1,9,14498036
2020,12,126656800,0.09,1,14498038
2020,5,126656809,0.2,1,14498040
2020,5,126656818,1,1,14498041
2020,12,126657215,4,1,14498072
2020,1,126670246,1,1,14498323
2020,2,126668469,3,1,14494267
2020,12,126670471,1,1,14498350
2020,4,126670576,1,1,14498360
2020,12,126670640,0.01,1,14498368
2020,5,126670712,5,1,14498375
2020,5,126640178,9,1,14486917
2020,12,126640750,6,1,14486999
2020,5,126690321,0.003,3,14495780
2020,12,126690657,0.035,3,14499138
2020,5,126690316,4.373,3,14495777
2020,2,126690275,0.003,3,14495756
2020,12,126690284,0.001,3,14495761
2020,5,126690284,0.001,3,14495760
2020,4,126690284,0.001,3,14499097
2020,5,126690337,0.388,3,14495784
2020,5,126690345,0.035,3,14495787
2020,5,126686545,0.093,3,14499107
2020,2,127596738,,,14631175
2020,5,127593837,0.063,3,14625493
2020,5,127599665,14,1,14631321
2020,12,127598515,0.035,3,14631339
2020,11,127599335,14,9,14631435
2020,5,127604596,6.081,1,14631466
2020,4,126670294,1,1,14498328
2020,12,126670467,1,1,14498349
2020,5,126670662,43,1,14498372
2020,12,126670755,1.5,4,14498378
2020,11,126635444,3.2,1,14486991
2020,5,126635449,1.5,1,14492675
2020,5,126638776,1,1,14487295
2020,8,129359663,1,11,14973436
2020,12,129359663,1,11,14973437
2020,16,129359685,1,11,14973440
2020,12,127594738,1,7,14630808
2020,5,127594738,1,1,14630809
2020,5,127592949,,,14631001
2020,17,127593057,,,14631028
2020,17,127595858,,,14631044
2020,5,127593354,4.5,1,14625434
2020,2,127593288,,,14625423
2020,12,127596223,,,14631117
2020,4,127593420,,,14625450
2020,12,127593531,0.119,3,14631162
2020,5,127599861,2.892,3,14625594
2020,5,127600075,0.379,3,14631397
2020,5,127599157,2.118,1,14631426
2020,12,126640262,0.5,1,14492626
2020,12,127592397,,,14625259
2020,17,127595067,,,14630898
2020,17,127594956,,,14630873
2020,12,127594968,,,14625295
2020,5,127595666,1,11,14625366
2020,15,127593005,,,14631013
2020,5,127595847,2.7,1,14631042
2020,5,127593299,4.2,1,14625425
2020,12,127596303,,,14631132
2020,12,127596393,,,14631148
2020,4,127593788,,,14625488
2020,5,127594690,0.035,3,14630795
2020,16,127594703,11.33,1,14630800
2020,12,127594703,1.95,1,14630799
2020,5,127594821,1,1,14630840
2020,12,127594821,1,1,14630839
2020,12,127592557,,,14625296
2020,5,127592573,9.1,1,14625299
2020,17,127592573,88,1,14630879
2020,5,127595546,0.987,3,14630984
2020,5,127592934,0.07,3,14625350
2020,5,127595663,0.317,3,14625368
2020,5,127595825,1,1,14631037
2020,2,127593185,4,1,14625395
2020,12,127596066,0.5,1,14625406
2020,5,127596199,,,14631110
2020,12,127596238,,,14625432
2020,12,127596642,0.035,3,14631168
2020,16,127596642,63,9,14631169
2020,4,127593620,0.042,3,14625466
2020,17,127596636,10,9,14631167
2020,5,127593627,1.41,3,14625468
2020,5,127596836,,,14625481
2020,5,127594181,35,1,14625526
2020,5,127597514,9,1,14625528
2020,5,127597522,1,1,14631266
2020,5,127599577,1,1,14625564
2020,5,127599595,2.002,1,14625566
2020,5,127598394,0.564,3,14631326
2020,4,127599946,0.038,3,14631382
2020,12,127599946,0.017,3,14631385
2020,17,127600014,0.592,3,14625610
2020,8,127599135,2.276,3,14625621
2020,12,127599213,0.028,3,14631429
2020,5,127599229,0.393,3,14631430
2020,5,127600230,0.841,3,14631431
2020,12,127600230,1.267,3,14631432
2020,17,127604625,6.03,1,14625644
2020,5,127595789,3,1,14631034
2020,17,127595856,,,14631043
2020,5,127595888,1,11,14631053
2020,5,127596077,1,11,14631088
2020,5,127596084,42.2,1,14625408
2020,5,127596219,21,1,14631115
2020,5,127596308,1,11,14631134
2020,5,127596414,,,14631151
2020,1,127596493,0.024,3,14625460
2020,2,127598543,6,1,14631342
2020,5,127597539,30,1,14631268
2020,12,127598543,0.073,9,14631341
2020,8,127599400,0.01,1,14631449
2020,12,127598973,0.165,3,14631396
2020,12,127599038,0.148,3,14625618
2020,5,127604700,6.034,1,14631472
2020,4,127594629,1,1,14630779
2020,5,127594781,1,1,14630822
2020,4,127594781,2,1,14630821
2020,12,127594781,1,1,14625267
2020,5,127595589,17,3,14630997
2020,5,127595624,,,14631005
2020,12,127593046,1,1,14631020
2020,5,127593067,0.105,3,14625377
2020,5,127595909,5.5,1,14631058
2020,13,127595911,,,14631061
2020,7,127596032,,,14625403
2020,5,127595978,11.3,1,14625397
2020,5,127596017,,,14631079
2020,5,127596212,5,1,14631113
2020,5,127596233,,,14631120
2020,12,127596232,,,14631122
2020,12,127596231,,,14631121
2020,12,127593422,0.028,3,14625451
2020,8,127593422,0.105,3,14631140
2020,12,127593649,0.035,3,14631171
2020,4,127593649,0.035,3,14625472
2020,12,127596719,0.035,3,14631172
2020,12,127596910,0.07,3,14631193
2020,5,127597282,1,1,14625514
2020,5,127594213,,,14625530
2020,5,127599713,1.086,3,14625577
2020,2,127598942,,,14631395
2020,13,127599637,4,1,14631318
2020,5,127599637,8,1,14631317
2020,1,127599440,0.008,1,14631453
2020,5,127598762,0.846,3,14625599
2020,12,127598762,0.917,3,14631375
2020,5,127598832,0.141,3,14631386
2020,12,127599440,14,1,14631452
2020,13,127599440,473,7,14625640
2020,5,127597125,0.01,1,14631213
2020,16,127594171,5,1,14631260
2020,5,127597953,76.009,1,14631294
2020,5,129135378,0.5,3,14943836
2020,12,129136043,1,1,14948854
2020,5,127598288,0.074,3,14631319
2020,5,127598312,0.07,3,14631320
2020,5,127598522,0.116,3,14631340
2020,11,129133600,1,1,14943876
2020,5,127598717,20.691,3,14631367
2020,5,127599967,4.067,1,14625605
2020,12,127599024,0.013,1,14631405
2020,16,129133660,,,14948852
2020,5,129136920,1,1,14948892
2020,4,129139946,0.3,1,14943919
2020,5,129137059,80,4,14948900
2020,17,129137114,1,9,14948904
2020,5,129138153,6,4,14948942
2020,8,126638521,,,14487269
2020,4,126638548,1,1,14487271
2020,5,126638645,25,1,14487278
2020,5,126643334,20,1,14492936
2020,5,126639534,2,1,14487374
2020,5,126644505,34,1,14493054
2020,2,126644808,1,1,14487391
2020,4,126644813,0.2,1,14487392
2020,12,126644818,15,1,14487394
2020,4,126644845,2,1,14487398
2020,4,126644905,16,1,14487401
2020,12,126645097,0.3,1,14487415
2020,5,126645113,16,1,14487417
2020,8,126645194,1,9,14487422
2020,4,126645236,,,14487432
2020,5,126645256,1,1,14487433
2020,2,126645667,4,1,14497474
2020,5,126645778,832,1,14497486
2020,13,126645840,6,1,14497492
2020,5,126646000,2,1,14497506
2020,5,126650762,75,1,14497568
2020,12,126650795,7,3,14493160
2020,5,126646849,,,14497585
2020,4,126684624,1,11,14498684
2020,8,126681174,28,1,14498695
2020,12,126681174,2,1,14498694
2020,16,126685134,60,9,14494976
2020,5,126635018,116,1,14486942
2020,5,126640401,1,1,14486948
2020,4,126635106,0.2,1,14486951
2020,12,126640942,1,1,14487035
2020,16,126635821,3.5,9,14492712
2020,5,126636886,7,3,14487151
2020,5,127594815,1,1,14630836
2020,5,127595492,,,14630975
2020,12,127595876,1,11,14631050
2020,12,127593506,1,9,14631156
2020,4,127596947,0.388,3,14631194
2020,5,127596947,2.31,3,14625490
2020,12,127597241,,,14631229
2020,4,127600329,0.007,3,14625638
2020,5,127598572,6,1,14631346
2020,5,127598938,0.571,3,14631394
2020,12,127600329,0.035,3,14625639
2020,12,127604606,3.007,1,14631468
2020,5,127604606,1.075,1,14625643
2020,17,127604606,3.009,1,14631469
2020,5,127604723,7.014,1,14631477
2020,5,127600448,0.064,1,14631479
2020,2,127604800,2.092,1,14631483
2020,4,126637106,1,1,14492820
2020,5,126642000,3.7,1,14487186
2020,4,126684611,5,1,14498683
2020,5,126681162,1,1,14494788
2020,5,126681320,,,14494836
2020,5,126681338,1,9,14494839
2020,12,126684870,,,14494848
2020,12,126681394,,,14498754
2020,5,126684969,0.035,3,14494916
2020,16,126684969,0.105,3,14494917
2020,5,126684972,,,14498775
2020,5,126684992,5,1,14498779
2020,5,126681730,,,14494935
2020,2,126685023,0.105,3,14498784
2020,12,126681776,0.162,3,14494947
2020,17,126682048,,,14494990
2020,17,126682624,,,14495126
2020,8,126685195,19,1,14498813
2020,12,126682065,1,11,14498818
2020,5,126682070,4.7,1,14494997
2020,5,126685391,,,14498863
2020,13,126685559,,,14498902
2020,5,126685560,23.8,1,14498903
2020,16,126683030,0.536,3,14495185
2020,12,126685877,,,14498956
2020,5,126683731,0.236,3,14495312
2020,2,126685889,,,14495234
2020,5,126683389,0.001,1,14495243
2020,5,126683496,0.001,1,14495261
2020,12,126683496,0.001,1,14495262
2020,5,126683621,4.613,1,14495290
2020,5,126683819,0.176,3,14495330
2020,1,126683860,1.032,1,14495331
2020,2,126683860,2.087,1,14495332
2020,11,126683860,22,9,14499000
2020,5,126686156,0.001,1,14499002
2020,4,126686165,1,11,14495336
2020,4,126684018,0.003,3,14499010
2020,5,127593310,28.3,1,14631108
2020,5,127595713,,,14631016
2020,8,126641060,20,9,14492723
2020,1,126636039,0.5,1,14492734
2020,12,127594783,,,14630823
2020,5,127592598,1.5,1,14630889
2020,5,127595887,1,11,14625384
2020,17,127595893,,,14631054
2020,5,127596328,0.035,3,14631141
2020,5,127596421,0.07,3,14631152
2020,5,127596463,,,14631157
2020,1,127596884,0.257,3,14631190
2020,12,127596884,0.511,3,14631191
2020,5,127597364,,,14631241
2020,5,127597428,,,14631247
2020,5,127597569,,,14631271
2020,5,127597605,,,14631275
2020,5,127599053,18.079,1,14631413
2020,12,127599029,,,14631408
2020,12,127599053,0.051,1,14631412
2020,4,127599053,0.092,1,14631411
2020,12,127599126,0.008,3,14631421
2020,5,126634781,87,4,14486911
2020,12,126635040,1.6,1,14492640
2020,12,126635122,0.5,1,14486952
2020,5,126635511,10,1,14492683
2020,17,126641142,3.7,1,14487053
2020,5,126641674,1.2,1,14492788
2020,5,126641678,,,14492789
2020,5,126684755,,,14498717
2020,5,126684769,1,1,14498722
2020,8,126684778,,,14498723
2020,17,126685169,,,14498805
2020,2,126682988,,,14495182
2020,5,126682114,1,11,14495010
2020,5,126682114,26.5,1,14495009
2020,5,126685252,41,1,14498830
2020,15,126683419,5,9,14495250
2020,5,126683416,0.246,3,14495247
2020,17,126683419,0.001,1,14495249
2020,5,126683419,1.301,1,14495248
2020,5,126683431,0.811,3,14495253
2020,12,126683431,1,11,14495254
2020,13,126683460,,,14498968
2020,12,134572027,1,1,16070863
2020,5,134572027,2,1,16070864
2020,5,134567586,4.7,1,16071021
2020,5,134567566,1.2,1,16071013
2020,12,134572596,,,16071029
2020,8,134572781,8,9,16073617
2020,5,134572781,2,1,16071061
2020,17,134572781,72,9,16073616
2020,4,134572827,0.5,1,16071069
2020,4,134572827,2,5,16071073
2020,5,134573323,21.7,1,16073756
2020,5,134573056,25,1,16073677
2020,5,134574386,28,1,16071392
2020,5,134573852,,,16071308
2020,11,134580402,12,9,16071521
2020,13,134580562,21,9,16074102
2020,5,134580562,2,1,16074106
2020,2,134580562,2,1,16074105
2020,5,134580698,9.605,3,16074123
2020,12,134580714,12.527,3,16071548
2020,5,134580714,0.246,3,16074125
2020,5,134581058,,,16074186
2020,5,134576136,2.4,1,16071642
2020,5,134581680,105,1,16074261
2020,2,134581680,11,1,16074260
2020,16,134581680,2,1,16074262
2020,5,134583039,0.076,1,16074403
2020,17,134583134,36.135,1,16071830
2020,4,134586951,1,9,16072236
2020,12,134586951,1,9,16072235
2020,17,134587000,1,1,16072239
2020,8,134587032,,,16072254
2020,8,134587039,1,9,16072255
2020,5,134587166,9,4,16072262
2020,5,134592612,17,4,16074846
2020,5,134592687,9,4,16074856
2020,12,134592812,1,9,16074869
2020,8,134593126,4,9,16072326
2020,5,134593126,3,1,16074899
2020,11,134593196,28,1,16074904
2020,8,134587883,6,1,16074921
2020,5,134587883,3.5,1,16072350
2020,12,134587946,1,1,16074928
2020,12,134593592,3,1,16074940
2020,5,134588095,15,1,16072360
2020,4,134588619,0.1,1,16074988
2020,5,134594325,1,3,16074998
2020,2,134589029,1,1,16072445
2020,5,134599647,5,1,16077486
2020,2,134595351,2,1,16075065
2020,4,134601297,1,1,16077542
2020,5,134601396,10,4,16077546
2020,17,134596530,1,1,16075143
2020,5,134596530,0.5,1,16075144
2020,5,134602190,1,1,16077601
2020,5,134597442,2,1,16075212
2020,5,134603199,1,3,16077671
2020,5,134603396,121,1,16077688
2020,12,134603721,1.5,1,16077704
2020,5,134603721,1,1,16077705
2020,5,134604056,1,1,16077719
2020,11,134604088,2,1,16077722
2020,12,134599217,1,1,16075299
2020,13,134599217,2,1,16075300
2020,5,134599323,7,1,16075303
2020,17,134599470,5,1,16075310
2020,12,134609577,3,1,16075313
2020,12,134609679,1,1,16075321
2020,2,134609801,,,16077765
2020,5,134610069,1,1,16075351
2020,4,134610488,2,7,16075378
2020,8,135980315,1,1,16313176
2020,15,135980578,3.1,1,16308486
2020,5,135980578,905.5,1,16308485
2020,12,135979384,1,1,16308615
2020,15,135979384,1,9,16308617
2020,18,135979384,,,16313320
2020,2,135984813,2,9,16308681
2020,5,135984813,3.809,3,16308682
2020,12,135982567,0.042,3,16308821
2020,5,135985929,,,16313631
2020,5,135984006,14.1,1,16313849
2020,16,135984156,1,9,16313898
2020,4,135987964,,,16309358
2020,8,135992979,12.1,1,16309648
2020,12,135993186,0.088,3,16314345
2020,12,135993255,0.019,3,16309681
2020,5,135996254,0.141,3,16314382
2020,5,135993494,0.176,3,16314398
2020,5,135993526,0.017,3,16309735
2020,5,134570726,13,1,16073206
2020,5,134572707,2,1,16071051
2020,17,134566140,1,11,16070737
2020,8,134566140,1,11,16073293
2020,12,134566140,1,11,16073291
2020,5,134566341,12,1,16070770
2020,5,134573200,25,1,16073722
2020,12,134572707,1,1,16071050
2020,5,134567952,5.5,1,16073627
2020,15,134573200,4,1,16071182
2020,17,134579592,4,9,16071412
2020,11,134575253,,,16074031
2020,12,134575253,,,16071485
2020,12,134580364,0.098,3,16071508
2020,5,134580364,0.141,3,16071504
2020,17,134580364,3.5,9,16074066
2020,12,134575874,0.296,3,16071575
2020,5,134580928,116.398,1,16074160
2020,16,134581635,0.2,1,16074253
2020,8,134582869,1,1,16074386
2020,2,134578831,,,16071881
2020,2,134578832,0.001,1,16071882
2020,17,134578836,1,1,16074498
2020,4,134578852,0.5,1,16071895
2020,12,134578854,1,1,16071896
2020,5,134578880,2,4,16071908
2020,17,134578905,2,9,16071917
2020,4,134578911,,,16071918
2020,5,134578920,1,1,16071920
2020,1,134578921,1,1,16071921
2020,5,134578945,4,4,16071930
2020,8,134579001,2,2,16071932
2020,8,134579053,5,4,16071939
2020,15,134565744,21,1,16070646
2020,16,134566618,12.16,1,16070800
2020,5,134566775,1,1,16070820
2020,5,134571707,1,9,16073384
2020,16,134571707,1,9,16073383
2020,17,134571880,1,1,16073412
2020,5,134571880,3.5,1,16073413
2020,9,134572087,1.1,1,16073463
2020,5,134567538,321,1,16071001
2020,12,134568242,0.002,1,16073703
2020,5,134573552,42,1,16071239
2020,5,134573860,,,16073847
2020,16,134569370,1,1,16073934
2020,12,134569238,1.2,1,16071368
2020,5,134569569,45,1,16071407
2020,4,134574511,1,1,16073955
2020,5,134574714,,,16073976
2020,1,134579712,1,1,16073982
2020,1,134580062,0.088,3,16071479
2020,5,134580315,8,1,16074058
2020,17,134580744,,,16071556
2020,5,134575956,3.6,1,16071594
2020,5,134580940,3.5,1,16074161
2020,1,134581510,,,16074238
2020,5,134581762,13.9,1,16071695
2020,16,134581762,7.8,1,16074271
2020,5,134582142,1.8,1,16074306
2020,5,134577970,0.073,3,16071820
2020,5,134565686,24,1,16073166
2020,15,134565822,1,11,16070672
2020,5,134571090,,,16070739
2020,5,134566490,5.4,1,16070787
2020,5,134571794,8.58,1,16073397
2020,5,134568926,,,16073842
2020,5,134567371,3.9,1,16070946
2020,5,134567601,233,1,16073574
2020,8,134567805,,,16071052
2020,13,134568050,4,9,16073648
2020,18,134568050,,,16073650
2020,12,134568050,5,1,16071096
2020,17,134568839,4.5,1,16073824
2020,8,134568839,0.01,1,16073823
2020,12,134568908,1,11,16071292
2020,5,134579750,5.2,1,16071436
2020,12,134580077,,,16074026
2020,4,134580077,,,16074025
2020,12,134580185,0.003,3,16071492
2020,12,134575657,0.3,1,16074112
2020,12,134580625,0.035,3,16071538
2020,11,134581320,5.996,3,16074219
2020,2,134576372,1,1,16071658
2020,5,134577203,1.068,1,16074320
2020,13,134577203,2.056,1,16074321
2020,17,134577203,0.004,1,16071743
2020,16,134577529,0.034,3,16071782
2020,5,134577748,0.001,1,16074378
2020,8,134577748,30,9,16071797
2020,17,134577748,14,1,16071798
2020,5,134565495,5,1,16073140
2020,2,134565495,0.3,1,16070582
2020,12,134566129,2,9,16070735
2020,12,134571130,,,16070742
2020,12,134571372,13.3,1,16073341
2020,5,134571372,4.2,1,16070782
2020,5,134572035,0.1,1,16073439
2020,12,134574320,4,1,16073933
2020,17,134568581,22,9,16073776
2020,5,134568581,2.5,1,16071226
2020,4,134568581,2.5,1,16073775
2020,8,134574204,10,1,16071377
2020,12,134574204,1,1,16071378
2020,12,134569575,1.3,1,16073950
2020,5,134580067,0.176,3,16074023
2020,5,134575794,0.1,1,16071558
2020,12,134580875,0.095,3,16071580
2020,2,134575959,1,1,16074156
2020,11,134575959,28.6,1,16074157
2020,5,134581100,54,1,16074196
2020,8,134577130,0.7,1,16074312
2020,5,134577130,25.4,1,16074311
2020,16,134577130,2.6,1,16074313
2020,5,134577272,17.004,1,16071758
2020,5,135978355,0.077,3,16308450
2020,5,135978676,0.98,1,16308527
2020,12,135978779,0.001,3,16313261
2020,5,135981045,0.074,3,16313268
2020,16,135981045,1,9,16313269
2020,5,135979388,,,16313325
2020,5,135986054,0.07,3,16308965
2020,5,135986375,5.1,1,16309069
2020,13,135984172,,,16309213
2020,5,135984221,,,16309221
2020,2,135984111,,,16313882
2020,12,135984344,2.4,1,16309235
2020,5,135987262,0.5,1,16309259
2020,5,135989668,0.8,1,16309299
2020,12,135989668,1.3,1,16313976
2020,17,135990325,8,9,16309394
2020,5,135990592,,,16314116
2020,12,135991390,0.01,3,16309534
2020,5,135991705,,,16309560
2020,5,135994667,0.645,3,16314233
2020,12,135995776,0.007,3,16309639
2020,16,135995288,4,1,16309613
2020,12,135995288,1,1,16309612
2020,5,135995288,3,1,16309611
2020,5,135995676,0.34,1,16314303
2020,12,135995960,2.6,1,16314335
2020,5,135995960,3,1,16309664
2020,8,135995960,88,1,16314334
2020,5,135996624,,,16314511
2020,5,135996670,0.141,3,16314534
2020,12,135996690,0.169,7,16314549
2020,5,135996898,1,3,16314579
2020,8,135994092,17.5,9,16309868
2020,5,135994408,15,4,16309877
2020,4,134565841,,,16073231
2020,5,134570817,20,1,16073232
2020,8,134571327,1,9,16073330
2020,5,134571607,10,1,16070807
2020,5,134571837,2,9,16073406
2020,16,134571837,2,9,16073402
2020,5,134566969,2,9,16073414
2020,5,134571940,1.8,1,16073423
2020,16,134567301,143,9,16070921
2020,16,134572319,1.8,1,16070950
2020,5,134572661,,,16073595
2020,12,134567891,1.7,1,16071062
2020,5,134568427,4.4,1,16073747
2020,12,134568694,,,16071240
2020,12,134568905,11.6,1,16073837
2020,5,134573974,5.2,1,16073882
2020,12,134574552,0.3,1,16073959
2020,4,134580983,1.65,1,16071598
2020,1,134580983,10.08,1,16074164
2020,12,134576038,0.01,1,16074172
2020,5,134576038,0.01,1,16074173
2020,5,134581757,4,1,16074269
2020,5,134577847,23.002,1,16071807
2020,12,134566141,1,1,16070734
2020,5,134566141,1.9,1,16070736
2020,5,134567904,1.5,1,16071066
2020,5,134567505,,,16070989
2020,4,134567859,0.05,6,16071059
2020,16,134567904,5,9,16071067
2020,17,134572874,,,16073636
2020,12,134568019,7.3,1,16073641
2020,5,134568357,,,16073730
2020,12,134568367,0.5,1,16071189
2020,15,134573404,2,9,16073763
2020,5,134573814,,,16073843
2020,5,134568988,23.9,1,16073849
2020,12,134569053,0.6,1,16073872
2020,5,134569288,7.9,1,16073926
2020,8,134569288,2,1,16073925
2020,2,134574841,16.9,1,16071433
2020,5,134574841,6.3,1,16071434
2020,5,134580127,1,11,16074034
2020,12,134580295,0.017,3,16074055
2020,4,134580652,0.001,3,16074118
2020,12,134576121,2.5,1,16071640
2020,5,134581308,,,16074216
2020,5,134581317,8,1,16071650
2020,12,134576509,5.3,1,16071675
2020,2,134576509,0.5,1,16074250
2020,12,134576721,4,1,16074272
2020,17,134576721,14,9,16074273
2020,12,134577343,0.005,3,16074343
2020,5,135797932,0.035,3,16262280
2020,17,135798036,,,16262315
2020,5,135802519,1.132,3,16262338
2020,12,135798624,0.007,3,16268280
2020,5,135802615,0.4,1,16268237
2020,5,135798428,8.8,1,16268262
2020,4,135798631,2,1,16262420
2020,5,135798672,45.4,1,16262427
2020,12,135802924,1.019,3,16268293
2020,5,135798815,,,16262452
2020,17,135799176,,,16272504
2020,17,135803307,10,9,16272523
2020,5,135803307,2,1,16272522
2020,5,135799386,1,11,16272531
2020,17,135799399,,,16268384
2020,5,135803477,16.5,1,16268387
2020,5,135799448,0.388,3,16272546
2020,5,135803540,,,16272562
2020,17,135804675,1,11,16272596
2020,5,135804675,20.846,3,16268422
2020,12,135804734,,,16272609
2020,12,135803722,,,16272606
2020,4,135803845,0.001,3,16272687
2020,4,135803865,0.033,7,16268496
2020,12,135805091,0.001,1,16272710
2020,13,135805188,0.098,3,16272746
2020,12,135805188,0.095,3,16268520
2020,12,135803902,1,11,16272718
2020,5,135803983,5.573,3,16268526
2020,5,135804020,0.19,3,16272779
2020,12,135805515,0.5,1,16272818
2020,12,135804280,0.141,3,16272843
2020,5,135804299,26.578,3,16268569
2020,12,135809724,0.158,3,16272890
2020,5,135809724,0.112,3,16272889
2020,12,135806194,0.008,3,16272912
2020,12,135809979,0.148,3,16268702
2020,5,135810027,2.529,3,16268711
2020,5,135810126,0.161,3,16272974
2020,5,135806545,0.447,3,16272979
2020,4,135806552,0.003,3,16268738
2020,5,135806552,4.867,3,16268739
2020,8,135806552,0.105,3,16268740
2020,5,135810168,0.567,3,16268743
2020,12,134565740,0.01,1,16070642
2020,15,134570792,35,1,16070661
2020,5,134571120,1.5,1,16073294
2020,16,134571466,7,9,16073353
2020,4,134567353,0.5,1,16070938
2020,5,134567116,101,1,16073449
2020,17,134567116,2,9,16070875
2020,12,134572067,1,1,16070880
2020,16,134572067,46,9,16070881
2020,5,134572067,1,1,16073452
2020,5,134567383,,,16070951
2020,12,134572362,1,1,16073542
2020,12,134572422,1,9,16070985
2020,4,134572422,1.4,1,16073552
2020,5,134567754,,,16071045
2020,4,134572850,0.1,1,16073629
2020,5,134572850,21.3,1,16071074
2020,12,134568176,0.4,1,16071140
2020,5,134568237,4.49,3,16073699
2020,5,134573277,4.4,1,16071199
2020,12,134568801,5,1,16073813
2020,5,134568801,1.2,1,16073815
2020,8,134573949,1,9,16073877
2020,17,134573949,1,9,16073878
2020,4,134579630,1,1,16073975
2020,12,134579630,1,1,16073972
2020,5,134580003,5,1,16074015
2020,5,134575196,0.035,3,16071475
2020,12,134580236,0.003,3,16074041
2020,2,134580881,6,1,16071584
2020,17,134576086,20,1,16074195
2020,5,134576086,99,1,16074194
2020,2,134576086,3,1,16071634
2020,12,134582196,0.49,1,16071736
2020,5,134578210,0.09,1,16074419
2020,5,134578247,0.005,1,16074421
2020,8,134583668,0.01,1,16074443
2020,16,134583668,2.062,1,16071844
2020,5,134583668,0.088,1,16071843
2020,5,134583760,10.09,1,16074448
2020,17,134578843,,,16071888
2020,5,134578845,8,4,16071890
2020,1,134578850,1,1,16071893
2020,17,134578938,,,16071927
2020,5,134579037,3,4,16071935
2020,17,134579048,3,9,16071937
2020,5,134579048,0.8,3,16071936
2020,5,136745698,1,1,16427981
2020,5,136716900,,,16428007
2020,5,136745771,,,16428010
2020,16,136716919,,,16457750
2020,4,136745820,0.96,1,16457770
2020,5,136745865,0.035,3,16457785
2020,5,136745928,108.85,1,16457809
2020,5,136745922,2,3,16428059
2020,2,136746078,,,16428098
2020,5,136717301,0.123,3,16457861
2020,5,136746251,0.035,3,16428143
2020,12,136746251,1,11,16457890
2020,12,136746258,1,11,16457897
2020,5,136746258,1,11,16428147
2020,16,136746512,2,9,16428229
2020,5,136746414,83.2,1,16457936
2020,5,136746460,1,11,16457945
2020,16,136746512,15,1,16428230
2020,5,136746512,3.5,1,16428228
2020,5,136717667,32,1,16428242
2020,12,136746651,1.8,1,16428263
2020,4,136746716,0.5,1,16457998
2020,8,136746780,46,9,16428306
2020,12,136746780,53.4,1,16428307
2020,5,136746780,3,1,16428301
2020,5,136717949,1,11,16458048
2020,5,136746855,,,16458051
2020,8,136717978,,,16458060
2020,5,136746914,,,16458070
2020,16,136746930,2.4,1,16458077
2020,5,136746940,1,11,16428348
2020,16,136718051,0.01,1,16458080
2020,5,136718067,0.2,1,16428355
2020,12,136718146,15.7,1,16428377
2020,5,136747085,0.1,1,16458113
2020,5,136747133,3.1,1,16428387
2020,12,136747133,0.3,1,16428386
2020,16,136747133,3.22,1,16458116
2020,12,136747242,0.32,1,16428396
2020,12,136747317,0.33,1,16428401
2020,5,135802336,162.6,1,16268136
2020,8,135802336,8.4,1,16268135
2020,2,135802361,2.4,1,16268154
2020,5,135802361,2.5,1,16268153
2020,5,135798154,,,16262354
2020,14,135798199,2,9,16262357
2020,8,135802726,,,16268259
2020,12,135798746,0.021,3,16262440
2020,12,135803050,0.003,3,16268322
2020,5,135798975,,,16272482
2020,12,135799060,0.07,3,16272495
2020,4,135803189,,,16268351
2020,12,135804694,0.423,3,16272601
2020,16,135804794,0.02,1,16268450
2020,5,135804794,0.001,1,16268448
2020,12,135804794,0.001,1,16268449
2020,12,135803841,1,11,16268490
2020,5,135803841,1,11,16268489
2020,16,135803959,0.599,3,16268522
2020,12,135803959,5,9,16268519
2020,5,135803959,1.375,3,16268518
