"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2020,21,162211958
2020,21,162216424
2020,21,162216428
2020,21,162212030
2020,21,162212049
2020,21,162212080
2020,21,162212127
2020,21,162212159
2020,21,162216693
2020,21,162212194
2020,21,162212209
2020,21,162216848
2020,21,162216849
2020,21,162212425
2020,21,162212453
2020,21,162212455
2020,21,162216945
2020,21,162212491
2020,21,162212509
2020,21,162212530
2020,21,162217023
2020,21,162212651
2020,21,162212986
2020,21,162213263
2020,21,162213071
2020,21,162213145
2020,21,162213181
2020,21,162217839
2020,21,162217896
2020,21,162217931
2020,21,162213610
2020,21,162213624
2020,21,162213652
2020,21,162218184
2020,21,162213751
2020,21,162213838
2020,21,162214077
2020,21,162218427
2020,21,162218461
2020,21,162214111
2020,21,162218573
2020,21,162218603
2020,21,162218621
2020,21,162214168
2020,21,162214171
2020,21,162214181
2020,21,162218619
2020,21,162214249
2020,21,162218738
2020,21,162218768
2020,21,162214304
2020,21,162214332
2020,21,162218808
2020,21,162214355
2020,21,162214513
2020,21,162214567
2020,21,162219097
2020,21,162219262
2020,21,162219431
2020,21,162215138
2020,21,162215134
2020,21,162215155
2020,21,162215217
2020,21,162220111
2020,21,162219895
2020,21,162215381
2020,21,162215519
2020,21,162220134
2020,21,162220133
2020,21,162215553
2020,21,162220321
2020,21,162215778
2020,21,162220667
2020,21,162220622
2020,21,162220660
2020,21,162221364
2020,21,162221379
2020,21,162221471
2020,21,162221557
2020,21,162221648
2020,21,162226325
2020,21,162226323
2020,21,162226498
2020,21,162226536
2020,21,162226680
2020,21,162226692
2020,21,162226797
2020,21,162222387
2020,21,162226902
2020,21,162206548
2020,21,162201756
2020,21,162201772
2020,21,162206855
2020,21,162206877
2020,21,162206878
2020,21,162206876
2020,21,162206870
2020,21,162206871
2020,21,162206906
2020,21,162206921
2020,21,162206934
2020,21,162206972
2020,21,162206966
2020,21,162206939
2020,21,162206935
2020,21,162207075
2020,21,162201864
2020,21,162207124
2020,21,162201871
2020,21,162201960
2020,21,162201988
2020,21,162207381
2020,21,162207471
2020,21,162202222
2020,21,162202233
2020,21,162202419
2020,21,162202520
2020,21,162208245
2020,21,162202989
2020,21,162203153
2020,21,162203196
2020,21,162208555
2020,21,162208575
2020,21,162208654
2020,21,162203413
2020,21,162203425
2020,21,162203479
2020,21,162203486
2020,21,162208985
2020,21,162209212
2020,21,162203967
2020,21,162209638
2020,21,162204433
2020,21,162209748
2020,21,162209760
2020,21,162209774
2020,21,162209772
2020,21,162204575
2020,21,162204697
2020,21,162210140
2020,21,162210237
2020,21,162210258
2020,21,162204920
2020,21,162204941
2020,21,162204943
2020,21,162210441
2020,21,162210647
2020,21,162210646
2020,21,162205265
2020,21,162205733
2020,21,162205444
2020,21,162206103
2020,21,162205908
2020,21,162211622
2020,21,162216218
2020,21,162216200
2020,21,162216201
2020,21,162211652
2020,21,162216251
2020,21,162211731
2020,21,162216297
2020,21,162211840
2020,21,162211880
2020,21,162211889
2020,21,162216444
2020,21,162216559
2020,21,162212060
2020,21,162212075
2020,21,162216596
2020,21,162212126
2020,21,162216681
2020,21,162212175
2020,21,162216707
2020,21,162212218
2020,21,162216870
2020,21,162212528
2020,21,162217123
2020,21,162212691
2020,21,162217360
2020,21,162217532
2020,21,162213119
2020,21,162217689
2020,21,162213149
2020,21,162217609
2020,21,162213037
2020,21,162217776
2020,21,162213396
2020,21,162213298
2020,21,162213371
2020,21,162218019
2020,21,162218033
2020,21,162218042
2020,21,162218056
2020,21,162213542
2020,21,162218225
2020,21,162218234
2020,21,162218244
2020,21,162218252
2020,21,162213935
2020,21,162213977
2020,21,162213988
2020,21,162214068
2020,21,162218566
2020,21,162218577
2020,21,162214166
2020,21,162214213
2020,21,162218691
2020,21,162218769
2020,21,162214549
2020,21,162219137
2020,21,162202349
2020,21,162202613
2020,21,162208176
2020,21,162202995
2020,21,162208396
2020,21,162208405
2020,21,162203163
2020,21,162208589
2020,21,162203541
2020,21,162203530
2020,21,162203528
2020,21,162203532
2020,21,162203647
2020,21,162203659
2020,21,162208990
2020,21,162203706
2020,21,162203707
2020,21,162209022
2020,21,162209034
2020,21,162209038
2020,21,162209275
2020,21,162209647
2020,21,162210123
2020,21,162210064
2020,21,162204848
2020,21,162204849
2020,21,162204888
2020,21,162204900
2020,21,162204938
2020,21,162204954
2020,21,162205058
2020,21,162210534
2020,21,162205210
2020,21,162210590
2020,21,162205243
2020,21,162210649
2020,21,162210644
2020,21,162205260
2020,21,162205280
2020,21,162205309
2020,21,162210700
2020,21,162205470
2020,21,162205483
2020,21,162205546
2020,21,162211008
2020,21,162211042
2020,21,162205684
2020,21,162211039
2020,21,162211059
2020,21,162206096
2020,22,162211651
2020,21,162216358
2020,21,162211813
2020,21,162216440
2020,21,162211909
2020,21,162211938
2020,21,162211972
2020,21,162212019
2020,21,162216647
2020,21,162212129
2020,21,162212152
2020,21,162216695
2020,21,162212217
2020,21,162216779
2020,21,162212338
2020,21,162212381
2020,21,162216895
2020,21,162212432
2020,21,162216920
2020,21,162212475
2020,21,162212571
2020,21,162217124
2020,21,162217263
2020,21,162217433
2020,21,162212917
2020,21,162212932
2020,21,162212940
2020,21,162217498
2020,21,162212946
2020,21,162212957
2020,21,162212971
2020,21,162217531
2020,21,162217548
2020,21,162213068
2020,21,162213238
2020,21,162213197
2020,21,162217975
2020,21,162213236
2020,21,162213235
2020,21,162213346
2020,21,162217962
2020,21,162217979
2020,21,162218001
2020,21,162218397
2020,21,162214062
2020,21,162214061
2020,21,162218530
2020,21,162218555
2020,21,162214148
2020,21,162214204
2020,21,162214205
2020,21,162214184
2020,21,162214214
2020,21,162218706
2020,21,162218745
2020,21,162218744
2020,21,162214636
2020,21,162219119
2020,21,162214625
2020,21,162214896
2020,21,162214779
2020,21,162214827
2020,21,162215040
2020,21,162215082
2020,21,162215109
2020,21,162215113
2020,21,162219639
2020,21,162219759
2020,21,162215191
2020,21,162215265
2020,21,162220067
2020,21,162215489
2020,21,162215552
2020,21,162215594
2020,21,162215824
2020,21,162220461
2020,21,162215955
2020,21,162220555
2020,21,162216025
2020,21,162220705
2020,21,162221251
2020,21,162221248
2020,21,162221281
2020,21,162221622
2020,21,162221064
2020,21,162221650
2020,21,162221658
2020,21,162226203
2020,21,162221786
2020,21,162221810
2020,21,162226284
2020,21,162221870
2020,21,162226430
2020,21,162221963
2020,21,162222037
2020,21,162222038
2020,21,162226839
2020,21,162222384
2020,21,161956602
2020,21,161956613
2020,21,161956091
2020,21,161956094
2020,21,161956687
2020,21,161956680
2020,21,161956679
2020,21,161956150
2020,21,161956720
2020,21,161956153
2020,21,161956730
2020,21,161956155
2020,21,161961362
2020,21,161956844
2020,21,161956961
2020,21,161961390
2020,21,161961414
2020,21,161957274
2020,21,161957127
2020,21,161957173
2020,21,161957196
2020,21,161957292
2020,21,161957294
2020,21,161961570
2020,21,161961624
2020,21,161957373
2020,21,161957507
2020,21,161957508
2020,21,161961761
2020,21,161961885
2020,21,161957732
2020,21,161961964
2020,22,161957807
2020,21,161962002
2020,21,161957853
2020,21,161962051
2020,21,161957906
2020,21,161957930
2020,21,161962087
2020,21,161957940
2020,21,161957937
2020,21,161962168
2020,21,161958095
2020,21,161962223
2020,21,161958122
2020,21,161958144
2020,21,161962267
2020,21,161958226
2020,21,161958302
2020,21,161958312
2020,21,161958368
2020,21,161958629
2020,21,161962706
2020,21,161962746
2020,21,161958764
2020,21,161958743
2020,21,161962783
2020,21,161958842
2020,21,161958931
2020,21,161958919
2020,21,161962923
2020,21,161958993
2020,21,161962955
2020,21,161959000
2020,21,161959080
2020,21,161963048
2020,21,161963148
2020,21,161959408
2020,21,161959407
2020,21,161959406
2020,21,161963182
2020,21,161963183
2020,21,161959480
2020,21,161959482
2020,21,161959526
2020,21,161959525
2020,21,161959553
2020,21,161959566
2020,21,161963308
2020,21,161963322
2020,21,161959783
2020,21,161963355
2020,21,161963387
2020,21,161963390
2020,21,161959922
2020,21,161963405
2020,21,161963718
2020,21,161960057
2020,21,161960075
2020,21,161963735
2020,21,161963612
2020,21,161960426
2020,21,161960427
2020,21,161963993
2020,21,162202242
2020,21,162202241
2020,21,162202286
2020,21,162202424
2020,21,162207819
2020,21,162202746
2020,21,162202765
2020,21,162202809
2020,21,162203115
2020,21,162208452
2020,21,162202942
2020,21,162202955
2020,21,162203231
2020,21,162203213
2020,21,162203255
2020,21,162208643
2020,21,162203357
2020,21,162203786
2020,21,162208867
2020,21,162209073
2020,21,162209119
2020,21,162209284
2020,21,162203979
2020,21,162209233
2020,21,162209327
2020,21,162209812
2020,21,162209888
2020,21,162204620
2020,21,162204127
2020,21,162209923
2020,21,162204601
2020,21,162210015
2020,21,162204772
2020,21,162210138
2020,21,162204799
2020,21,162210234
2020,21,162210297
2020,21,162204935
2020,21,162210406
2020,21,162205384
2020,21,162205490
2020,21,162210860
2020,21,162205503
2020,21,162210960
2020,21,162211096
2020,21,162211014
2020,21,162211598
2020,21,162211845
2020,21,162211964
2020,21,162212069
2020,21,162212089
2020,21,162216622
2020,21,162216670
2020,21,162212240
2020,21,162212241
2020,21,162216784
2020,21,162216851
2020,21,162212382
2020,21,162212380
2020,21,162216890
2020,21,162212429
2020,21,162216942
2020,21,162216960
2020,21,162212479
2020,21,162212501
2020,21,162212592
2020,21,162212760
2020,21,162212848
2020,21,162217369
2020,21,162212854
2020,21,162217381
2020,21,162217437
2020,21,162212943
2020,21,162217516
2020,21,162212974
2020,21,162212975
2020,21,162217739
2020,21,162217651
2020,21,162217709
2020,21,162213243
2020,21,162213297
2020,21,162217842
2020,21,162213391
2020,21,162218098
2020,21,162213671
2020,21,162218262
2020,21,162218365
2020,21,162214030
2020,21,162218518
2020,21,162218515
2020,21,162214080
2020,21,162218551
2020,21,162214081
2020,21,162214236
2020,21,162214199
2020,21,162218657
2020,21,162218692
2020,21,162202673
2020,21,162202949
2020,21,162202735
2020,21,162208075
2020,21,162202999
2020,21,162208377
2020,21,162208370
2020,21,162208515
2020,21,162208535
2020,21,162203279
2020,21,162208743
2020,21,162208699
2020,21,162203487
2020,21,162203571
2020,21,162208918
2020,21,162203655
2020,21,162209035
2020,21,162209126
2020,22,162209127
2020,21,162209173
2020,21,162209450
2020,21,162204372
2020,21,162204491
2020,21,162210109
2020,21,162204890
2020,21,162210299
2020,21,162205271
2020,21,162210665
2020,21,162205453
2020,21,162205461
2020,21,162205488
2020,21,162211049
2020,21,162211295
2020,21,162211407
2020,21,162211408
2020,21,162211449
2020,21,162206053
2020,21,162211527
2020,21,162211526
2020,21,162206123
2020,21,162211667
2020,22,162211763
2020,21,162216381
2020,21,162216397
2020,21,162211873
2020,21,162212026
2020,21,162212093
2020,21,162216623
2020,21,162212113
2020,21,162212168
2020,21,162216800
2020,21,162216801
2020,21,162212376
2020,21,162212729
2020,21,162217280
2020,21,162217308
2020,21,162217317
2020,21,162213026
2020,21,162213141
2020,21,153460647
2020,21,153463757
2020,21,153463750
2020,21,153463758
2020,21,153463831
2020,21,153463765
2020,21,153463784
2020,21,153463816
2020,21,153463830
2020,21,153460693
2020,21,153460734
2020,21,153463826
2020,21,153463839
2020,21,153460719
2020,21,153463855
2020,21,153463861
2020,21,153460733
2020,21,153460796
2020,21,153463871
2020,21,153460753
2020,21,153463879
2020,21,153460756
2020,21,153460747
2020,21,153460776
2020,21,153463903
2020,21,153460790
2020,21,153460802
2020,21,153460803
2020,21,153464009
2020,21,153460771
2020,21,153463909
2020,21,153460775
2020,21,153463904
2020,21,153460781
2020,21,153460763
2020,21,153463912
2020,21,153463931
2020,21,153463897
2020,21,153463937
2020,21,153463948
2020,21,153460819
2020,21,153463929
2020,21,153463918
2020,21,153460807
2020,21,153464013
2020,21,153463984
2020,21,153463971
2020,21,153463966
2020,21,153463967
2020,21,153460904
2020,21,153463980
2020,21,153460875
2020,21,153460888
2020,21,153460922
2020,22,155428657
2020,21,155425974
2020,21,155428869
2020,21,155426038
2020,21,155428816
2020,21,155428878
2020,21,155431184
2020,21,155431200
2020,21,155431405
2020,21,155429472
2020,21,155431538
2020,21,155431539
2020,21,155431576
2020,21,155429454
2020,21,155429486
2020,21,155429576
2020,21,155429618
2020,21,155431699
2020,21,155429718
2020,21,155431873
2020,21,155430444
2020,21,155429877
2020,21,155429844
2020,21,155432035
2020,21,155432699
2020,21,155430702
2020,21,155432382
2020,21,155430326
2020,21,155432477
2020,21,155432987
2020,21,155430618
2020,7,155430738
2020,21,155430746
2020,21,155430834
2020,21,155430843
2020,21,155433522
2020,21,155433043
2020,21,155433125
2020,21,155436235
2020,21,155433336
2020,21,155433945
2020,21,155436971
2020,21,155436508
2020,21,155433725
2020,21,155433714
2020,21,155437127
2020,21,155437126
2020,21,155436980
2020,21,155434169
2020,21,155437085
2020,21,155434244
2020,21,155437401
2020,21,155437215
2020,21,155437266
2020,22,155434335
2020,21,155437365
2020,21,155437373
2020,21,155437396
2020,21,155437444
2020,21,155437481
2020,21,155437524
2020,21,155435410
2020,21,155434514
2020,21,155437682
2020,21,155434572
2020,21,155437832
2020,21,155434820
2020,21,155438650
2020,21,155438756
2020,21,155434993
2020,21,155435016
2020,21,155435097
2020,21,155435167
2020,21,155438336
2020,21,155435247
2020,21,155435327
2020,21,155438502
2020,21,155435361
2020,21,155438601
2020,21,155435386
2020,21,155438986
2020,21,155438823
2020,21,155440170
2020,21,155441679
2020,21,155435956
2020,21,155439235
2020,21,155436167
2020,21,155439602
2020,21,155439712
2020,21,155439713
2020,21,155441224
2020,21,155439798
2020,21,155439820
2020,21,155441443
2020,21,155441502
2020,21,155439991
2020,21,155441528
2020,21,155440029
2020,21,155440057
2020,21,155440088
2020,21,155441619
2020,21,155441622
2020,21,155441760
2020,21,155441817
2020,21,155440438
2020,21,154331732
2020,21,154331753
2020,21,154331779
2020,21,154331813
2020,21,154311704
2020,21,154331934
2020,21,154311735
2020,22,154311745
2020,21,154332033
2020,21,154332152
2020,21,154332202
2020,21,154311982
2020,21,154312014
2020,21,154312110
2020,21,154332411
2020,21,154312158
2020,21,154312160
2020,21,154332488
2020,21,154312252
2020,21,154332623
2020,21,154332622
2020,21,154332735
2020,21,154332779
2020,21,154332842
2020,21,154312391
2020,22,154332990
2020,21,154332989
2020,21,154332986
2020,21,154333064
2020,21,154333096
2020,21,154333363
2020,21,154333854
2020,21,154333347
2020,21,154333502
2020,21,154333703
2020,21,154312754
2020,21,154334010
2020,21,154334110
2020,21,154312946
2020,21,154334228
2020,21,154312965
2020,21,154334785
2020,21,154334899
2020,21,154313450
2020,21,154334945
2020,21,154334958
2020,21,154313563
2020,21,154313610
2020,21,154313629
2020,21,154313631
2020,21,154313770
2020,21,154313805
2020,21,155426109
2020,21,155426169
2020,21,155428940
2020,21,155431244
2020,21,155429007
2020,21,155429039
2020,21,155429079
2020,21,155431521
2020,21,155431443
2020,21,155429248
2020,21,155429421
2020,21,155429306
2020,21,155431588
2020,21,155431570
2020,21,155429423
2020,21,155431715
2020,21,155429562
2020,21,155429571
2020,21,155431827
2020,21,155429712
2020,21,155430165
2020,21,155431881
2020,21,155431880
2020,21,155432170
2020,21,155430187
2020,21,155430293
2020,21,155432340
2020,21,155432341
2020,21,155432368
2020,21,155430362
2020,21,155433180
2020,21,155432671
2020,21,155432750
2020,21,155433034
2020,21,155430993
2020,21,155436333
2020,21,155436620
2020,21,155433104
2020,21,155433556
2020,21,155433231
2020,21,155433325
2020,21,155437071
2020,21,155434427
2020,21,155434162
2020,21,155434273
2020,21,155434266
2020,21,155434320
2020,21,155437190
2020,21,155437275
2020,21,155437351
2020,21,155437391
2020,21,155437673
2020,21,155437717
2020,21,155434396
2020,21,155435107
2020,21,155434684
2020,21,155434689
2020,21,155434717
2020,21,155437873
2020,21,155434727
2020,21,155434822
2020,21,155438001
2020,21,155435038
2020,21,155435249
2020,21,155438246
2020,21,155435170
2020,21,155438259
2020,21,155435194
2020,21,155438299
2020,21,155435313
2020,21,155438470
2020,21,155435877
2020,21,155438517
2020,21,155435390
2020,21,155435408
2020,21,155435454
2020,21,155438708
2020,21,155439045
2020,21,155438961
2020,21,155438972
2020,21,155428693
2020,21,155425969
2020,21,155428734
2020,21,155426062
2020,21,155428885
2020,21,155431190
2020,21,155428975
2020,21,155431297
2020,21,155431562
2020,21,155429583
2020,21,155431648
2020,21,155429540
2020,21,155431912
2020,21,155429971
2020,21,155431961
2020,21,155430172
2020,21,155432066
2020,21,155430065
2020,21,155430400
2020,21,155430659
2020,21,155432434
2020,21,155430697
2020,21,155433220
2020,21,155430696
2020,21,155430799
2020,21,155433270
2020,21,155433738
2020,21,155431123
2020,21,155436200
2020,21,155436198
2020,21,155433648
2020,21,155433431
2020,21,155433718
2020,21,155436686
2020,21,155436755
2020,21,155433873
2020,21,155433903
2020,21,155436833
2020,21,155433966
2020,21,155433964
2020,21,155436841
2020,21,155434020
2020,21,155434051
2020,21,155437008
2020,21,155437073
2020,21,155437159
2020,21,155437210
2020,21,155434250
2020,21,155438084
2020,21,155434439
2020,22,155434308
2020,21,155437459
2020,21,155437601
2020,21,155437746
2020,21,155434888
2020,21,155435242
2020,21,155438334
2020,21,155438375
2020,21,155438134
2020,21,155438118
2020,21,155438297
2020,21,155438582
2020,21,155438643
2020,21,155438687
2020,21,155438707
2020,21,155435509
2020,21,155438856
2020,21,155439036
2020,21,155438954
2020,21,155435666
2020,21,155438960
2020,21,155435708
2020,21,153460889
2020,21,153464022
2020,21,153465198
2020,21,153466872
2020,21,153466915
2020,21,153466951
2020,21,153464192
2020,21,153461091
2020,21,153461123
2020,21,153461165
2020,21,153464437
2020,21,153464493
2020,21,153466319
2020,21,153464575
2020,21,153464596
2020,21,153466424
2020,21,153464771
2020,21,153464866
2020,21,153464875
2020,21,153464937
2020,21,153464984
2020,21,153464983
2020,21,153465043
2020,21,153467595
2020,21,153466928
2020,21,153465317
2020,21,153465495
2020,21,153465489
2020,21,153465513
2020,21,153465562
2020,21,153465565
2020,21,153465589
2020,21,153465615
2020,21,153465616
2020,21,153467130
2020,21,153465762
2020,21,153467210
2020,21,153471311
2020,21,153467527
2020,21,153466152
2020,21,153467629
2020,21,153467651
2020,21,153467742
2020,21,153467767
2020,21,154399786
2020,21,155787540
2020,21,155787553
2020,21,155787555
2020,21,155787562
2020,1,155787612
2020,1,155787613
2020,21,155787652
2020,21,155791570
2020,21,155787707
2020,22,154331938
2020,21,154311749
2020,22,154311779
2020,21,154311789
2020,21,154311923
2020,21,154311957
2020,21,154332268
2020,21,154332300
2020,21,154332407
2020,21,154312169
2020,21,154312171
2020,21,154312200
2020,21,154312318
2020,21,154332775
2020,21,154332796
2020,21,154312313
2020,21,154312350
2020,21,154332843
2020,21,154332845
2020,21,154332924
2020,21,154333215
2020,21,154333233
2020,21,154312586
2020,21,154333301
2020,21,154333341
2020,21,154333858
2020,21,154312762
2020,21,154312763
2020,21,154312773
2020,21,154312816
2020,21,154333990
2020,21,154312864
2020,21,154313146
2020,21,154334527
2020,21,154313365
2020,21,154313371
2020,21,154313382
2020,21,154334946
2020,21,154335218
2020,21,154313714
2020,21,154335279
2020,21,154335341
2020,21,154313759
2020,21,154313777
2020,21,154335454
2020,21,154335453
2020,21,154313852
2020,21,154335482
2020,21,154313894
2020,21,154314048
2020,21,154335805
2020,21,154314157
2020,21,154314156
2020,21,154314183
2020,21,154314259
2020,21,154336050
2020,21,154336091
2020,21,154336190
2020,21,154314402
2020,21,154336254
2020,21,154314500
2020,21,154314499
2020,21,154314564
2020,21,154336424
2020,21,154336411
2020,21,154336711
2020,21,154336916
2020,21,154336976
2020,21,154336999
2020,21,154315101
2020,21,154315108
2020,21,154315107
2020,21,154315142
2020,21,154337029
2020,21,154315147
2020,21,154315290
2020,21,154337202
2020,21,154315391
2020,21,154337264
2020,21,154315460
2020,21,154315477
2020,21,154315501
2020,21,154337355
2020,21,154315542
2020,21,154337450
2020,21,154337473
2020,21,154315629
2020,21,154337483
2020,21,154337482
2020,21,154337508
2020,21,154315684
2020,21,154315758
2020,21,154337590
2020,21,154337591
2020,21,154337642
2020,21,154315812
2020,21,154315831
2020,21,154315878
2020,21,155428639
2020,22,155425927
2020,22,155428667
2020,21,155425983
2020,21,155426059
2020,21,155426112
2020,21,155428902
2020,21,155431224
2020,21,155431264
2020,21,155429058
2020,21,155429265
2020,21,155429278
2020,21,155431631
2020,21,155429449
2020,21,155429443
2020,21,155429545
2020,21,155429729
2020,21,155429814
2020,21,155430022
2020,21,155432562
2020,21,155431907
2020,21,155429914
2020,22,155431956
2020,21,155432218
2020,21,155430499
2020,21,155430236
2020,21,155432263
2020,21,155430540
2020,21,155430596
2020,21,155432934
2020,21,155432827
2020,21,155431025
2020,21,155431113
2020,21,155430991
2020,21,155436423
2020,21,155433271
2020,21,155436251
2020,21,155433419
2020,21,155436414
2020,21,155433959
2020,21,155433715
2020,21,155436722
2020,21,155436535
2020,21,155433618
2020,21,155433651
2020,21,155434012
2020,21,155434063
2020,21,155434140
2020,21,155437031
2020,21,155437065
2020,21,155434190
2020,21,155434189
2020,21,155434218
2020,21,155437134
2020,21,155434238
2020,21,155437196
2020,21,155437461
2020,21,155437280
2020,21,155437399
2020,21,155434935
2020,21,155434397
2020,21,155437591
2020,21,155437737
2020,21,155438286
2020,21,155438281
2020,21,155434994
2020,21,155438105
2020,21,155438204
2020,21,155438316
2020,21,155435301
2020,21,155438407
2020,21,155438677
2020,21,155438710
2020,21,155438787
2020,21,155439025
2020,21,155438849
2020,21,155435763
2020,21,155435650
2020,21,155435871
2020,21,155441226
2020,21,155441235
2020,21,155439746
2020,21,155439748
2020,21,155441299
2020,21,155439847
2020,21,155439850
2020,21,155439897
2020,21,155439922
2020,21,155439989
2020,21,155439990
2020,21,155440069
2020,21,155440117
2020,21,155441623
2020,21,155440145
2020,21,155441649
2020,21,155440246
2020,21,155440243
2020,21,155441733
2020,21,155440278
2020,21,155441782
2020,21,155441873
2020,21,155441874
2020,21,155441720
2020,21,155441745
2020,21,155440395
2020,21,155441894
2020,21,154335403
2020,21,154335532
2020,21,154335650
2020,21,154335695
2020,21,154335782
2020,21,154314085
2020,21,154335835
2020,21,154335916
2020,21,154335933
2020,21,154314172
2020,21,154314185
2020,21,154336003
2020,21,154336127
2020,21,154314334
2020,21,154336241
2020,21,154336252
2020,21,154314463
2020,21,154314710
2020,21,154336612
2020,21,154314703
2020,21,154336634
2020,21,154336633
2020,21,154336644
2020,21,154336675
2020,21,154314798
2020,21,154314797
2020,21,160962982
2020,21,160966670
2020,21,160963000
2020,21,161955986
2020,22,160963025
2020,21,160963049
2020,21,161955976
2020,21,161956018
2020,21,161956058
2020,21,161956119
2020,21,161956925
2020,21,161961187
2020,21,161956800
2020,21,161956806
2020,21,161961235
2020,21,161956824
2020,21,161961256
2020,21,161961278
2020,21,161956879
2020,21,161956882
2020,21,161961289
2020,21,161961297
2020,21,161956902
2020,21,161956980
2020,21,161961350
2020,21,161957030
2020,21,161957028
2020,21,161957031
2020,21,161957036
2020,21,161961463
2020,21,161957144
2020,21,161961464
2020,21,161961486
2020,21,161961491
2020,21,161957212
2020,21,161957249
2020,21,161961549
2020,21,161957288
2020,21,161961559
2020,21,160963042
2020,21,161961562
2020,21,160963031
2020,21,161961571
2020,21,161961576
2020,21,161957840
2020,21,161961665
2020,21,161961663
2020,21,161957440
2020,21,161961690
2020,21,161957442
2020,21,161957466
2020,21,161961778
2020,21,161961785
2020,21,161957537
2020,21,161957551
2020,21,161961809
2020,21,161961829
2020,21,161957596
2020,21,161957595
2020,21,161957640
2020,21,161957641
2020,21,161961887
2020,21,161957720
2020,21,161957746
2020,21,161961978
2020,21,161957800
2020,21,161957801
2020,21,161957797
2020,21,161957846
2020,21,161957843
2020,21,161957941
2020,21,161962104
2020,21,161957949
2020,21,161957971
2020,21,161962134
2020,21,161962135
2020,21,161962136
2020,21,161958003
2020,21,161962164
2020,21,161962170
2020,21,161962150
2020,21,161958038
2020,21,161958043
2020,21,161962180
2020,21,161962192
2020,21,161958076
2020,21,161958075
2020,21,161958101
2020,21,161958105
2020,21,161962244
2020,21,161958116
2020,21,161958125
2020,21,161962270
2020,21,161958168
2020,21,161962296
2020,21,161958197
2020,21,161962315
2020,21,161962326
2020,21,161958246
2020,21,161958310
2020,21,155791452
2020,21,155791464
2020,21,155787568
2020,21,161958360
2020,21,155791518
2020,21,155787599
2020,21,155791503
2020,21,161962386
2020,21,155791556
2020,21,161962387
2020,21,155787676
2020,21,155787677
2020,21,155787680
2020,21,155791582
2020,21,155787679
2020,21,155787682
2020,21,155791583
2020,21,155787708
2020,21,155791605
2020,21,155787716
2020,21,155787724
2020,21,155791618
2020,21,161962400
2020,22,160963111
2020,21,161962419
2020,21,161962455
2020,21,161962459
2020,21,161962460
2020,21,161958486
2020,21,161958505
2020,21,161962508
2020,21,161962523
2020,21,161962531
2020,21,161958565
2020,21,160963161
2020,21,161962565
2020,21,161958602
2020,21,161962583
2020,21,161962625
2020,21,161962637
2020,21,161958646
2020,21,161962659
2020,21,161958652
2020,21,161962641
2020,21,161962642
2020,21,161958649
2020,21,161958690
2020,21,161958641
2020,21,161962735
2020,21,161958772
2020,21,161962750
2020,21,161958899
2020,21,161962895
2020,21,161962916
2020,21,161958979
2020,21,161962925
2020,21,161962950
2020,21,161962942
2020,21,161959029
2020,22,161959011
2020,21,161962978
2020,21,161958969
2020,21,161958994
2020,21,161963012
2020,21,161963050
2020,21,161959105
2020,21,161959154
2020,21,161959198
2020,21,161959192
2020,21,161963093
2020,21,161959186
2020,21,161963101
2020,21,155791496
2020,21,155787606
2020,21,155791535
2020,21,153471341
2020,21,153471629
2020,21,153471674
2020,21,153471692
2020,21,153471845
2020,21,153471954
2020,21,153471979
2020,21,153472075
2020,21,153472125
2020,21,153468593
2020,21,153472225
2020,21,153468657
2020,21,153472251
2020,21,153468684
2020,21,153468896
2020,21,153468930
2020,21,153468929
2020,21,153472553
2020,21,153472560
2020,21,153469088
2020,21,153472714
2020,21,153472723
2020,21,153472748
2020,21,153472925
2020,21,153469418
2020,21,153469416
2020,21,153469508
2020,21,153473306
2020,21,153473602
2020,21,153473606
2020,21,153469806
2020,21,153473757
2020,21,153469937
2020,21,153469993
2020,21,153473867
2020,21,153473877
2020,21,153470024
2020,21,153470093
2020,21,153470195
2020,21,153470219
2020,21,153474237
2020,21,153474240
2020,21,153474238
2020,21,153474261
2020,21,153470305
2020,21,153470324
2020,21,153474313
2020,21,153470349
2020,21,153470370
2020,21,153474361
2020,21,153474420
2020,21,153474426
2020,21,153474469
2020,21,153474525
2020,21,153474535
2020,21,153470637
2020,21,153474985
2020,21,153475000
2020,21,153470816
2020,21,153471012
2020,21,153475239
2020,21,153475253
2020,21,153471051
2020,21,153471143
2020,21,153475420
2020,21,153475487
2020,21,153475553
2020,21,153475578
2020,21,153475646
2020,21,153475734
2020,21,153475763
2020,21,153476521
2020,21,153475795
2020,21,153475838
2020,21,153475846
2020,21,153476597
2020,21,155787539
2020,21,155787554
2020,21,155791443
2020,21,155787588
2020,21,155791494
2020,21,155787639
2020,21,155787545
2020,21,155791485
2020,21,155791434
2020,21,155791542
2020,21,155791520
2020,21,155787628
2020,21,155791504
2020,21,155791521
2020,21,155791507
2020,21,155787719
2020,21,155791544
2020,21,155787623
2020,21,155787643
2020,21,155791580
2020,21,155791565
2020,21,155787681
2020,21,155791589
2020,21,155787717
2020,21,155787723
2020,21,155787698
2020,21,155791595
2020,21,155787696
2020,21,155791599
2020,21,155787701
2020,21,155787702
2020,21,155787706
2020,21,155791603
2020,21,155791604
2020,21,155787713
2020,21,155791623
2020,21,155791624
2020,21,155787730
2020,21,155791625
2020,21,155426129
2020,21,155431197
2020,21,155431222
2020,21,155428953
2020,21,155431320
2020,21,155429076
2020,21,155429067
